method,architecture_id,training_seed,context_seed,context_size,region_id,region,valid_bin_count,excluded_bin_count,events_in_valid_bins,mae_percentage_points,rmse_percentage_points
Density-guided CNP (ours),ours,0,101,2000,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,10.708891382632475,14.441368827022572
Density-guided CNP (ours),ours,0,102,2000,full,Full 500-3000 keV,442,58,114299,4.354206718037168,5.583235529543071
Density-guided CNP (ours),ours,0,102,2000,DEP,Tl-208 DEP 1592 keV,6,0,1323,3.5505099162961553,4.047591862867169
Density-guided CNP (ours),ours,0,102,2000,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,4.386508535317205,5.289492739614201
Density-guided CNP (ours),ours,0,102,2000,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.250936316206092,5.149518239713184
Density-guided CNP (ours),ours,0,102,2000,SE,Tl-208 SE 2103 keV,6,0,2023,2.907912201946891,3.4650287578442898
Density-guided CNP (ours),ours,0,102,2000,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,4.079290815086867,4.943838456961328
Density-guided CNP (ours),ours,0,102,2000,FE,Tl-208 FE 2614 keV,5,1,8709,5.539299313704582,6.73775101645036
Density-guided CNP (ours),ours,0,102,2000,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,9.634353851295296,12.501733017700737
Density-guided CNP (ours),ours,0,103,2000,full,Full 500-3000 keV,442,58,114299,4.419756908048175,5.787538794629624
Density-guided CNP (ours),ours,0,103,2000,DEP,Tl-208 DEP 1592 keV,6,0,1323,3.5679208134810403,4.062715490742791
Density-guided CNP (ours),ours,0,103,2000,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,4.415417879501823,5.31035415432239
Density-guided CNP (ours),ours,0,103,2000,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.247615639100477,5.147425127116718
Density-guided CNP (ours),ours,0,103,2000,SE,Tl-208 SE 2103 keV,6,0,2023,2.904384090582255,3.4741549153072335
Density-guided CNP (ours),ours,0,103,2000,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,3.9980377653767807,4.849706339244388
Density-guided CNP (ours),ours,0,103,2000,FE,Tl-208 FE 2614 keV,5,1,8709,3.965643748420504,5.299508782363045
Density-guided CNP (ours),ours,0,103,2000,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,10.659188010960078,14.416639265105191
Density-guided CNP (ours),ours,0,104,2000,full,Full 500-3000 keV,442,58,114299,4.404970769614437,5.761737742981892
Density-guided CNP (ours),ours,0,104,2000,DEP,Tl-208 DEP 1592 keV,6,0,1323,3.4335792551593656,3.965207734135668
Density-guided CNP (ours),ours,0,104,2000,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,4.306750617718308,5.157061229315098
Density-guided CNP (ours),ours,0,104,2000,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.263075037680806,5.153027183628939
Density-guided CNP (ours),ours,0,104,2000,SE,Tl-208 SE 2103 keV,6,0,2023,2.9046218891703313,3.476962557389303
Density-guided CNP (ours),ours,0,104,2000,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,4.024099280625092,4.88062820208775
Density-guided CNP (ours),ours,0,104,2000,FE,Tl-208 FE 2614 keV,5,1,8709,4.262742780729452,5.573190079822518
Density-guided CNP (ours),ours,0,104,2000,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,10.68814266096268,14.218899899874016
Density-guided CNP (ours),ours,0,105,2000,full,Full 500-3000 keV,442,58,114299,4.417900101311031,5.7807373033239555
Density-guided CNP (ours),ours,0,105,2000,DEP,Tl-208 DEP 1592 keV,6,0,1323,3.527733108268357,4.030400978579141
Density-guided CNP (ours),ours,0,105,2000,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,4.3431996974408555,5.262456625318509
Density-guided CNP (ours),ours,0,105,2000,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.255441673379902,5.150225306834082
Density-guided CNP (ours),ours,0,105,2000,SE,Tl-208 SE 2103 keV,6,0,2023,2.901002413330279,3.4792356737368606
Density-guided CNP (ours),ours,0,105,2000,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,4.0020581303524185,4.85489330587671
Density-guided CNP (ours),ours,0,105,2000,FE,Tl-208 FE 2614 keV,5,1,8709,4.27289696877972,5.691893775039017
Density-guided CNP (ours),ours,0,105,2000,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,10.579841284702871,14.006864699647123
Density-guided CNP (ours),ours,0,106,2000,full,Full 500-3000 keV,442,58,114299,4.4008421795939,5.707957078908669
Density-guided CNP (ours),ours,0,106,2000,DEP,Tl-208 DEP 1592 keV,6,0,1323,3.499501894262016,4.008029280492608
Density-guided CNP (ours),ours,0,106,2000,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,4.301871931008941,5.236964945478091
Density-guided CNP (ours),ours,0,106,2000,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.253758927361806,5.149645987870392
Density-guided CNP (ours),ours,0,106,2000,SE,Tl-208 SE 2103 keV,6,0,2023,2.9022017082661162,3.4769392983662764
Density-guided CNP (ours),ours,0,106,2000,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,3.988464684127672,4.838449091777446
Density-guided CNP (ours),ours,0,106,2000,FE,Tl-208 FE 2614 keV,5,1,8709,4.53214262527914,6.049741059068057
Density-guided CNP (ours),ours,0,106,2000,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,10.197568631793567,13.290064745341338
Density-guided CNP (ours),ours,0,107,2000,full,Full 500-3000 keV,442,58,114299,4.374544480139037,5.632978969615398
Density-guided CNP (ours),ours,0,107,2000,DEP,Tl-208 DEP 1592 keV,6,0,1323,3.535976901565394,4.036016069753131
Density-guided CNP (ours),ours,0,107,2000,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,4.3501648707773155,5.266035215473068
Density-guided CNP (ours),ours,0,107,2000,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.258816206293502,5.151555235954109
Density-guided CNP (ours),ours,0,107,2000,SE,Tl-208 SE 2103 keV,6,0,2023,2.905163079680567,3.4752196139428473
Density-guided CNP (ours),ours,0,107,2000,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,4.072154407232271,4.9398605436398295
Density-guided CNP (ours),ours,0,107,2000,FE,Tl-208 FE 2614 keV,5,1,8709,5.192940056182782,6.358963383271683
Density-guided CNP (ours),ours,0,107,2000,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,10.312564572665426,13.314005325173667
Density-guided CNP (ours),ours,0,108,2000,full,Full 500-3000 keV,442,58,114299,4.423157253881641,5.7207139375972185
Density-guided CNP (ours),ours,0,108,2000,DEP,Tl-208 DEP 1592 keV,6,0,1323,3.6172962456434252,4.1051453038685075
Density-guided CNP (ours),ours,0,108,2000,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,4.502548890539739,5.3700004895895335
Density-guided CNP (ours),ours,0,108,2000,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.242877156084503,5.144969857977701
Density-guided CNP (ours),ours,0,108,2000,SE,Tl-208 SE 2103 keV,6,0,2023,2.9077633457894674,3.469028797219094
Density-guided CNP (ours),ours,0,108,2000,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,4.116454424089776,4.991672654436747
Density-guided CNP (ours),ours,0,108,2000,FE,Tl-208 FE 2614 keV,5,1,8709,5.273560126416636,6.331225114188974
Density-guided CNP (ours),ours,0,108,2000,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,10.175883665037302,13.274199024825254
Density-guided CNP (ours),ours,0,109,2000,full,Full 500-3000 keV,442,58,114299,4.493344948863768,5.890083318689478
Density-guided CNP (ours),ours,0,109,2000,DEP,Tl-208 DEP 1592 keV,6,0,1323,3.52414817417502,4.027439535968902
Density-guided CNP (ours),ours,0,109,2000,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,4.34930131606604,5.267531611631591
Density-guided CNP (ours),ours,0,109,2000,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.250776036816861,5.148830370268988
Density-guided CNP (ours),ours,0,109,2000,SE,Tl-208 SE 2103 keV,6,0,2023,2.9052498436367387,3.4719657029455
Density-guided CNP (ours),ours,0,109,2000,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,4.019119731602004,4.872972594173263
Density-guided CNP (ours),ours,0,109,2000,FE,Tl-208 FE 2614 keV,5,1,8709,4.514766460669098,5.902090020263395
Density-guided CNP (ours),ours,0,109,2000,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,12.671763870023684,15.421692834096904
Density-guided CNP (ours),ours,1,100,250,full,Full 500-3000 keV,442,58,114299,4.515150415353391,6.145120160900689
Density-guided CNP (ours),ours,1,100,250,DEP,Tl-208 DEP 1592 keV,6,0,1323,3.668525012685079,4.125975874813413
Density-guided CNP (ours),ours,1,100,250,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,4.266658954172332,4.709599734704377
Density-guided CNP (ours),ours,1,100,250,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.378715770352323,5.207915748317657
Density-guided CNP (ours),ours,1,100,250,SE,Tl-208 SE 2103 keV,6,0,2023,3.0830890503479877,4.341811399536522
Density-guided CNP (ours),ours,1,100,250,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,2.9856799374988743,3.5460008153322407
Density-guided CNP (ours),ours,1,100,250,FE,Tl-208 FE 2614 keV,5,1,8709,4.748867007025426,5.1942383911667385
Density-guided CNP (ours),ours,1,100,250,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,18.545352355803573,19.877931350675215
Density-guided CNP (ours),ours,1,101,250,full,Full 500-3000 keV,442,58,114299,4.284072793276119,5.402765630785946
Density-guided CNP (ours),ours,1,101,250,DEP,Tl-208 DEP 1592 keV,6,0,1323,2.564695181504724,3.4064454549336216
Density-guided CNP (ours),ours,1,101,250,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,3.367758196055216,4.3670273778236135
Density-guided CNP (ours),ours,1,101,250,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.956707155202609,5.619708842639082
Density-guided CNP (ours),ours,1,101,250,SE,Tl-208 SE 2103 keV,6,0,2023,3.3005765659600805,4.581131183340659
Density-guided CNP (ours),ours,1,101,250,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,3.116039690023103,3.7857713545306635
Density-guided CNP (ours),ours,1,101,250,FE,Tl-208 FE 2614 keV,5,1,8709,7.73299455855169,8.272242326765491
Density-guided CNP (ours),ours,1,101,250,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,10.267168341024316,10.929492086738342
Density-guided CNP (ours),ours,1,102,250,full,Full 500-3000 keV,442,58,114299,4.451053298671112,5.889902245364301
Density-guided CNP (ours),ours,1,102,250,DEP,Tl-208 DEP 1592 keV,6,0,1323,2.7222563752209368,3.3584609218455466
Density-guided CNP (ours),ours,1,102,250,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,3.19518445001781,4.021811797942478
Density-guided CNP (ours),ours,1,102,250,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.903742035259071,5.584713338054625
Density-guided CNP (ours),ours,1,102,250,SE,Tl-208 SE 2103 keV,6,0,2023,3.035337199084632,3.9152764382989163
Density-guided CNP (ours),ours,1,102,250,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,3.1075445975591807,3.751854360219232
Density-guided CNP (ours),ours,1,102,250,FE,Tl-208 FE 2614 keV,5,1,8709,4.256747045016785,4.883126292443461
Density-guided CNP (ours),ours,1,102,250,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,15.23547663352957,16.546241882398157
Density-guided CNP (ours),ours,1,103,250,full,Full 500-3000 keV,442,58,114299,4.40629629974831,5.737542860213416
Density-guided CNP (ours),ours,1,103,250,DEP,Tl-208 DEP 1592 keV,6,0,1323,3.2175153349413876,3.615707860499472
Density-guided CNP (ours),ours,1,103,250,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,3.574014842700691,4.111028213356201
Density-guided CNP (ours),ours,1,103,250,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.721546575935269,5.4305671219246685
Density-guided CNP (ours),ours,1,103,250,SE,Tl-208 SE 2103 keV,6,0,2023,3.4256524063050415,4.687451706441389
Density-guided CNP (ours),ours,1,103,250,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,2.975019763909863,3.530073493652136
Density-guided CNP (ours),ours,1,103,250,FE,Tl-208 FE 2614 keV,5,1,8709,4.383009797866089,4.929664498670262
Density-guided CNP (ours),ours,1,103,250,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,14.267048184188669,15.280104388089105
Density-guided CNP (ours),ours,1,104,250,full,Full 500-3000 keV,442,58,114299,4.270160093733127,5.712256495169144
Density-guided CNP (ours),ours,1,104,250,DEP,Tl-208 DEP 1592 keV,6,0,1323,2.5468573167340374,3.412026916157127
Density-guided CNP (ours),ours,1,104,250,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,3.4268880120458505,4.497850202084785
Density-guided CNP (ours),ours,1,104,250,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.924540508662048,5.5930889242948405
Density-guided CNP (ours),ours,1,104,250,SE,Tl-208 SE 2103 keV,6,0,2023,3.416054241049931,4.677698171449982
Density-guided CNP (ours),ours,1,104,250,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,3.001260148406352,3.5720070200402745
Density-guided CNP (ours),ours,1,104,250,FE,Tl-208 FE 2614 keV,5,1,8709,3.993495029654474,4.931004308812104
Density-guided CNP (ours),ours,1,104,250,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,11.845051238588372,15.086125724275917
Density-guided CNP (ours),ours,1,105,250,full,Full 500-3000 keV,442,58,114299,4.6345757929465075,6.572967301186396
Density-guided CNP (ours),ours,1,105,250,DEP,Tl-208 DEP 1592 keV,6,0,1323,2.8231742350405153,3.363471716804065
Density-guided CNP (ours),ours,1,105,250,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,3.1962726177320593,3.9468820743661315
Density-guided CNP (ours),ours,1,105,250,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.88681648602443,5.560490647804755
Density-guided CNP (ours),ours,1,105,250,SE,Tl-208 SE 2103 keV,6,0,2023,3.2366051598798475,4.51539888004783
Density-guided CNP (ours),ours,1,105,250,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,2.982549867757564,3.5418971120099694
Density-guided CNP (ours),ours,1,105,250,FE,Tl-208 FE 2614 keV,5,1,8709,5.275174053577284,5.720118226285547
Density-guided CNP (ours),ours,1,105,250,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,22.317369510177116,23.809904037825014
Density-guided CNP (ours),ours,1,106,250,full,Full 500-3000 keV,442,58,114299,4.437630650842344,5.949600418645868
Density-guided CNP (ours),ours,1,106,250,DEP,Tl-208 DEP 1592 keV,6,0,1323,2.7849728629180097,3.3646309989627676
Density-guided CNP (ours),ours,1,106,250,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,3.2024926145259203,3.9665267858210216
Density-guided CNP (ours),ours,1,106,250,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.911015035981103,5.579343693753136
Density-guided CNP (ours),ours,1,106,250,SE,Tl-208 SE 2103 keV,6,0,2023,3.3906643113512756,4.65648977661887
Density-guided CNP (ours),ours,1,106,250,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,2.998327121422443,3.566911427949382
Density-guided CNP (ours),ours,1,106,250,FE,Tl-208 FE 2614 keV,5,1,8709,4.113495775447577,4.89613085354362
Density-guided CNP (ours),ours,1,106,250,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,16.49641606725186,17.800519475543066
Density-guided CNP (ours),ours,1,107,250,full,Full 500-3000 keV,442,58,114299,4.6165437134002865,6.563745519848206
Density-guided CNP (ours),ours,1,107,250,DEP,Tl-208 DEP 1592 keV,6,0,1323,2.6453323651365155,3.3688228543918375
Density-guided CNP (ours),ours,1,107,250,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,3.2816659578139777,4.186881415226436
Density-guided CNP (ours),ours,1,107,250,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.93745940880203,5.603177013826332
Density-guided CNP (ours),ours,1,107,250,SE,Tl-208 SE 2103 keV,6,0,2023,3.402423962186036,4.666634919625352
Density-guided CNP (ours),ours,1,107,250,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,3.016804929164245,3.594621769138332
Density-guided CNP (ours),ours,1,107,250,FE,Tl-208 FE 2614 keV,5,1,8709,4.337544279969858,4.92816147984273
Density-guided CNP (ours),ours,1,107,250,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,22.531808854533093,23.939007687490115
Density-guided CNP (ours),ours,1,108,250,full,Full 500-3000 keV,442,58,114299,4.329209212835345,5.748554817745701
Density-guided CNP (ours),ours,1,108,250,DEP,Tl-208 DEP 1592 keV,6,0,1323,2.6604750866354108,3.373404576450868
Density-guided CNP (ours),ours,1,108,250,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,3.2411784666869337,4.113040383719267
Density-guided CNP (ours),ours,1,108,250,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.943853818329879,5.608775480671747
Density-guided CNP (ours),ours,1,108,250,SE,Tl-208 SE 2103 keV,6,0,2023,3.4538793057889845,4.709301199462928
Density-guided CNP (ours),ours,1,108,250,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,3.0010171205191027,3.5744928776587277
Density-guided CNP (ours),ours,1,108,250,FE,Tl-208 FE 2614 keV,5,1,8709,3.9443460131575674,5.013797073800095
Density-guided CNP (ours),ours,1,108,250,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,11.89818650214272,15.184117270934031
Density-guided CNP (ours),ours,1,109,250,full,Full 500-3000 keV,442,58,114299,4.40938031095128,5.840971553684244
Density-guided CNP (ours),ours,1,109,250,DEP,Tl-208 DEP 1592 keV,6,0,1323,2.789869437691315,3.3761898576867964
Density-guided CNP (ours),ours,1,109,250,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,3.208296358102422,3.9485728859182214
Density-guided CNP (ours),ours,1,109,250,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.805579668421759,5.49944762554272
Density-guided CNP (ours),ours,1,109,250,SE,Tl-208 SE 2103 keV,6,0,2023,3.048578963398892,4.272700467540728
Density-guided CNP (ours),ours,1,109,250,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,3.024588297793324,3.5981938023220534
Density-guided CNP (ours),ours,1,109,250,FE,Tl-208 FE 2614 keV,5,1,8709,4.285950596574508,4.892355641408679
Density-guided CNP (ours),ours,1,109,250,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,14.748112681039164,16.219375893240663
Density-guided CNP (ours),ours,1,100,500,full,Full 500-3000 keV,442,58,114299,4.419009825340414,6.005952206815346
Density-guided CNP (ours),ours,1,100,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,3.107751265440821,3.4891514282634635
Density-guided CNP (ours),ours,1,100,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,3.4173584064959983,4.014112917400395
Density-guided CNP (ours),ours,1,100,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.7045534920174354,5.415351910793185
Density-guided CNP (ours),ours,1,100,500,SE,Tl-208 SE 2103 keV,6,0,2023,3.1364324374534633,4.429490297563389
Density-guided CNP (ours),ours,1,100,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,2.9890754260555448,3.5526932614226148
Density-guided CNP (ours),ours,1,100,500,FE,Tl-208 FE 2614 keV,5,1,8709,4.692257881476922,5.129521772422739
Density-guided CNP (ours),ours,1,100,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,16.30808588054079,18.54443930624669
Density-guided CNP (ours),ours,1,101,500,full,Full 500-3000 keV,442,58,114299,4.209704814457405,5.4121600029747405
Density-guided CNP (ours),ours,1,101,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,2.5688329157335543,3.359003179665157
Density-guided CNP (ours),ours,1,101,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,3.3285348236860552,4.2766499295566405
Density-guided CNP (ours),ours,1,101,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.968865375713065,5.6282950724532865
Density-guided CNP (ours),ours,1,101,500,SE,Tl-208 SE 2103 keV,6,0,2023,3.158690591096088,4.444947834943158
Density-guided CNP (ours),ours,1,101,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,3.063571525110443,3.683543490034774
Density-guided CNP (ours),ours,1,101,500,FE,Tl-208 FE 2614 keV,5,1,8709,4.468159223986225,5.604858226876366
Density-guided CNP (ours),ours,1,101,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,8.66353265832593,10.78707130910052
Density-guided CNP (ours),ours,1,102,500,full,Full 500-3000 keV,442,58,114299,4.261537034419929,5.536091094339829
Density-guided CNP (ours),ours,1,102,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,2.800166845793543,3.3256812299693572
Density-guided CNP (ours),ours,1,102,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,3.1916214696979943,3.934774819140537
Density-guided CNP (ours),ours,1,102,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.88179964865567,5.555506324223608
Density-guided CNP (ours),ours,1,102,500,SE,Tl-208 SE 2103 keV,6,0,2023,3.0993078811395667,4.38196444321146
Density-guided CNP (ours),ours,1,102,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,3.0079516061468325,3.5799698262036634
Density-guided CNP (ours),ours,1,102,500,FE,Tl-208 FE 2614 keV,5,1,8709,3.9035968738510776,4.88793574247272
Density-guided CNP (ours),ours,1,102,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,10.427517569894837,12.537138553936483
Density-guided CNP (ours),ours,1,103,500,full,Full 500-3000 keV,442,58,114299,4.602087228378582,6.378667216666818
Density-guided CNP (ours),ours,1,103,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,3.04854936228659,3.4327775336550257
Density-guided CNP (ours),ours,1,103,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,3.310859098134173,3.961404552971879
Density-guided CNP (ours),ours,1,103,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.8145982240954295,5.497783543206991
Density-guided CNP (ours),ours,1,103,500,SE,Tl-208 SE 2103 keV,6,0,2023,3.374063055787672,4.658170683138179
Density-guided CNP (ours),ours,1,103,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,2.9747249640613775,3.531319394587055
Density-guided CNP (ours),ours,1,103,500,FE,Tl-208 FE 2614 keV,5,1,8709,4.574382437072494,5.033534805973951
Density-guided CNP (ours),ours,1,103,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,20.763565039238976,22.064588496834578
Density-guided CNP (ours),ours,1,104,500,full,Full 500-3000 keV,442,58,114299,4.325706869685095,5.844288800452981
Density-guided CNP (ours),ours,1,104,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,2.5486440684796925,3.3675796168598677
Density-guided CNP (ours),ours,1,104,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,3.3730506987914555,4.372186194695957
Density-guided CNP (ours),ours,1,104,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.962284558012256,5.622874289501643
Density-guided CNP (ours),ours,1,104,500,SE,Tl-208 SE 2103 keV,6,0,2023,3.1637043189962863,4.453574063354639
Density-guided CNP (ours),ours,1,104,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,3.0353413637323876,3.6250661428713924
Density-guided CNP (ours),ours,1,104,500,FE,Tl-208 FE 2614 keV,5,1,8709,3.9865664388171282,4.825527998172382
Density-guided CNP (ours),ours,1,104,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,12.775973801775562,16.336990064705454
Density-guided CNP (ours),ours,1,105,500,full,Full 500-3000 keV,442,58,114299,4.650805417029695,6.6454713566064125
Density-guided CNP (ours),ours,1,105,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,2.8548963861654304,3.3359664302052563
Density-guided CNP (ours),ours,1,105,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,3.1989217267582024,3.9149580533968895
Density-guided CNP (ours),ours,1,105,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.89796026952202,5.566215224217004
Density-guided CNP (ours),ours,1,105,500,SE,Tl-208 SE 2103 keV,6,0,2023,3.28124025253148,4.5772582793149015
Density-guided CNP (ours),ours,1,105,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,2.9823680874444154,3.5439539296755163
Density-guided CNP (ours),ours,1,105,500,FE,Tl-208 FE 2614 keV,5,1,8709,5.012363148137581,5.4364190329723385
Density-guided CNP (ours),ours,1,105,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,23.018669369573885,24.484858145710938
Density-guided CNP (ours),ours,1,106,500,full,Full 500-3000 keV,442,58,114299,4.356583184332281,5.891452243570944
Density-guided CNP (ours),ours,1,106,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,2.795644042501562,3.326109578810815
Density-guided CNP (ours),ours,1,106,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,3.1921565179852984,3.932021979583797
Density-guided CNP (ours),ours,1,106,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.905029671194889,5.5712352275216315
Density-guided CNP (ours),ours,1,106,500,SE,Tl-208 SE 2103 keV,6,0,2023,3.3493657896133446,4.637520903217829
Density-guided CNP (ours),ours,1,106,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,2.9829159742066165,3.5464173511877592
Density-guided CNP (ours),ours,1,106,500,FE,Tl-208 FE 2614 keV,5,1,8709,4.407016033280053,4.916269707320207
Density-guided CNP (ours),ours,1,106,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,13.112503269399362,16.76439365796763
Density-guided CNP (ours),ours,1,107,500,full,Full 500-3000 keV,442,58,114299,4.597668293481324,6.435287377645574
Density-guided CNP (ours),ours,1,107,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,2.6013246881061307,3.339688282668792
Density-guided CNP (ours),ours,1,107,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,3.293043565325874,4.204274908182589
Density-guided CNP (ours),ours,1,107,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.9580442629169585,5.619089721087477
Density-guided CNP (ours),ours,1,107,500,SE,Tl-208 SE 2103 keV,6,0,2023,3.2235557749537076,4.52511613781318
Density-guided CNP (ours),ours,1,107,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,3.022606164202553,3.604866281736583
Density-guided CNP (ours),ours,1,107,500,FE,Tl-208 FE 2614 keV,5,1,8709,4.085939358628118,4.795875844684265
Density-guided CNP (ours),ours,1,107,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,21.213295279115766,22.557417616350318
Density-guided CNP (ours),ours,1,108,500,full,Full 500-3000 keV,442,58,114299,4.3228608983784405,5.718227059916782
Density-guided CNP (ours),ours,1,108,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,2.7330863302576485,3.3282971721345955
Density-guided CNP (ours),ours,1,108,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,3.19497510772569,3.988121524228913
Density-guided CNP (ours),ours,1,108,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.915271619431218,5.58077315897819
Density-guided CNP (ours),ours,1,108,500,SE,Tl-208 SE 2103 keV,6,0,2023,3.239754995815348,4.541793788812608
