subset_id,training_budget_nominal_events,method,architecture_id,training_seed,context_seed,feature_id,feature,status,center_event_count,sideband_event_count,empirical_contrast_percentage_points,predicted_contrast_percentage_points,absolute_contrast_error_percentage_points
seed20260911_n5000,5000,Attentive CNP + PE,m2,0,106,DEP,DEP,supported,828,464,21.01865733799767,29.935442929523244,8.916785591525572
seed20260911_n5000,5000,Attentive CNP + PE,m2,0,106,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-5.215725143462269,20.331433189676083
seed20260911_n5000,5000,Attentive CNP + PE,m2,0,106,SE,SE,supported,1356,657,-28.4731482603952,-18.56271190266989,9.910436357725308
seed20260911_n5000,5000,Attentive CNP + PE,m2,0,106,FE,FE,supported,8522,202,-2.4836125950074477,-5.914766004410824,3.4311534094033758
seed20260911_n5000,5000,Attentive CNP + PE,m2,0,107,DEP,DEP,supported,828,464,21.01865733799767,29.536601958181407,8.517944620183737
seed20260911_n5000,5000,Attentive CNP + PE,m2,0,107,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-5.396237555865407,20.150920777272948
seed20260911_n5000,5000,Attentive CNP + PE,m2,0,107,SE,SE,supported,1356,657,-28.4731482603952,-19.66305680976897,8.810091450626228
seed20260911_n5000,5000,Attentive CNP + PE,m2,0,107,FE,FE,supported,8522,202,-2.4836125950074477,-6.877296460599763,4.393683865592315
seed20260911_n5000,5000,Attentive CNP + PE,m2,0,108,DEP,DEP,supported,828,464,21.01865733799767,29.92172913662226,8.90307179862459
seed20260911_n5000,5000,Attentive CNP + PE,m2,0,108,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-5.157114210143976,20.39004412299438
seed20260911_n5000,5000,Attentive CNP + PE,m2,0,108,SE,SE,supported,1356,657,-28.4731482603952,-19.280774115941952,9.192374144453247
seed20260911_n5000,5000,Attentive CNP + PE,m2,0,108,FE,FE,supported,8522,202,-2.4836125950074477,-6.3223648628348394,3.8387522678273918
seed20260911_n5000,5000,Attentive CNP + PE,m2,0,109,DEP,DEP,supported,828,464,21.01865733799767,29.510275889886667,8.491618551888996
seed20260911_n5000,5000,Attentive CNP + PE,m2,0,109,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-5.341881182255892,20.205277150882463
seed20260911_n5000,5000,Attentive CNP + PE,m2,0,109,SE,SE,supported,1356,657,-28.4731482603952,-18.61314866395491,9.85999959644029
seed20260911_n5000,5000,Attentive CNP + PE,m2,0,109,FE,FE,supported,8522,202,-2.4836125950074477,-6.21187675741828,3.7282641624108326
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,100,DEP,DEP,supported,828,464,21.01865733799767,30.790920012380678,9.77226267438301
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,100,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-6.377302694377018,19.169855638761334
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,100,SE,SE,supported,1356,657,-28.4731482603952,-17.793374158484944,10.679774101910255
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,100,FE,FE,supported,8522,202,-2.4836125950074477,-1.798405796182323,0.6852067988251248
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,101,DEP,DEP,supported,828,464,21.01865733799767,30.88855552072603,9.86989818272836
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,101,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-5.941933471703409,19.605224861434944
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,101,SE,SE,supported,1356,657,-28.4731482603952,-18.321713836965742,10.151434423429457
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,101,FE,FE,supported,8522,202,-2.4836125950074477,-2.151936725053319,0.3316758699541289
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,102,DEP,DEP,supported,828,464,21.01865733799767,30.468698384462922,9.450041046465252
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,102,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-5.966969678105877,19.580188655032476
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,102,SE,SE,supported,1356,657,-28.4731482603952,-17.841839111252277,10.63130914914292
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,102,FE,FE,supported,8522,202,-2.4836125950074477,-2.1028220391668464,0.3807905558406016
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,103,DEP,DEP,supported,828,464,21.01865733799767,30.901503208525504,9.882845870527834
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,103,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-5.858724303501855,19.688434029636497
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,103,SE,SE,supported,1356,657,-28.4731482603952,-18.778056722508204,9.695091537886993
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,103,FE,FE,supported,8522,202,-2.4836125950074477,-1.646384738852713,0.8372278561547347
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,104,DEP,DEP,supported,828,464,21.01865733799767,30.77455637727257,9.755899039274901
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,104,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-6.2133590059170904,19.333799327221264
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,104,SE,SE,supported,1356,657,-28.4731482603952,-18.388853067413503,10.084295192981696
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,104,FE,FE,supported,8522,202,-2.4836125950074477,-2.235875752838798,0.24773684216864988
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,105,DEP,DEP,supported,828,464,21.01865733799767,30.673216057071063,9.654558719073393
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,105,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-5.983318622196842,19.56383971094151
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,105,SE,SE,supported,1356,657,-28.4731482603952,-18.503086005624215,9.970062254770983
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,105,FE,FE,supported,8522,202,-2.4836125950074477,-1.838362801287388,0.6452497937200596
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,106,DEP,DEP,supported,828,464,21.01865733799767,30.755678315961603,9.737020977963933
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,106,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-6.307734089835132,19.239424243303223
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,106,SE,SE,supported,1356,657,-28.4731482603952,-18.615668421813027,9.857479838582172
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,106,FE,FE,supported,8522,202,-2.4836125950074477,-2.301370245583273,0.18224234942417483
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,107,DEP,DEP,supported,828,464,21.01865733799767,30.776821739653993,9.758164401656321
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,107,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-6.084385933374542,19.46277239976381
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,107,SE,SE,supported,1356,657,-28.4731482603952,-18.64417602164847,9.828972238746728
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,107,FE,FE,supported,8522,202,-2.4836125950074477,-1.6359148015202218,0.847697793487226
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,108,DEP,DEP,supported,828,464,21.01865733799767,30.905982645225684,9.887325307228013
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,108,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-5.9850553509108115,19.562102982227543
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,108,SE,SE,supported,1356,657,-28.4731482603952,-18.773769044887842,9.699379215507356
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,108,FE,FE,supported,8522,202,-2.4836125950074477,-2.30863167939655,0.1749809156108978
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,109,DEP,DEP,supported,828,464,21.01865733799767,30.866685959495467,9.848028621497795
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,109,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-6.4169511533516745,19.13020717978668
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,109,SE,SE,supported,1356,657,-28.4731482603952,-18.574213186599607,9.89893507379559
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,109,FE,FE,supported,8522,202,-2.4836125950074477,-1.8562710354492362,0.6273415595582116
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,100,DEP,DEP,supported,828,464,21.01865733799767,32.05075122260276,11.032093884605093
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,100,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-8.868923098493243,16.67823523464511
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,100,SE,SE,supported,1356,657,-28.4731482603952,-23.811759399734512,4.661388860660686
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,100,FE,FE,supported,8522,202,-2.4836125950074477,-8.561516564952184,6.077903969944737
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,101,DEP,DEP,supported,828,464,21.01865733799767,32.562969003795025,11.544311665797357
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,101,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-9.129727227051493,16.41743110608686
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,101,SE,SE,supported,1356,657,-28.4731482603952,-23.877243517053174,4.595904743342024
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,101,FE,FE,supported,8522,202,-2.4836125950074477,-9.185013280375012,6.701400685367565
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,102,DEP,DEP,supported,828,464,21.01865733799767,32.15623596340901,11.137578625411344
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,102,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-8.698571650843611,16.84858668229474
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,102,SE,SE,supported,1356,657,-28.4731482603952,-23.58155302976724,4.89159523062796
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,102,FE,FE,supported,8522,202,-2.4836125950074477,-9.079342352156708,6.59572975714926
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,103,DEP,DEP,supported,828,464,21.01865733799767,32.37540207074937,11.356744732751695
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,103,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-9.423005026432813,16.12415330670554
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,103,SE,SE,supported,1356,657,-28.4731482603952,-24.75451078648646,3.718637473908737
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,103,FE,FE,supported,8522,202,-2.4836125950074477,-8.532321360194695,6.048708765187246
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,104,DEP,DEP,supported,828,464,21.01865733799767,32.405189885678595,11.386532547680927
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,104,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-9.089020483814208,16.458137849324146
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,104,SE,SE,supported,1356,657,-28.4731482603952,-24.679544816823267,3.7936034435719304
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,104,FE,FE,supported,8522,202,-2.4836125950074477,-8.595184690320426,6.111572095312978
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,105,DEP,DEP,supported,828,464,21.01865733799767,32.23298796646573,11.214330628468062
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,105,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-9.157794415614134,16.389363917524218
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,105,SE,SE,supported,1356,657,-28.4731482603952,-24.73587642681401,3.7372718335811905
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,105,FE,FE,supported,8522,202,-2.4836125950074477,-8.552066211494616,6.068453616487169
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,106,DEP,DEP,supported,828,464,21.01865733799767,32.494021128677566,11.475363790679893
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,106,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-9.123053039216632,16.42410529392172
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,106,SE,SE,supported,1356,657,-28.4731482603952,-24.51864615144569,3.9545021089495065
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,106,FE,FE,supported,8522,202,-2.4836125950074477,-9.143633640639534,6.660021045632086
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,107,DEP,DEP,supported,828,464,21.01865733799767,32.190239361466176,11.171582023468506
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,107,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-8.952160668225412,16.594997664912942
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,107,SE,SE,supported,1356,657,-28.4731482603952,-24.430482772223673,4.042665488171523
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,107,FE,FE,supported,8522,202,-2.4836125950074477,-8.631039913752957,6.14742731874551
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,108,DEP,DEP,supported,828,464,21.01865733799767,32.272688579957446,11.254031241959778
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,108,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-9.372042915251116,16.175115417887238
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,108,SE,SE,supported,1356,657,-28.4731482603952,-24.86087802898033,3.6122702314148656
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,108,FE,FE,supported,8522,202,-2.4836125950074477,-8.733067987659176,6.249455392651729
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,109,DEP,DEP,supported,828,464,21.01865733799767,32.40198679091803,11.38332945292036
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,109,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-9.100327743845055,16.4468305892933
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,109,SE,SE,supported,1356,657,-28.4731482603952,-24.208354268770435,4.264793991624763
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,109,FE,FE,supported,8522,202,-2.4836125950074477,-8.89458347986121,6.410970884853762
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,100,DEP,DEP,supported,828,464,21.01865733799767,26.804446385955238,5.785789047957568
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,100,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-17.28810009526019,8.259058237878165
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,100,SE,SE,supported,1356,657,-28.4731482603952,-21.31116178705973,7.161986473335466
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,100,FE,FE,supported,8522,202,-2.4836125950074477,-13.323862193715689,10.84024959870824
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,101,DEP,DEP,supported,828,464,21.01865733799767,30.638850228396485,9.620192890398815
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,101,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-16.709472956413386,8.837685376724968
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,101,SE,SE,supported,1356,657,-28.4731482603952,-21.2927963274698,7.180351932925396
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,101,FE,FE,supported,8522,202,-2.4836125950074477,-13.459385930159106,10.97577333515166
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,102,DEP,DEP,supported,828,464,21.01865733799767,28.17441254129004,7.155755203292369
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,102,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-17.09820580675211,8.448952526386243
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,102,SE,SE,supported,1356,657,-28.4731482603952,-21.34369535912769,7.129452901267507
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,102,FE,FE,supported,8522,202,-2.4836125950074477,-13.800237646514852,11.316625051507403
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,103,DEP,DEP,supported,828,464,21.01865733799767,26.921744049835322,5.903086711837652
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,103,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-17.28097284165109,8.266185491487265
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,103,SE,SE,supported,1356,657,-28.4731482603952,-21.094440045280397,7.378708215114801
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,103,FE,FE,supported,8522,202,-2.4836125950074477,-13.488224698162893,11.004612103155445
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,104,DEP,DEP,supported,828,464,21.01865733799767,31.00079271690922,9.98213537891155
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,104,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-16.63481455484067,8.912343778297682
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,104,SE,SE,supported,1356,657,-28.4731482603952,-21.295558468132363,7.177589792262834
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,104,FE,FE,supported,8522,202,-2.4836125950074477,-13.676013194990706,11.192400599983257
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,105,DEP,DEP,supported,828,464,21.01865733799767,27.79640649060259,6.777749152604917
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,105,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-17.153433446153127,8.393724886985227
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,105,SE,SE,supported,1356,657,-28.4731482603952,-21.19214673538438,7.281001525010819
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,105,FE,FE,supported,8522,202,-2.4836125950074477,-12.85651277250558,10.372900177498131
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,106,DEP,DEP,supported,828,464,21.01865733799767,28.25677459640389,7.238117258406218
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,106,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-17.103424604255036,8.443733728883318
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,106,SE,SE,supported,1356,657,-28.4731482603952,-21.12636638099271,7.346781879402487
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,106,FE,FE,supported,8522,202,-2.4836125950074477,-13.574879248966488,11.091266653959039
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,107,DEP,DEP,supported,828,464,21.01865733799767,30.003163189242642,8.984505851244972
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,107,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-16.79107135279979,8.756086980338562
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,107,SE,SE,supported,1356,657,-28.4731482603952,-21.2553638870659,7.217784373329297
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,107,FE,FE,supported,8522,202,-2.4836125950074477,-13.689720128050784,11.206107533043335
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,108,DEP,DEP,supported,828,464,21.01865733799767,28.768756151213626,7.750098813215955
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,108,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-17.028530203928927,8.518628129209427
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,108,SE,SE,supported,1356,657,-28.4731482603952,-21.221797893473276,7.251350366921922
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,108,FE,FE,supported,8522,202,-2.4836125950074477,-13.619005431203371,11.135392836195923
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,109,DEP,DEP,supported,828,464,21.01865733799767,28.104844958471944,7.086187620474272
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,109,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-17.14049689439488,8.406661438743473
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,109,SE,SE,supported,1356,657,-28.4731482603952,-21.171826063983602,7.301322196411597
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,109,FE,FE,supported,8522,202,-2.4836125950074477,-13.381757102423759,10.89814450741631
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,100,DEP,DEP,supported,828,464,21.01865733799767,27.27567290955499,6.257015571557323
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,100,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-17.631055947074607,7.916102386063745
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,100,SE,SE,supported,1356,657,-28.4731482603952,-21.577591226836002,6.8955570335591965
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,100,FE,FE,supported,8522,202,-2.4836125950074477,-11.938528564369022,9.454915969361574
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,101,DEP,DEP,supported,828,464,21.01865733799767,31.03874039231388,10.02008305431621
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,101,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-15.466341920653786,10.080816412484566
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,101,SE,SE,supported,1356,657,-28.4731482603952,-21.539116816161247,6.934031444233951
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,101,FE,FE,supported,8522,202,-2.4836125950074477,-12.767484954827706,10.28387235982026
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,102,DEP,DEP,supported,828,464,21.01865733799767,28.815900366394033,7.797243028396361
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,102,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-16.657400406111485,8.88975792702687
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,102,SE,SE,supported,1356,657,-28.4731482603952,-21.668123221129072,6.805025039266127
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,102,FE,FE,supported,8522,202,-2.4836125950074477,-12.89952120319548,10.415908608188031
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,103,DEP,DEP,supported,828,464,21.01865733799767,27.51052057745368,6.491863239456008
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,103,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-17.456883375875332,8.090274957263022
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,103,SE,SE,supported,1356,657,-28.4731482603952,-21.07514087957733,7.398007380817867
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,103,FE,FE,supported,8522,202,-2.4836125950074477,-12.225138393451129,9.741525798443682
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,104,DEP,DEP,supported,828,464,21.01865733799767,31.3678352247068,10.349177886709127
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,104,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-15.28067782711766,10.266480506020692
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,104,SE,SE,supported,1356,657,-28.4731482603952,-21.552809529000182,6.920338731395015
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,104,FE,FE,supported,8522,202,-2.4836125950074477,-12.769035971222378,10.285423376214931
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,105,DEP,DEP,supported,828,464,21.01865733799767,28.509544163291977,7.490886825294307
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,105,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-16.811937014648148,8.735221318490204
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,105,SE,SE,supported,1356,657,-28.4731482603952,-21.289588476201597,7.1835597841936
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,105,FE,FE,supported,8522,202,-2.4836125950074477,-11.311411569086466,8.827798974079018
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,106,DEP,DEP,supported,828,464,21.01865733799767,28.919491868140344,7.900834530142675
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,106,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-16.60820646034329,8.938951872795064
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,106,SE,SE,supported,1356,657,-28.4731482603952,-21.128105959347227,7.345042301047972
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,106,FE,FE,supported,8522,202,-2.4836125950074477,-12.404860118100983,9.921247523093534
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,107,DEP,DEP,supported,828,464,21.01865733799767,30.534502535205142,9.515845197207472
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,107,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-15.678732225401781,9.868426107736571
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,107,SE,SE,supported,1356,657,-28.4731482603952,-21.426601580548184,7.046546679847015
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,107,FE,FE,supported,8522,202,-2.4836125950074477,-12.686124886304292,10.202512291296845
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,108,DEP,DEP,supported,828,464,21.01865733799767,29.363681634938622,8.34502429694095
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,108,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-16.388795669839084,9.158362663299268
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,108,SE,SE,supported,1356,657,-28.4731482603952,-21.37897991673713,7.094168343658069
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,108,FE,FE,supported,8522,202,-2.4836125950074477,-12.824247206279185,10.340634611271737
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,109,DEP,DEP,supported,828,464,21.01865733799767,28.74339668692589,7.724739348928223
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,109,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-16.777423455118416,8.769734878019936
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,109,SE,SE,supported,1356,657,-28.4731482603952,-21.213647115039137,7.259501145356062
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,109,FE,FE,supported,8522,202,-2.4836125950074477,-12.060492916356688,9.57688032134924
seed20260911_n5000,5000,Density-guided CNP (ours),ours,2,100,DEP,DEP,supported,828,464,21.01865733799767,27.790505005241272,6.771847667243602
seed20260911_n5000,5000,Density-guided CNP (ours),ours,2,100,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-21.942466744195695,3.60469158894266
seed20260911_n5000,5000,Density-guided CNP (ours),ours,2,100,SE,SE,supported,1356,657,-28.4731482603952,-23.01031359140369,5.462834668991507
seed20260911_n5000,5000,Density-guided CNP (ours),ours,2,100,FE,FE,supported,8522,202,-2.4836125950074477,-12.11683711853419,9.633224523526742
seed20260911_n5000,5000,Density-guided CNP (ours),ours,2,101,DEP,DEP,supported,828,464,21.01865733799767,29.541785685173316,8.523128347175646
seed20260911_n5000,5000,Density-guided CNP (ours),ours,2,101,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-20.88594869919063,4.661209633947721
seed20260911_n5000,5000,Density-guided CNP (ours),ours,2,101,SE,SE,supported,1356,657,-28.4731482603952,-22.999879610557393,5.473268649837804
seed20260911_n5000,5000,Density-guided CNP (ours),ours,2,101,FE,FE,supported,8522,202,-2.4836125950074477,-12.055167594918148,9.5715549999107
seed20260911_n5000,5000,Density-guided CNP (ours),ours,2,102,DEP,DEP,supported,828,464,21.01865733799767,28.334191524275496,7.315534186277828
