variant,method,context_size,context_seed,bandwidth_kev,mean_cv_brier,sd_cv_brier_across_folds,selected,selection_data,cv_seed
pooled_data,Gaussian kernel regression (pooled data + context),2000,103,2.0,0.2243851005881256,0.006967908807017681,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,103,5.0,0.22296254916690042,0.008200289051851179,True,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,103,10.0,0.22304242676852634,0.007881104354504682,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,103,20.0,0.2237486207216365,0.006325163843707321,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,103,50.0,0.22469050210800773,0.004796050697194827,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,103,100.0,0.22514102404274938,0.005002281127068455,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,104,2.0,0.22865318073542068,0.008659039077630961,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,104,5.0,0.22626953669554345,0.008991461678429388,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,104,10.0,0.22622675638159082,0.008913799484330796,True,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,104,20.0,0.22731840142607088,0.008529236283978664,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,104,50.0,0.2288688130219847,0.007695016601433335,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,104,100.0,0.2295353523344721,0.007521576633896074,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,105,2.0,0.22420505367892613,0.008874799457917443,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,105,5.0,0.22258046729710768,0.00959852280033511,True,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,105,10.0,0.22289219529384247,0.009048864811201837,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,105,20.0,0.22397961972453864,0.008173447792788715,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,105,50.0,0.22505603163125495,0.007767507641569262,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,105,100.0,0.2254683884718581,0.007281535729623105,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,106,2.0,0.22441414421223627,0.007786605467128435,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,106,5.0,0.22223181652584842,0.006438749493320435,True,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,106,10.0,0.22232385228588464,0.006428684930277458,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,106,20.0,0.22278351933787205,0.0069184171149346396,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,106,50.0,0.22424004841022077,0.006384844207497324,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,106,100.0,0.2253550519056501,0.006040296549197409,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,107,2.0,0.22802410922099442,0.004191881017860821,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,107,5.0,0.22663362584714716,0.0038761477883582623,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,107,10.0,0.2265301169184569,0.0037946326079732013,True,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,107,20.0,0.22670862311794568,0.00496247620395454,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,107,50.0,0.22804634585262873,0.005197312892232264,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,107,100.0,0.2285582890365446,0.005230653835427694,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,108,2.0,0.2241987421466602,0.011158005870016486,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,108,5.0,0.22174350155849232,0.009952767621280107,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,108,10.0,0.22153937305246862,0.009215810814880274,True,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,108,20.0,0.22247694434451834,0.008264124654386355,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,108,50.0,0.22429231840853658,0.00812106830529525,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,108,100.0,0.22510481912905686,0.008362504899719847,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,109,2.0,0.2261127444877335,0.008413258709902317,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,109,5.0,0.22490241583087975,0.007353307859642173,True,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,109,10.0,0.22505025399238204,0.0064595185918432515,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,109,20.0,0.22544844000676495,0.005442311259965894,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,109,50.0,0.2267303764183179,0.004125858430841567,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,109,100.0,0.22726699403512365,0.00402355290465748,False,five-fold CV within development context,20260908
