subset_id,training_budget_nominal_events,method,architecture_id,training_seed,context_seed,region_id,valid_bin_count,excluded_bin_count,events_in_valid_bins,mae_percentage_points,rmse_percentage_points
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,108,feature_1620kev,6,0,1361,13.457183785638282,17.85265934330753
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,108,continuum_1700_2000,60,0,8230,12.801191796112462,14.89345710919615
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,108,SE,6,0,2023,8.174037385588646,10.269094375169537
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,108,continuum_2200_2400,40,0,9093,10.030365176188536,11.871757099457337
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,108,FE,5,1,8709,7.287682449776142,9.986325175509904
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,108,sparse_tail,13,47,68,38.98690198213135,43.87372608102662
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,109,full,442,58,114299,12.351592862184361,16.377874963475836
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,109,DEP,6,0,1323,13.454405298194807,17.66936810153999
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,109,feature_1620kev,6,0,1361,15.011070552300273,19.336800241636674
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,109,continuum_1700_2000,60,0,8230,12.905207592090553,15.195006562384005
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,109,SE,6,0,2023,9.385431572422208,11.514484421920168
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,109,continuum_2200_2400,40,0,9093,10.915816048460592,13.072033811911945
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,109,FE,5,1,8709,5.066205996449839,8.016346391141571
seed20260911_n5000,5000,Attentive CNP + PE,m2,1,109,sparse_tail,13,47,68,36.165819537656645,41.03927888321993
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,100,full,442,58,114299,11.794903927004317,15.67600540898558
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,100,DEP,6,0,1323,13.845054241105496,19.140328181848286
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,100,feature_1620kev,6,0,1361,12.630353379121177,15.945539786761726
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,100,continuum_1700_2000,60,0,8230,11.940745711218629,14.22028293453177
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,100,SE,6,0,2023,8.427539568716865,9.780106580662842
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,100,continuum_2200_2400,40,0,9093,8.123526316490567,10.119319815032254
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,100,FE,5,1,8709,8.848530536990603,10.541261055485613
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,100,sparse_tail,13,47,68,33.133197826994696,36.4717738486276
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,101,full,442,58,114299,11.719410598080952,15.639238353923043
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,101,DEP,6,0,1323,13.204235013053037,18.94405664456959
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,101,feature_1620kev,6,0,1361,12.294060250227064,15.463572842113132
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,101,continuum_1700_2000,60,0,8230,11.815095101819056,14.11113276014381
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,101,SE,6,0,2023,7.931605594827381,9.267390610195944
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,101,continuum_2200_2400,40,0,9093,7.981999694468447,9.967682606045654
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,101,FE,5,1,8709,9.375673284774797,11.11554593232838
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,101,sparse_tail,13,47,68,33.641504392236286,36.8166929316303
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,102,full,442,58,114299,11.786958054257408,15.623459564852062
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,102,DEP,6,0,1323,14.544992904364143,19.60358777754439
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,102,feature_1620kev,6,0,1361,12.700462943820092,16.300022841572055
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,102,continuum_1700_2000,60,0,8230,11.953173134822913,14.382422467027295
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,102,SE,6,0,2023,8.599661314662578,9.979387820412555
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,102,continuum_2200_2400,40,0,9093,8.332573737172478,10.280598439862738
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,102,FE,5,1,8709,7.88099082721195,9.818115412065016
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,102,sparse_tail,13,47,68,32.157272228142574,35.3184869693382
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,103,full,442,58,114299,11.92854890824751,16.00327552521065
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,103,DEP,6,0,1323,11.18742361412153,17.36181892017421
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,103,feature_1620kev,6,0,1361,12.078313801352248,14.583347185982493
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,103,continuum_1700_2000,60,0,8230,11.775812710996124,14.018105262916277
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,103,SE,6,0,2023,7.1502555872878775,8.438931273011853
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,103,continuum_2200_2400,40,0,9093,7.867936632041664,9.865743111551938
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,103,FE,5,1,8709,11.906019024820424,13.34288981772747
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,103,sparse_tail,13,47,68,36.2206061180088,39.564206115884794
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,104,full,442,58,114299,11.937872959044274,15.970263292025393
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,104,DEP,6,0,1323,11.556557637681697,17.551881289046513
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,104,feature_1620kev,6,0,1361,12.346900946866288,15.194320410500083
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,104,continuum_1700_2000,60,0,8230,11.915303382565254,14.123634345794661
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,104,SE,6,0,2023,7.554325190651764,8.778420688544236
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,104,continuum_2200_2400,40,0,9093,7.880579789335726,9.938377330381874
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,104,FE,5,1,8709,10.755279894183296,12.315147833902671
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,104,sparse_tail,13,47,68,35.22464996309299,38.72411260218357
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,105,full,442,58,114299,11.888521711763653,15.92623282382747
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,105,DEP,6,0,1323,11.394295430990082,17.422078193722314
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,105,feature_1620kev,6,0,1361,12.228698977348207,14.890405833551497
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,105,continuum_1700_2000,60,0,8230,11.837742868960541,14.042138192838616
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,105,SE,6,0,2023,7.433380973022115,8.687360409858593
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,105,continuum_2200_2400,40,0,9093,7.852483110235993,9.882171775186448
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,105,FE,5,1,8709,11.273522648496003,12.758919669881008
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,105,sparse_tail,13,47,68,35.70137976594429,39.06093060377039
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,106,full,442,58,114299,11.837786124906707,15.788067085928626
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,106,DEP,6,0,1323,12.215015541844961,18.298789403532982
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,106,feature_1620kev,6,0,1361,12.410729342842762,15.424981659097572
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,106,continuum_1700_2000,60,0,8230,11.966052303581904,14.21605424141016
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,106,SE,6,0,2023,7.7286641683095,8.96915534653534
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,106,continuum_2200_2400,40,0,9093,7.969623689798376,9.956115257755673
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,106,FE,5,1,8709,9.842484729005507,11.597336933180705
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,106,sparse_tail,13,47,68,33.946798218123234,37.253911602595316
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,107,full,442,58,114299,11.856788773231944,15.852521696395112
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,107,DEP,6,0,1323,11.819626790264413,17.71851075235181
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,107,feature_1620kev,6,0,1361,12.299341366487521,15.2121965775701
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,107,continuum_1700_2000,60,0,8230,11.855828601784827,14.052368206124585
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,107,SE,6,0,2023,7.766167454386065,9.022506342577866
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,107,continuum_2200_2400,40,0,9093,7.858449504113424,9.916047823847144
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,107,FE,5,1,8709,10.446154171095275,12.02427114343844
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,107,sparse_tail,13,47,68,34.99454571147522,38.394154150098956
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,108,full,442,58,114299,11.939680060773206,15.98916548169742
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,108,DEP,6,0,1323,11.458375022282818,17.57248666081618
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,108,feature_1620kev,6,0,1361,12.182442162847874,14.855438961376406
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,108,continuum_1700_2000,60,0,8230,11.925542722783767,14.1489150726605
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,108,SE,6,0,2023,7.280940065015742,8.531186601665722
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,108,continuum_2200_2400,40,0,9093,7.864545603661216,9.88993692901922
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,108,FE,5,1,8709,11.450904052159377,12.989900452017036
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,108,sparse_tail,13,47,68,35.533860921747205,38.94072521855891
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,109,full,442,58,114299,11.83847808571391,15.75037277434296
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,109,DEP,6,0,1323,12.820495902118223,18.738246142163444
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,109,feature_1620kev,6,0,1361,12.569857167442153,15.728500326905587
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,109,continuum_1700_2000,60,0,8230,11.983900649374075,14.23476919164974
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,109,SE,6,0,2023,8.05312413541513,9.334611651586279
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,109,continuum_2200_2400,40,0,9093,8.051528028120917,10.040790978253124
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,109,FE,5,1,8709,9.290292596569001,11.02496701174449
seed20260911_n5000,5000,Attentive CNP + PE,m2,2,109,sparse_tail,13,47,68,33.46985994537503,36.85422775658274
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,100,full,442,58,114299,5.582318161652127,7.8594032264131215
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,100,DEP,6,0,1323,6.1890979594358635,7.585698983385333
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,100,feature_1620kev,6,0,1361,8.148951477691037,9.193665961368982
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,100,continuum_1700_2000,60,0,8230,3.9729958104078276,5.20610963718231
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,100,SE,6,0,2023,3.412575393415877,4.098291128797971
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,100,continuum_2200_2400,40,0,9093,3.524710515992825,4.326610929323308
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,100,FE,5,1,8709,5.3885070222575155,6.65170246409917
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,100,sparse_tail,13,47,68,22.540883011093964,23.95312462908713
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,101,full,442,58,114299,4.955435799263707,6.511386933743458
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,101,DEP,6,0,1323,5.794403670814034,6.694465358617936
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,101,feature_1620kev,6,0,1361,6.068433072441575,7.271450822683849
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,101,continuum_1700_2000,60,0,8230,3.930325388974841,5.142014588133152
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,101,SE,6,0,2023,3.419685242565095,4.104082577928046
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,101,continuum_2200_2400,40,0,9093,3.4600739457302043,4.2677659157936425
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,101,FE,5,1,8709,4.4802593404698765,4.596920919445816
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,101,sparse_tail,13,47,68,12.173806038123793,12.94253192867377
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,102,full,442,58,114299,5.215171717158068,6.9865084123373205
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,102,DEP,6,0,1323,5.57532443130928,6.702709066344139
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,102,feature_1620kev,6,0,1361,6.6627758434445665,7.940542930680618
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,102,continuum_1700_2000,60,0,8230,3.9360135270103807,5.145955400911358
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,102,SE,6,0,2023,3.3979104653203516,4.085346175649686
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,102,continuum_2200_2400,40,0,9093,3.4998836583624695,4.310542767911376
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,102,FE,5,1,8709,5.0394067855631235,5.4250022903928175
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,102,sparse_tail,13,47,68,15.418076475241627,16.591946297567077
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,103,full,442,58,114299,5.705065440100517,8.325303006827928
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,103,DEP,6,0,1323,6.094271656674243,7.443297769306992
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,103,feature_1620kev,6,0,1361,7.89418929084779,8.96838800369299
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,103,continuum_1700_2000,60,0,8230,3.934601972058898,5.162049731219374
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,103,SE,6,0,2023,3.4935336380851383,4.150693099859984
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,103,continuum_2200_2400,40,0,9093,3.5267411103342985,4.30920899875354
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,103,FE,5,1,8709,5.281066437004204,6.4950306130540145
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,103,sparse_tail,13,47,68,28.702046687939227,29.377356266389913
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,104,full,442,58,114299,5.412846150879017,7.649156366889466
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,104,DEP,6,0,1323,5.83976870728034,6.750942411532986
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,104,feature_1620kev,6,0,1361,6.024549295413243,7.2184536902548
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,104,continuum_1700_2000,60,0,8230,3.926264885508098,5.140687132913981
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,104,SE,6,0,2023,3.420664814392126,4.106452599066388
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,104,continuum_2200_2400,40,0,9093,3.4814163578847035,4.283656460669881
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,104,FE,5,1,8709,5.025733308014211,5.481422373746794
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,104,sparse_tail,13,47,68,23.54282418533161,24.688258047034132
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,105,full,442,58,114299,5.8231808273708925,8.807598010053427
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,105,DEP,6,0,1323,5.6366799266834855,6.82022232836381
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,105,feature_1620kev,6,0,1361,6.901458758428132,8.131022634737601
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,105,continuum_1700_2000,60,0,8230,3.926694009620282,5.143286618844573
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,105,SE,6,0,2023,3.4583967786419776,4.131499221692081
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,105,continuum_2200_2400,40,0,9093,3.5228798038661524,4.317356368473772
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,105,FE,5,1,8709,5.515350832286547,6.773385256655658
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,105,sparse_tail,13,47,68,33.15821691565625,33.791247880296666
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,106,full,442,58,114299,5.50688870623066,7.786304351708837
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,106,DEP,6,0,1323,5.581822580792462,6.68635203321995
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,106,feature_1620kev,6,0,1361,6.638103078928452,7.918460668901421
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,106,continuum_1700_2000,60,0,8230,3.9286222830257262,5.143992144217495
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,106,SE,6,0,2023,3.481679450010159,4.143143409604447
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,106,continuum_2200_2400,40,0,9093,3.518481783639153,4.306127441401294
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,106,FE,5,1,8709,5.25937757276941,6.276963646026693
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,106,sparse_tail,13,47,68,23.295705267551803,24.595558230468964
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,107,full,442,58,114299,5.595575869685249,8.261881353863854
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,107,DEP,6,0,1323,5.712801064868931,6.617632056953321
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,107,feature_1620kev,6,0,1361,6.144053226611555,7.360476504091516
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,107,continuum_1700_2000,60,0,8230,3.9276960280107165,5.141073736623556
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,107,SE,6,0,2023,3.434539821739052,4.115402729654831
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,107,continuum_2200_2400,40,0,9093,3.4773705934565724,4.275361861660558
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,107,FE,5,1,8709,5.121145209081746,5.667297066648009
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,107,sparse_tail,13,47,68,29.8878954870524,30.548725906094237
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,108,full,442,58,114299,5.223899575241255,7.21415301793403
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,108,DEP,6,0,1323,5.608060948422252,6.617420802269586
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,108,feature_1620kev,6,0,1361,6.42717679520754,7.722548988969323
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,108,continuum_1700_2000,60,0,8230,3.9249030607422277,5.140436521991212
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,108,SE,6,0,2023,3.4471091646324483,4.123099634492028
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,108,continuum_2200_2400,40,0,9093,3.4690474608097306,4.263530249330604
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,108,FE,5,1,8709,4.8328615934588015,5.047253867115287
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,108,sparse_tail,13,47,68,19.830255537216328,21.003397684850718
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,109,full,442,58,114299,5.727679635264998,8.185431033239746
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,109,DEP,6,0,1323,5.586324355590592,6.730445741744615
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,109,feature_1620kev,6,0,1361,6.803382027644575,8.052415885536146
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,109,continuum_1700_2000,60,0,8230,3.9355984859672226,5.153684609191009
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,109,SE,6,0,2023,3.463598308897077,4.132750115268063
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,109,continuum_2200_2400,40,0,9093,3.525801223991136,4.312331016270313
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,109,FE,5,1,8709,5.280684712952659,6.523704590963825
seed20260911_n5000,5000,Density-guided CNP (ours),ours,0,109,sparse_tail,13,47,68,27.152339912402436,27.8280751448318
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,100,full,442,58,114299,5.383981151421606,7.547003667349878
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,100,DEP,6,0,1323,5.043286574176131,5.69643321466208
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,100,feature_1620kev,6,0,1361,6.046189583057573,7.282798546013569
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,100,continuum_1700_2000,60,0,8230,4.429972170036187,5.583409825042715
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,100,SE,6,0,2023,3.966171751619965,4.768364016078576
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,100,continuum_2200_2400,40,0,9093,3.9706703396592498,4.7308332176163805
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,100,FE,5,1,8709,9.593385803616291,10.266323733844196
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,100,sparse_tail,13,47,68,12.253448500455372,16.15709416822263
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,101,full,442,58,114299,5.008205874157257,6.682658530824212
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,101,DEP,6,0,1323,5.429972912116252,6.41416688702226
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,101,feature_1620kev,6,0,1361,5.885848018276719,7.017647139544582
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,101,continuum_1700_2000,60,0,8230,4.4252991515611875,5.599783510178088
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,101,SE,6,0,2023,4.077091950334303,4.885721791447435
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,101,continuum_2200_2400,40,0,9093,3.792852222680333,4.57409484399305
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,101,FE,5,1,8709,4.607596995242547,5.5673938859235825
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,101,sparse_tail,13,47,68,6.941388854656437,9.474192477708248
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,102,full,442,58,114299,5.161533827069965,6.980087567040476
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,102,DEP,6,0,1323,5.121935919353273,5.821028040893766
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,102,feature_1620kev,6,0,1361,5.816305954459794,6.941998407715078
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,102,continuum_1700_2000,60,0,8230,4.496137078003581,5.63401661817967
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,102,SE,6,0,2023,3.9157664195343784,4.6899716115621
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,102,continuum_2200_2400,40,0,9093,3.9456605745785343,4.713956949411264
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,102,FE,5,1,8709,6.462362051017773,7.620106161397132
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,102,sparse_tail,13,47,68,7.230012229453797,10.295965104013838
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,103,full,442,58,114299,5.619346310915681,7.814760830511059
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,103,DEP,6,0,1323,5.045486815903712,5.686841197065355
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,103,feature_1620kev,6,0,1361,5.986008893341023,7.188469240160658
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,103,continuum_1700_2000,60,0,8230,4.473055522975644,5.621789612624481
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,103,SE,6,0,2023,4.400497763144664,5.425435556288868
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,103,continuum_2200_2400,40,0,9093,3.989252323945905,4.723755541841655
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,103,FE,5,1,8709,9.159520552007343,9.899958748227824
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,103,sparse_tail,13,47,68,18.3799350082852,19.90003008917155
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,104,full,442,58,114299,5.242544420837966,7.283006887582909
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,104,DEP,6,0,1323,5.4768154480358575,6.51681806948001
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,104,feature_1620kev,6,0,1361,5.897664374417816,7.037704793984421
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,104,continuum_1700_2000,60,0,8230,4.429970969926868,5.605623324322679
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,104,SE,6,0,2023,4.056461473124629,4.869411515012735
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,104,continuum_2200_2400,40,0,9093,3.876295427932324,4.647615963045457
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,104,FE,5,1,8709,6.75290820963486,7.858599965318776
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,104,sparse_tail,13,47,68,9.93486618772656,14.863383330739607
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,105,full,442,58,114299,5.8859903375511635,8.632718393468227
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,105,DEP,6,0,1323,5.087248989798824,5.7616715781077765
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,105,feature_1620kev,6,0,1361,5.8271425620665624,6.959279012538272
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,105,continuum_1700_2000,60,0,8230,4.470530720954107,5.62411171130017
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,105,SE,6,0,2023,4.254146386906825,5.181960694020221
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,105,continuum_2200_2400,40,0,9093,3.9844638679610793,4.731324835150843
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,105,FE,5,1,8709,10.410376753595774,10.946831730327787
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,105,sparse_tail,13,47,68,27.60845843700815,28.450307566948986
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,106,full,442,58,114299,5.346172730269117,7.4613702630671215
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,106,DEP,6,0,1323,5.127019210499217,5.838675349280862
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,106,feature_1620kev,6,0,1361,5.810965394523258,6.934147293724551
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,106,continuum_1700_2000,60,0,8230,4.474568875461556,5.625628532032608
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,106,SE,6,0,2023,4.373399013313025,5.368359366549632
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,106,continuum_2200_2400,40,0,9093,3.9938047285664435,4.733619742828584
seed20260911_n5000,5000,Density-guided CNP (ours),ours,1,106,FE,5,1,8709,8.661921687701883,9.484523704001683
