method,architecture_id,training_budget_nominal_events,energy_kev,mean_of_training_seed_context_means,sd_across_training_seed_context_means,mean_context_sd_within_training_seed,training_seed_count,context_draws_per_training_seed,mc_passes_per_cell
CNP,m0,5000,2105.0,0.5034704867204031,0.011223862693299391,0.003245563599321306,3,10,50
CNP,m0,5000,2106.0,0.5019727840622266,0.01482530388821384,0.0031174910515841168,3,10,50
CNP,m0,5000,2107.0,0.5059515157341957,0.01336782639896137,0.0032501779125774775,3,10,50
CNP,m0,5000,2108.0,0.5034698315461477,0.01593167014150569,0.0032217644778041025,3,10,50
CNP,m0,5000,2109.0,0.5057084239919981,0.013407678747606374,0.003337961377484293,3,10,50
CNP,m0,5000,2110.0,0.5077873083353043,0.015082737481742372,0.0032824748001089783,3,10,50
CNP,m0,5000,2111.0,0.5032274912397067,0.013672656940011907,0.003304988092812548,3,10,50
CNP,m0,5000,2112.0,0.5025882731676102,0.015102880020579967,0.0032623516529484125,3,10,50
CNP,m0,5000,2113.0,0.501636812488238,0.01339736238031988,0.0032430589068939667,3,10,50
CNP,m0,5000,2114.0,0.503939529399077,0.013587630460712449,0.003234019784799653,3,10,50
CNP,m0,5000,2115.0,0.5055288898746172,0.016768307116432166,0.0033315251192707457,3,10,50
CNP,m0,5000,2116.0,0.5060482037464777,0.017687556263953394,0.003336700320094348,3,10,50
CNP,m0,5000,2117.0,0.50439353231589,0.014250481115429108,0.0032711532641922576,3,10,50
CNP,m0,5000,2118.0,0.5043069493770599,0.015281905216607833,0.0033464389969098847,3,10,50
CNP,m0,5000,2119.0,0.5030438199440638,0.017535591055198297,0.0033493240893119613,3,10,50
CNP,m0,5000,2120.0,0.5028660378456116,0.01585865933983126,0.0032408996246882323,3,10,50
CNP,m0,5000,2121.0,0.5024657792448998,0.016020014832594773,0.003392150753348037,3,10,50
CNP,m0,5000,2122.0,0.5035587365627289,0.016855604194049415,0.00337148223733339,3,10,50
CNP,m0,5000,2123.0,0.5030542635122935,0.013108890734635127,0.0032601577020530577,3,10,50
CNP,m0,5000,2124.0,0.5031792440811793,0.012791968765950446,0.0032725187127527274,3,10,50
CNP,m0,5000,2125.0,0.5037102662920951,0.014732751977276323,0.003340362050411593,3,10,50
CNP,m0,5000,2126.0,0.5031958018342654,0.016439904333721573,0.0032995545177363795,3,10,50
CNP,m0,5000,2127.0,0.5029066620667776,0.013413553678584073,0.003283816246536193,3,10,50
CNP,m0,5000,2128.0,0.5019257440964381,0.012445273982336993,0.0033522511464277606,3,10,50
CNP,m0,5000,2129.0,0.5017102086345354,0.016724945748756735,0.003389084771221276,3,10,50
CNP,m0,5000,2130.0,0.4992495662172636,0.016261616615210354,0.0034355788570052566,3,10,50
CNP,m0,5000,2131.0,0.5020985420147578,0.013802335483606851,0.003287226652335915,3,10,50
CNP,m0,5000,2132.0,0.5031623960137367,0.015925191286632636,0.003447478801621875,3,10,50
CNP,m0,5000,2133.0,0.5005568114916483,0.014071695464763556,0.0033555304001180123,3,10,50
CNP,m0,5000,2134.0,0.5033100122610729,0.013454658861680794,0.0033879950278847847,3,10,50
CNP,m0,5000,2135.0,0.5014942026138306,0.018221572448385643,0.0033744540493874093,3,10,50
CNP,m0,5000,2136.0,0.5022489870786667,0.018964146058038898,0.0034131269928225263,3,10,50
CNP,m0,5000,2137.0,0.5035473039746284,0.015186258751924234,0.003333599712274591,3,10,50
CNP,m0,5000,2138.0,0.49945778959989545,0.015743108563844976,0.0033936901277019523,3,10,50
CNP,m0,5000,2139.0,0.5015045644243558,0.01346868107280521,0.0033079349237624006,3,10,50
CNP,m0,5000,2140.0,0.49969027910629915,0.01831791200828935,0.0033033306664740753,3,10,50
CNP,m0,5000,2141.0,0.4997828292051952,0.01388569121372104,0.0033608364361210415,3,10,50
CNP,m0,5000,2142.0,0.499387257039547,0.01695163809368345,0.0033647840235054177,3,10,50
CNP,m0,5000,2143.0,0.49992658895254144,0.01898223963639619,0.0034663259588882532,3,10,50
CNP,m0,5000,2144.0,0.500817073961099,0.01472299549745176,0.003345154100862438,3,10,50
CNP,m0,5000,2145.0,0.5022718738516172,0.012133467624772834,0.003420915748109163,3,10,50
CNP,m0,5000,2146.0,0.5020764970978101,0.015306529239133877,0.0033992063339329435,3,10,50
CNP,m0,5000,2147.0,0.4996041026711464,0.013859400654383186,0.003347391211427818,3,10,50
CNP,m0,5000,2148.0,0.4978748313983281,0.015192132798116818,0.00344810599555005,3,10,50
CNP,m0,5000,2149.0,0.5015457017620405,0.01839143609148484,0.0033278469822792278,3,10,50
CNP,m0,5000,2150.0,0.5016505181193351,0.015590367838008512,0.003344891888989904,3,10,50
CNP,m0,5000,2151.0,0.5006081694165866,0.012671597157643226,0.0033213648776990886,3,10,50
CNP,m0,5000,2152.0,0.4986934455434482,0.0143580344697803,0.003465410021173372,3,10,50
CNP,m0,5000,2153.0,0.5019199088811874,0.015083691862885468,0.003418977129099096,3,10,50
CNP,m0,5000,2154.0,0.500413480122884,0.018139836905234245,0.003367584270073633,3,10,50
CNP,m0,5000,2155.0,0.4999518029093742,0.014158596772329878,0.003364963234107692,3,10,50
CNP,m0,5000,2156.0,0.4976078524986904,0.017249181249871605,0.003582901600422088,3,10,50
CNP,m0,5000,2157.0,0.5012716854810714,0.01356309686228082,0.0033040074970091603,3,10,50
CNP,m0,5000,2158.0,0.4959537598093351,0.018921547028857538,0.00344147970246236,3,10,50
CNP,m0,5000,2159.0,0.4998370971083641,0.011901043688455962,0.003394768884359222,3,10,50
CNP,m0,5000,2160.0,0.49785572508970893,0.013706640360827202,0.0035148546339013333,3,10,50
CNP,m0,5000,2161.0,0.49979205338160204,0.01600962203985433,0.003361786026068989,3,10,50
CNP,m0,5000,2162.0,0.4976946054697036,0.01690886247318781,0.0033461620593405014,3,10,50
CNP,m0,5000,2163.0,0.4992480632066727,0.014466353565884285,0.00340957319240562,3,10,50
CNP,m0,5000,2164.0,0.4961435691515605,0.014738636693435647,0.0035309198125836622,3,10,50
CNP,m0,5000,2165.0,0.49812799704074856,0.01605150188343726,0.0034112914664924453,3,10,50
CNP,m0,5000,2166.0,0.500532125711441,0.016777745172966554,0.0034129394790035615,3,10,50
CNP,m0,5000,2167.0,0.49941174195210136,0.017375185571351464,0.003425776170240617,3,10,50
CNP,m0,5000,2168.0,0.4985616416136424,0.017591664894145296,0.003470968116246337,3,10,50
CNP,m0,5000,2169.0,0.4953382035096486,0.012540678386433305,0.0033960715848097016,3,10,50
CNP,m0,5000,2170.0,0.49773287240664166,0.014266246116531378,0.003459040947200391,3,10,50
CNP,m0,5000,2171.0,0.5011377672950427,0.01343404748327392,0.003456543519751939,3,10,50
CNP,m0,5000,2172.0,0.49810389866431554,0.012377117998723017,0.003439201828193395,3,10,50
CNP,m0,5000,2173.0,0.498765253841877,0.013115740283845713,0.003465443085556299,3,10,50
CNP,m0,5000,2174.0,0.4949161682327589,0.015866895235537574,0.0034916057947982884,3,10,50
CNP,m0,5000,2175.0,0.49687156556049983,0.012562994355704982,0.003468907982395461,3,10,50
CNP,m0,5000,2176.0,0.4974464270472527,0.017576128411963113,0.0035626917324448654,3,10,50
CNP,m0,5000,2177.0,0.4984999587535858,0.018433752882675656,0.003466047922000167,3,10,50
CNP,m0,5000,2178.0,0.49639644094308216,0.014572812634992553,0.0035051430020325964,3,10,50
CNP,m0,5000,2179.0,0.49751451045274736,0.0170695904580917,0.0035673765157518667,3,10,50
CNP,m0,5000,2180.0,0.4962258683840434,0.019157948236548452,0.003548136293725971,3,10,50
CNP,m0,5000,2181.0,0.4970214119354884,0.013716368127928381,0.0035010197763532948,3,10,50
CNP,m0,5000,2182.0,0.49527547631661095,0.013465612372905769,0.00348360112094628,3,10,50
CNP,m0,5000,2183.0,0.4951245520909627,0.015129029721185076,0.0035729820596101572,3,10,50
CNP,m0,5000,2184.0,0.4954211178620656,0.015272558636016054,0.003615998824174061,3,10,50
CNP,m0,5000,2185.0,0.49867320555448535,0.016945660432373454,0.003631017860629094,3,10,50
CNP,m0,5000,2186.0,0.49520056786139804,0.013938762387916989,0.0034774010745252655,3,10,50
CNP,m0,5000,2187.0,0.4950487655997276,0.015797572351741753,0.003554684464245656,3,10,50
CNP,m0,5000,2188.0,0.4932358443935712,0.01483669684656056,0.0035657562821440297,3,10,50
CNP,m0,5000,2189.0,0.4946669514576594,0.012915335924426284,0.003633760055887126,3,10,50
CNP,m0,5000,2190.0,0.49344526163736974,0.01268860619328042,0.003573324617886817,3,10,50
CNP,m0,5000,2191.0,0.4937079348166784,0.015240284664885155,0.003592033944264897,3,10,50
CNP,m0,5000,2192.0,0.4938245250582695,0.01558720776801108,0.003583910585434049,3,10,50
CNP,m0,5000,2193.0,0.491732611099879,0.013923581334621035,0.003637720420568536,3,10,50
CNP,m0,5000,2194.0,0.49654385439554855,0.012895380701375136,0.0035599351918276876,3,10,50
CNP,m0,5000,2195.0,0.4943260592023531,0.014977478923632588,0.003664409628806218,3,10,50
CNP,m0,5000,2196.0,0.49404105963309614,0.014276086105074338,0.0035021555254559113,3,10,50
CNP,m0,5000,2197.0,0.4932241584261258,0.012226493279451182,0.0035520836257643316,3,10,50
CNP,m0,5000,2198.0,0.49595029548803965,0.015559621425290592,0.0036357649584259125,3,10,50
CNP,m0,5000,2199.0,0.4917955321470897,0.01352668276205325,0.0036196684925295514,3,10,50
CNP,m0,5000,2200.0,0.49271680816014607,0.015195782988333371,0.0036585693661098048,3,10,50
CNP,m0,5000,2201.0,0.4929862582882245,0.013595567751900064,0.003601620885064195,3,10,50
CNP,m0,5000,2202.0,0.4932743898034096,0.012928018392679506,0.0035559455050443024,3,10,50
CNP,m0,5000,2203.0,0.49429405007759736,0.01265575275068749,0.003594347032631689,3,10,50
CNP,m0,5000,2204.0,0.49306801102558767,0.012603844420694657,0.0035692529654860767,3,10,50
CNP,m0,5000,2205.0,0.4938252965609233,0.015768082253058906,0.0035817078670901787,3,10,50
CNP,m0,5000,2206.0,0.4942646555900574,0.011294135148221366,0.003617605831099553,3,10,50
CNP,m0,5000,2207.0,0.4925819750229518,0.01137397162536571,0.0036712463517978387,3,10,50
CNP,m0,5000,2208.0,0.4934357474843661,0.011444467048823693,0.003586285175373856,3,10,50
CNP,m0,5000,2209.0,0.4947177553971609,0.013325441191895751,0.003617771359086416,3,10,50
CNP,m0,5000,2210.0,0.4933384863336881,0.013793084529543717,0.0036860679555358253,3,10,50
CNP,m0,5000,2211.0,0.4907837691307068,0.01788518084110021,0.00368870275962317,3,10,50
CNP,m0,5000,2212.0,0.49515933940807977,0.015441368875996704,0.003624689646314659,3,10,50
CNP,m0,5000,2213.0,0.4896194522579511,0.014700634745394944,0.0036575143872118114,3,10,50
CNP,m0,5000,2214.0,0.4896841672261556,0.015243295367655098,0.0036669217742362216,3,10,50
CNP,m0,5000,2215.0,0.4889517003297806,0.01650026386526891,0.003735786228088477,3,10,50
CNP,m0,5000,2216.0,0.49138223848740264,0.013437951296280021,0.0036788771275603938,3,10,50
CNP,m0,5000,2217.0,0.4909063126246134,0.014295411375593188,0.0036892993377195087,3,10,50
CNP,m0,5000,2218.0,0.48750045216083526,0.019045802547583618,0.003745208310556121,3,10,50
CNP,m0,5000,2219.0,0.49013833779096605,0.014883507914112732,0.003702095786182615,3,10,50
CNP,m0,5000,2220.0,0.49114363064368566,0.01322452602879855,0.0036338499750198576,3,10,50
CNP,m0,5000,2221.0,0.49178623604774474,0.012140375122424881,0.0037628506181882327,3,10,50
CNP,m0,5000,2222.0,0.4891859635313352,0.017747472720704142,0.003655555467288332,3,10,50
CNP,m0,5000,2223.0,0.4869182330767314,0.014492616598068843,0.0038813248425561882,3,10,50
CNP,m0,5000,2224.0,0.48981186475356425,0.013669288682218854,0.003705606969219731,3,10,50
CNP,m0,5000,2225.0,0.48876881064971284,0.012179541926090472,0.0038063423034516938,3,10,50
CNP,m0,5000,2226.0,0.48707207189003626,0.013817932189965198,0.003700458495798435,3,10,50
CNP,m0,5000,2227.0,0.48750914973020554,0.018278751508478956,0.0036791607985872912,3,10,50
CNP,m0,5000,2228.0,0.4922418077786763,0.01238649744164813,0.0037278788330293577,3,10,50
CNP,m0,5000,2229.0,0.48789875620603557,0.013946447613650305,0.0037681951699951657,3,10,50
CNP,m0,5000,2230.0,0.48615344236294433,0.015353496944188649,0.0036759280124787287,3,10,50
CNP,m0,5000,2231.0,0.4898647968173027,0.01371498841161567,0.0038232653577238407,3,10,50
CNP,m0,5000,2232.0,0.4877716695268948,0.014920930912619881,0.0038755074305515925,3,10,50
CNP,m0,5000,2233.0,0.4875741787552834,0.016443347057582235,0.0038324149260934664,3,10,50
CNP,m0,5000,2234.0,0.48840175002813346,0.011906166744900698,0.003762258840208484,3,10,50
CNP,m0,5000,2235.0,0.48856678195794423,0.014213255612522282,0.003795063344261449,3,10,50
CNP,m0,5000,2236.0,0.49025693182150526,0.01516613669608481,0.0037722596125797886,3,10,50
CNP,m0,5000,2237.0,0.4866496418317159,0.014651172374779928,0.0038411694784890294,3,10,50
CNP,m0,5000,2238.0,0.48701004268725717,0.01435227693698586,0.003823242562446172,3,10,50
CNP,m0,5000,2239.0,0.4868248103459676,0.012678311150359133,0.0038896215205144777,3,10,50
CNP,m0,5000,2240.0,0.4864780660470327,0.015106862302741901,0.0037103353857576376,3,10,50
CNP,m0,5000,2241.0,0.4856400877038638,0.013488886196618111,0.0037863840259801016,3,10,50
CNP,m0,5000,2242.0,0.4887064196864765,0.01155603738959456,0.003852194255924074,3,10,50
CNP,m0,5000,2243.0,0.4872611881097158,0.016075447527084872,0.003843660343008455,3,10,50
CNP,m0,5000,2244.0,0.48841350315014515,0.014362105792608564,0.0037941011895486435,3,10,50
CNP,m0,5000,2245.0,0.48516634889443716,0.015260151261591744,0.003918753767565477,3,10,50
CNP,m0,5000,2246.0,0.48522795353333165,0.012493598051285568,0.0038589550578132206,3,10,50
CNP,m0,5000,2247.0,0.48522175321976335,0.014972287102254386,0.00393254101971612,3,10,50
CNP,m0,5000,2248.0,0.4854319064815839,0.012290391167002486,0.003839684961612463,3,10,50
CNP,m0,5000,2249.0,0.48265053157011667,0.01258723724683358,0.003936316108161167,3,10,50
CNP,m0,5000,2250.0,0.4851276671290398,0.01554252471700095,0.003929032119535582,3,10,50
CNP,m0,5000,2251.0,0.4856784262259801,0.014236751248643664,0.0038927743767826965,3,10,50
CNP,m0,5000,2252.0,0.4812419056097667,0.01140096833944808,0.0040473094471271225,3,10,50
CNP,m0,5000,2253.0,0.4803671977122625,0.014645027377511756,0.004083486742538044,3,10,50
CNP,m0,5000,2254.0,0.4813636839985848,0.014306040528058754,0.003989186553957316,3,10,50
CNP,m0,5000,2255.0,0.4866140573223432,0.013253904536971806,0.0038646247392833664,3,10,50
CNP,m0,5000,2256.0,0.4842572251359622,0.016601685458635503,0.003982094455168752,3,10,50
CNP,m0,5000,2257.0,0.4838126362760862,0.01586818528917605,0.004081205507259386,3,10,50
CNP,m0,5000,2258.0,0.48467257177829753,0.015219907851869986,0.003947232895293362,3,10,50
CNP,m0,5000,2259.0,0.4844902654488881,0.013308698442315716,0.0040019629811257834,3,10,50
CNP,m0,5000,2260.0,0.48144261505206426,0.013610173766130416,0.004005996414654403,3,10,50
CNP,m0,5000,2261.0,0.4797392667134603,0.014962366480183783,0.004062522684307055,3,10,50
CNP,m0,5000,2262.0,0.48224070594708124,0.013204950863335644,0.004001355019545782,3,10,50
CNP,m0,5000,2263.0,0.47947916724284495,0.013505964649195687,0.004070775248121441,3,10,50
CNP,m0,5000,2264.0,0.482102670987447,0.01292312258236777,0.0040117918934901315,3,10,50
CNP,m0,5000,2265.0,0.48285524048407874,0.013396530673783241,0.004028424887325305,3,10,50
CNP,m0,5000,2266.0,0.4788468062877655,0.01938370535653288,0.004106299372186691,3,10,50
CNP,m0,5000,2267.0,0.4785001906951269,0.011575216238008152,0.0039006376419564053,3,10,50
CNP,m0,5000,2268.0,0.4803839226166407,0.015509928576994491,0.0041569649836588314,3,10,50
CNP,m0,5000,2269.0,0.4783213696281115,0.011507768992194547,0.003983745211096466,3,10,50
CNP,m0,5000,2270.0,0.48019729536771777,0.01888189639049259,0.0040169011838513844,3,10,50
CNP,m0,5000,2271.0,0.4771071273287138,0.015028534089914674,0.004136608772261804,3,10,50
CNP,m0,5000,2272.0,0.4799925875465075,0.014519742417773679,0.0041981114410607825,3,10,50
CNP,m0,5000,2273.0,0.480822797914346,0.01361179204062316,0.0039894923937926026,3,10,50
CNP,m0,5000,2274.0,0.4777729093035062,0.014713753262360012,0.004053854509003126,3,10,50
CNP,m0,5000,2275.0,0.4775512108206749,0.013987883933997908,0.004127891688183621,3,10,50
CNP,m0,5000,2276.0,0.48004735640684765,0.014819997261653936,0.004062314723321789,3,10,50
CNP,m0,5000,2277.0,0.4769485879540443,0.01545236624194581,0.004097119368859112,3,10,50
CNP,m0,5000,2278.0,0.47850608470042544,0.012248403388957685,0.0040078577518825745,3,10,50
CNP,m0,5000,2279.0,0.4774850872953733,0.015464675360759432,0.0043221632724126146,3,10,50
CNP,m0,5000,2280.0,0.4788803559541703,0.012988581829638695,0.004103121835334429,3,10,50
CNP,m0,5000,2281.0,0.478413114964962,0.016329499330710425,0.00420445401086095,3,10,50
CNP,m0,5000,2282.0,0.4757470391194026,0.015472974693139751,0.0042312739457843465,3,10,50
CNP,m0,5000,2283.0,0.4753421076536179,0.01319615721310203,0.004126773894043207,3,10,50
CNP,m0,5000,2284.0,0.47858065716425585,0.018699248590797215,0.004136084502637814,3,10,50
CNP,m0,5000,2285.0,0.47687841361761096,0.013431933328956343,0.004271020028997627,3,10,50
CNP,m0,5000,2286.0,0.47832764812310535,0.015227548393621483,0.004159724063523772,3,10,50
CNP,m0,5000,2287.0,0.47688048477967576,0.01582404292504034,0.004229925516147046,3,10,50
CNP,m0,5000,2288.0,0.4701464109619458,0.013746708499667398,0.004266754078530273,3,10,50
CNP,m0,5000,2289.0,0.4740108189781507,0.012082144554365595,0.004220530706123583,3,10,50
CNP,m0,5000,2290.0,0.474219442764918,0.017536607099910614,0.004326016407878083,3,10,50
CNP,m0,5000,2291.0,0.4766985219717026,0.013474171693447019,0.004279855694677416,3,10,50
CNP,m0,5000,2292.0,0.4742296855847041,0.014474355116152972,0.0042022123126272985,3,10,50
CNP,m0,5000,2293.0,0.47422761056820556,0.01657120997754643,0.004310514420114936,3,10,50
CNP,m0,5000,2294.0,0.4748674094676972,0.013349579036716143,0.004225127535167523,3,10,50
CNP,m0,5000,2295.0,0.47580385915438334,0.012929027636136438,0.004168857668315537,3,10,50
CNP,m0,5000,2296.0,0.47024125683307644,0.0156126576341295,0.004404137526229103,3,10,50
CNP,m0,5000,2297.0,0.47138686124483736,0.016157566403377954,0.0043203191378062685,3,10,50
CNP,m0,5000,2298.0,0.4729691104094187,0.014601854637460552,0.004295334651021983,3,10,50
CNP,m0,5000,2299.0,0.4749110191663107,0.012981751111549337,0.004221029176596115,3,10,50
CNP,m0,5000,2300.0,0.471963793416818,0.014174358952619997,0.004316780675665868,3,10,50
CNP,m0,5000,2301.0,0.47233192378282557,0.015374105707508164,0.00435122432193084,3,10,50
CNP,m0,5000,2302.0,0.4710396883289019,0.0130904220706833,0.004338831644097859,3,10,50
CNP,m0,5000,2303.0,0.4715077010393142,0.014847447582299342,0.0042588622553617105,3,10,50
CNP,m0,5000,2304.0,0.4700781708558401,0.01781563994353546,0.004358582606605778,3,10,50
CNP,m0,5000,2305.0,0.4675345947146416,0.01803607480081501,0.004363401730819456,3,10,50
CNP,m0,5000,2306.0,0.46902149941523863,0.01583519664317171,0.0043998975008152676,3,10,50
CNP,m0,5000,2307.0,0.46859857747952144,0.013977052884281839,0.004459351011072897,3,10,50
CNP,m0,5000,2308.0,0.4680446295340856,0.014115594584221776,0.004440190283467242,3,10,50
CNP,m0,5000,2309.0,0.4653684682448705,0.01585027114875141,0.004464802712342598,3,10,50
CNP,m0,5000,2310.0,0.46804312197367354,0.016148484094671758,0.004519096081147643,3,10,50
CNP,m0,5000,2311.0,0.46613260273138685,0.013317152434961628,0.004417296644508055,3,10,50
CNP,m0,5000,2312.0,0.4692419606049856,0.012530253660705457,0.004426359577103027,3,10,50
CNP,m0,5000,2313.0,0.4702091747721037,0.017266353783098983,0.004365230512452496,3,10,50
CNP,m0,5000,2314.0,0.46529809963703156,0.01466620205852077,0.0043823337429015,3,10,50
CNP,m0,5000,2315.0,0.46419453537464145,0.01744458497496954,0.0043799188050900485,3,10,50
CNP,m0,5000,2316.0,0.4662771138548851,0.016823726727091783,0.004467506458911765,3,10,50
CNP,m0,5000,2317.0,0.4668962156772613,0.012897242198139211,0.004440083255785997,3,10,50
CNP,m0,5000,2318.0,0.4643686575492223,0.01699540737466077,0.004533956733033385,3,10,50
CNP,m0,5000,2319.0,0.4646584731141726,0.013755335152723508,0.004446242042763942,3,10,50
CNP,m0,5000,2320.0,0.4647625426054001,0.012677360391406042,0.004429314784539051,3,10,50
CNP,m0,5000,2321.0,0.4658136701981226,0.019065622444439236,0.0044775579555974806,3,10,50
CNP,m0,5000,2322.0,0.46375814322630565,0.0150107298864025,0.004709123042813217,3,10,50
CNP,m0,5000,2323.0,0.45885713483889895,0.017101710703005032,0.004678281513775254,3,10,50
CNP,m0,5000,2324.0,0.46015330096085866,0.020468951066141473,0.004684317636430618,3,10,50
CNP,m0,5000,2325.0,0.45966038703918466,0.019627166967891258,0.004658177518904737,3,10,50
CNP,m0,5000,2326.0,0.4646479679346085,0.018898988280584804,0.004645061471233332,3,10,50
CNP,m0,5000,2327.0,0.4657115537126859,0.017649507436129017,0.004505862964565663,3,10,50
CNP,m0,5000,2328.0,0.4588593394358953,0.015488715191685952,0.004683147642796395,3,10,50
CNP,m0,5000,2329.0,0.46280479270219804,0.014870319476357998,0.004560876894615402,3,10,50
CNP,m0,5000,2330.0,0.45368800473213194,0.02325625985676833,0.004748178757287596,3,10,50
CNP,m0,5000,2331.0,0.46113697892427447,0.015320755820513147,0.00456617811905069,3,10,50
CNP,m0,5000,2332.0,0.459504784822464,0.01655475450957335,0.00468376966924066,3,10,50
CNP,m0,5000,2333.0,0.4572016081412633,0.01941183174830062,0.0047428015797107885,3,10,50
CNP,m0,5000,2334.0,0.45828429472446447,0.016129951935594217,0.0046588372852229025,3,10,50
CNP,m0,5000,2335.0,0.45274806743860246,0.021142944232356648,0.0047840662918172145,3,10,50
CNP,m0,5000,2336.0,0.45944367341200515,0.019857173931072274,0.0047338678350735625,3,10,50
CNP,m0,5000,2337.0,0.4611032692988714,0.013731468115191341,0.00463662765281755,3,10,50
CNP,m0,5000,2338.0,0.45812391088406246,0.01592887986029485,0.00478669390699656,3,10,50
CNP,m0,5000,2339.0,0.46024361093839006,0.014503790320655241,0.004685080115704052,3,10,50
CNP,m0,5000,2340.0,0.45283531876405075,0.015873701599406556,0.004875545717761001,3,10,50
CNP,m0,5000,2341.0,0.4517226862510045,0.01778768304721068,0.004778837588518911,3,10,50
CNP,m0,5000,2342.0,0.44861973649263387,0.020325193374073836,0.0049313168224729845,3,10,50
CNP,m0,5000,2343.0,0.45651928752660753,0.021239972198205608,0.004976378882124623,3,10,50
CNP,m0,5000,2344.0,0.4537260862787565,0.014097593648939007,0.004853007271939145,3,10,50
CNP,m0,5000,2345.0,0.45716264126698175,0.012846982590700355,0.004900682380016058,3,10,50
CNP,m0,5000,2346.0,0.45727274688084923,0.01556065277154395,0.00486473987874048,3,10,50
CNP,m0,5000,2347.0,0.45478036181132,0.019551682061805145,0.004902511063060063,3,10,50
CNP,m0,5000,2348.0,0.4533429168661436,0.01916509836624837,0.0048613790859044406,3,10,50
CNP,m0,5000,2349.0,0.4524463634888331,0.0224291677577769,0.004805163094073951,3,10,50
CNP,m0,5000,2350.0,0.4485493474404017,0.018303353456669117,0.0049623988862968335,3,10,50
CNP,m0,5000,2351.0,0.4528433280587196,0.01763641771834482,0.004871859065711748,3,10,50
CNP,m0,5000,2352.0,0.4505258888204892,0.015379147243174858,0.00480208607487622,3,10,50
CNP,m0,5000,2353.0,0.4480769408742586,0.021259904162601647,0.004897805332012756,3,10,50
CNP,m0,5000,2354.0,0.450847681482633,0.020462371783598124,0.004945573288843252,3,10,50
CNP,m0,5000,2355.0,0.4451270188689232,0.025178536679565388,0.004931905030679573,3,10,50
CNP,m0,5000,2356.0,0.4500163609584173,0.024660794241436645,0.005160323653395026,3,10,50
CNP,m0,5000,2357.0,0.44907638597488403,0.017269296048754455,0.004845178060596873,3,10,50
CNP,m0,5000,2358.0,0.4457298099597294,0.02268351494260687,0.005055595421033887,3,10,50
CNP,m0,5000,2359.0,0.4450389567613602,0.021137367329054173,0.0051494764860530035,3,10,50
CNP,m0,5000,2360.0,0.4456623517076174,0.019266870910066604,0.0051299049141021805,3,10,50
CNP,m0,5000,2361.0,0.44224060195684434,0.024813798427375338,0.005023127059457571,3,10,50
CNP,m0,5000,2362.0,0.4393570847908656,0.017704817290879235,0.0051702257010197835,3,10,50
CNP,m0,5000,2363.0,0.4438050377964973,0.02070798025401189,0.005091462934413081,3,10,50
CNP,m0,5000,2364.0,0.4476223659714063,0.02031312350630707,0.005002704669272755,3,10,50
CNP,m0,5000,2365.0,0.44500106185674665,0.02280380009701232,0.005198065336832829,3,10,50
CNP,m0,5000,2366.0,0.4408366171518961,0.023492660668773195,0.0050621022279820635,3,10,50
CNP,m0,5000,2367.0,0.44235277573267623,0.0176003463974069,0.005105180443427567,3,10,50
CNP,m0,5000,2368.0,0.4448970339894294,0.02079713868705834,0.004983363262695341,3,10,50
CNP,m0,5000,2369.0,0.4418584065834681,0.0199544862560222,0.005197232725424399,3,10,50
CNP,m0,5000,2370.0,0.4461522490183512,0.023384367201106884,0.005058988599306792,3,10,50
CNP,m0,5000,2371.0,0.4346438343127568,0.024948196331408976,0.005326229512323112,3,10,50
CNP,m0,5000,2372.0,0.43680884371201195,0.027807479767056446,0.005184420600042708,3,10,50
CNP,m0,5000,2373.0,0.4465414156119029,0.02098678190692731,0.004991159746390664,3,10,50
CNP,m0,5000,2374.0,0.43703156797091164,0.019499523641301232,0.005258936284061048,3,10,50
CNP,m0,5000,2375.0,0.4371953524748484,0.022429043895663952,0.0052772387687841,3,10,50
CNP,m0,5000,2376.0,0.43251108582814535,0.02731213523591621,0.005366608280954202,3,10,50
CNP,m0,5000,2377.0,0.43435837721824644,0.023588186092888996,0.005208822751975334,3,10,50
CNP,m0,5000,2378.0,0.43769481883446376,0.021516216650318214,0.00521724901734098,3,10,50
CNP,m0,5000,2379.0,0.43497501577933634,0.025024938238798276,0.005246515779594122,3,10,50
CNP,m0,5000,2380.0,0.433096483707428,0.022547679060274765,0.0052354585080820505,3,10,50
CNP,m0,5000,2381.0,0.43815405265490215,0.02354794824973574,0.005239448704808009,3,10,50
CNP,m0,5000,2382.0,0.4349584076404571,0.02185863737816769,0.00522248574934112,3,10,50
CNP,m0,5000,2383.0,0.42963346906503047,0.026258823063137,0.0053272334813201025,3,10,50
CNP,m0,5000,2384.0,0.4320818369984627,0.024517979317440198,0.005293028702911429,3,10,50
CNP,m0,5000,2385.0,0.435765821357568,0.026166272920212518,0.005379991019621409,3,10,50
CNP,m0,5000,2386.0,0.43401179667313894,0.023890890971707428,0.00541483573158014,3,10,50
CNP,m0,5000,2387.0,0.43251058481136956,0.02344310710008221,0.005347002148547383,3,10,50
CNP,m0,5000,2388.0,0.4280171585679054,0.020194047998312932,0.005389210876225025,3,10,50
CNP,m0,5000,2389.0,0.4295673092007637,0.026075704868374926,0.005438575348754503,3,10,50
CNP,m0,5000,2390.0,0.42881727192799257,0.028725170221663904,0.005357432338822292,3,10,50
CNP,m0,5000,2391.0,0.4264682887395223,0.024230598088198618,0.005436366001651924,3,10,50
