subset_id,ordering_id,training_budget_nominal_events,training_budget_sampling_eligible_events,method,architecture_id,training_seed,context_seed,context_size,peak_mae_percentage_points,continuum_mae_percentage_points,sparse_tail_mae_percentage_points,global_brier,equal_region_brier,inference_seconds,peak_memory_mib,run_id
seed20260911_n5000,seed20260911,5000,4980,CNP,m0,0,101,500,7.773859972771555,5.25476015574822,12.434567496272134,0.23113296888868845,0.2075531563654831,1.0630512540228665,226.38232421875,20260909-phase3-seed20260911_n5000-m0-seed0-final-ctx-s101-n500-drop10100-mc50
seed20260911_n5000,seed20260911,5000,4980,CNP,m0,0,102,500,7.714064237903874,5.414846429288601,12.184596936390548,0.2309773046782862,0.20734844314225845,1.0597641011700034,226.38232421875,20260909-phase3-seed20260911_n5000-m0-seed0-final-ctx-s102-n500-drop10100-mc50
seed20260911_n5000,seed20260911,5000,4980,CNP,m0,0,103,500,7.955867796167111,4.9466624494197236,13.032970174139317,0.23160268416989727,0.20814078449662166,0.8796581272035837,226.38232421875,20260909-phase3-seed20260911_n5000-m0-seed0-final-ctx-s103-n500-drop10100-mc50
seed20260911_n5000,seed20260911,5000,4980,CNP,m0,0,104,500,7.832480269431036,5.144013939323459,12.655817114042575,0.23125351820629658,0.20774131519288813,1.2310725869610906,226.38232421875,20260909-phase3-seed20260911_n5000-m0-seed0-final-ctx-s104-n500-drop10100-mc50
seed20260911_n5000,seed20260911,5000,4980,CNP,m0,0,105,500,7.84694080977833,5.121707635747977,12.708994594273998,0.23128993063278439,0.20778317085181972,0.6882794671691954,226.38232421875,20260909-phase3-seed20260911_n5000-m0-seed0-final-ctx-s105-n500-drop10100-mc50
seed20260911_n5000,seed20260911,5000,4980,CNP,m0,0,106,500,7.803174163640371,5.196309325773455,12.540178859015864,0.23120335770787545,0.20764272687755678,1.1526417140848935,226.38232421875,20260909-phase3-seed20260911_n5000-m0-seed0-final-ctx-s106-n500-drop10100-mc50
seed20260911_n5000,seed20260911,5000,4980,CNP,m0,0,107,500,7.899407743900879,5.020875361447956,12.883497897984169,0.23145897633832987,0.20797172746977927,0.6969203846529126,226.38232421875,20260909-phase3-seed20260911_n5000-m0-seed0-final-ctx-s107-n500-drop10100-mc50
seed20260911_n5000,seed20260911,5000,4980,CNP,m0,0,108,500,7.971454797036198,4.929778256464769,13.06270828754965,0.23164241320956747,0.20818032704443326,0.9167746133171022,226.38232421875,20260909-phase3-seed20260911_n5000-m0-seed0-final-ctx-s108-n500-drop10100-mc50
seed20260911_n5000,seed20260911,5000,4980,CNP,m0,0,109,500,7.737284206952552,5.344262037855301,12.319509964838673,0.23102671433744465,0.20744479444394567,0.8702555787749588,226.38232421875,20260909-phase3-seed20260911_n5000-m0-seed0-final-ctx-s109-n500-drop10100-mc50
seed20260911_n5000,seed20260911,5000,4980,CNP,m0,1,100,500,7.460520199229843,4.183704274720738,10.948120505211133,0.2317160383508399,0.2061715099374346,1.1126532186754048,226.38232421875,20260909-phase3-seed20260911_n5000-m0-seed1-final-ctx-s100-n500-drop10100-mc50
seed20260911_n5000,seed20260911,5000,4980,CNP,m0,1,101,500,7.486250602551059,4.066048786646205,11.308709778821852,0.2319665295351262,0.20644505593492823,0.7513223658315837,226.38232421875,20260909-phase3-seed20260911_n5000-m0-seed1-final-ctx-s101-n500-drop10100-mc50
seed20260911_n5000,seed20260911,5000,4980,CNP,m0,1,102,500,7.458129436611198,4.18110198404979,10.954900351153368,0.23169228917941265,0.20615315654117813,0.8430560110136867,226.38232421875,20260909-phase3-seed20260911_n5000-m0-seed1-final-ctx-s102-n500-drop10100-mc50
seed20260911_n5000,seed20260911,5000,4980,CNP,m0,1,103,500,7.529793337104914,3.985875450458376,11.770394557202769,0.23219680545605745,0.2068493501972911,0.8320191358216107,226.38232421875,20260909-phase3-seed20260911_n5000-m0-seed1-final-ctx-s103-n500-drop10100-mc50
seed20260911_n5000,seed20260911,5000,4980,CNP,m0,1,104,500,7.503474321936593,4.049270598553536,11.451178558175986,0.23196215191257633,0.20655048497766204,1.3417502669617534,226.38232421875,20260909-phase3-seed20260911_n5000-m0-seed1-final-ctx-s104-n500-drop10100-mc50
seed20260911_n5000,seed20260911,5000,4980,CNP,m0,1,105,500,7.502714092717587,4.078541096717464,11.397620965369907,0.2318740815890187,0.2065080169915703,0.3878764589317143,226.38232421875,20260909-phase3-seed20260911_n5000-m0-seed1-final-ctx-s105-n500-drop10100-mc50
seed20260911_n5000,seed20260911,5000,4980,CNP,m0,1,106,500,7.492431113938666,4.080553108790237,11.305504335654788,0.23193691465571417,0.2064606720074868,1.2634922279976308,226.38232421875,20260909-phase3-seed20260911_n5000-m0-seed1-final-ctx-s106-n500-drop10100-mc50
seed20260911_n5000,seed20260911,5000,4980,CNP,m0,1,107,500,7.5161458762041615,4.022732687776299,11.592964455551101,0.2320285522142608,0.20667198982753684,0.5498115848749876,226.38232421875,20260909-phase3-seed20260911_n5000-m0-seed1-final-ctx-s107-n500-drop10100-mc50
seed20260911_n5000,seed20260911,5000,4980,CNP,m0,1,108,500,7.53274663770835,3.9685024069246566,11.830150251439024,0.23226935351888187,0.20690682978391678,0.9298367570154369,226.38232421875,20260909-phase3-seed20260911_n5000-m0-seed1-final-ctx-s108-n500-drop10100-mc50
seed20260911_n5000,seed20260911,5000,4980,CNP,m0,1,109,500,7.472307083950082,4.158958366996017,11.066351843347112,0.231710870950453,0.20623793400072826,0.7594157857820392,226.38232421875,20260909-phase3-seed20260911_n5000-m0-seed1-final-ctx-s109-n500-drop10100-mc50
seed20260911_n5000,seed20260911,5000,4980,CNP,m0,2,100,500,9.970837796534143,4.523555564394875,16.429936778000748,0.23674842339521568,0.21334054310450018,0.9189083147794008,226.38232421875,20260909-phase3-seed20260911_n5000-m0-seed2-final-ctx-s100-n500-drop10100-mc50
seed20260911_n5000,seed20260911,5000,4980,CNP,m0,2,101,500,10.190370748740321,4.582704353378574,16.753393713499833,0.23727750500451408,0.21392248144098178,0.9107402567751706,226.38232421875,20260909-phase3-seed20260911_n5000-m0-seed2-final-ctx-s101-n500-drop10100-mc50
seed20260911_n5000,seed20260911,5000,4980,CNP,m0,2,102,500,9.95560551636511,4.516526262286481,16.400816860248508,0.23672374056071158,0.2132948402908497,0.8160841199569404,226.38232421875,20260909-phase3-seed20260911_n5000-m0-seed2-final-ctx-s102-n500-drop10100-mc50
seed20260911_n5000,seed20260911,5000,4980,CNP,m0,2,103,500,9.870692996700171,4.529389250277635,16.41630577772238,0.2363915395618492,0.21316939197556578,1.078665316104889,226.38232421875,20260909-phase3-seed20260911_n5000-m0-seed2-final-ctx-s103-n500-drop10100-mc50
