method,architecture_id,training_budget,training_seed,context_seed,context_size,provenance,peak_region_mean_mae_percentage_points,continuum_region_mean_mae_percentage_points,sparse_tail_mae_percentage_points,global_brier,equal_region_brier,inference_seconds,peak_memory_mib,run_id
CNP,m0,2000,1,101,500,phase2_new_evaluation,8.290066942041753,4.134829246088357,7.467255133619384,0.23257300564999395,0.20776621953892235,0.18594003189355135,226.38232421875,20260909-phase2-b2000-m0-seed1-final-ctx-s101-n500-drop10100-mc50
CNP,m0,2000,1,102,500,phase2_new_evaluation,8.354831881367142,4.132126437269851,7.1866553320760485,0.23238239982355371,0.20763994681463135,0.18626866722479463,226.38232421875,20260909-phase2-b2000-m0-seed1-final-ctx-s102-n500-drop10100-mc50
CNP,m0,2000,1,103,500,phase2_new_evaluation,8.179899839653677,4.110967833099951,8.111246549037238,0.23276551646778162,0.20789946824360364,0.18575660418719053,226.38232421875,20260909-phase2-b2000-m0-seed1-final-ctx-s103-n500-drop10100-mc50
CNP,m0,2000,1,104,500,phase2_new_evaluation,8.21299611657621,4.0725038408811365,7.736212866801087,0.2325039855324699,0.20765710795801826,0.18664840795099735,226.38232421875,20260909-phase2-b2000-m0-seed1-final-ctx-s104-n500-drop10100-mc50
CNP,m0,2000,1,105,500,phase2_new_evaluation,8.212639193217417,4.073416993257852,7.7580935585970385,0.23248478976900577,0.20766606580536276,0.18789083510637283,226.38232421875,20260909-phase2-b2000-m0-seed1-final-ctx-s105-n500-drop10100-mc50
CNP,m0,2000,1,106,500,phase2_new_evaluation,8.255362722539788,4.111528246706496,7.589798329669914,0.23255097263666205,0.20773462841091936,0.18739733891561627,226.38232421875,20260909-phase2-b2000-m0-seed1-final-ctx-s106-n500-drop10100-mc50
CNP,m0,2000,1,107,500,phase2_new_evaluation,8.17855000096213,4.092045032266964,7.953793639593755,0.23263312631519223,0.20778674638981834,0.18491916498169303,226.38232421875,20260909-phase2-b2000-m0-seed1-final-ctx-s107-n500-drop10100-mc50
CNP,m0,2000,1,108,500,phase2_new_evaluation,8.189068467043912,4.13325351760729,8.144839957930412,0.23284725918611973,0.20797852763401406,0.18550165090709925,226.38232421875,20260909-phase2-b2000-m0-seed1-final-ctx-s108-n500-drop10100-mc50
CNP,m0,2000,1,109,500,phase2_new_evaluation,8.29922282520217,4.093291563802063,7.374444296086226,0.23235967487260048,0.20757638760791192,0.18429451016709208,226.38232421875,20260909-phase2-b2000-m0-seed1-final-ctx-s109-n500-drop10100-mc50
CNP,m0,2000,2,100,500,phase2_new_evaluation,8.383554456811492,4.204206038255083,7.288454915793087,0.2323660536222392,0.20823555278282388,0.18622349202632904,226.38232421875,20260909-phase2-b2000-m0-seed2-final-ctx-s100-n500-drop10100-mc50
CNP,m0,2000,2,101,500,phase2_new_evaluation,8.348617028594315,4.1402208804096645,7.392136461255819,0.23217854268551258,0.2081403717338448,0.18681683717295527,226.38232421875,20260909-phase2-b2000-m0-seed2-final-ctx-s101-n500-drop10100-mc50
CNP,m0,2000,2,102,500,phase2_new_evaluation,8.402349513781196,4.154863481220486,7.178112640661041,0.23221423918110884,0.2081158151784189,0.18632986396551132,226.38232421875,20260909-phase2-b2000-m0-seed2-final-ctx-s102-n500-drop10100-mc50
CNP,m0,2000,2,103,500,phase2_new_evaluation,8.31811607621105,4.252736655012411,8.156796866528161,0.23247745533114672,0.20857987965243702,0.18668276304379106,226.38232421875,20260909-phase2-b2000-m0-seed2-final-ctx-s103-n500-drop10100-mc50
CNP,m0,2000,2,104,500,phase2_new_evaluation,8.304937551797172,4.113851125300248,7.659373343148744,0.2320573065135056,0.20815290145146886,0.18640968622639775,226.38232421875,20260909-phase2-b2000-m0-seed2-final-ctx-s104-n500-drop10100-mc50
CNP,m0,2000,2,105,500,phase2_new_evaluation,8.327017066422508,4.228403767292526,7.917048156104032,0.23240978329230488,0.20845817524521976,0.18562489608302712,226.38232421875,20260909-phase2-b2000-m0-seed2-final-ctx-s105-n500-drop10100-mc50
CNP,m0,2000,2,106,500,phase2_new_evaluation,8.338946619614994,4.18515425960289,7.548690510230505,0.23229459017777646,0.20826710585181352,0.18718313286080956,226.38232421875,20260909-phase2-b2000-m0-seed2-final-ctx-s106-n500-drop10100-mc50
CNP,m0,2000,2,107,500,phase2_new_evaluation,8.319888347958953,4.210023004047929,7.931041030990101,0.23234147816889722,0.2084280700316067,0.18692367104813457,226.38232421875,20260909-phase2-b2000-m0-seed2-final-ctx-s107-n500-drop10100-mc50
CNP,m0,2000,2,108,500,phase2_new_evaluation,8.327189153844321,4.273462067057402,8.106110394398328,0.23252808716718879,0.20860284914907193,0.1859371680766344,226.38232421875,20260909-phase2-b2000-m0-seed2-final-ctx-s108-n500-drop10100-mc50
CNP,m0,2000,2,109,500,phase2_new_evaluation,8.3557385494253,4.10909130928567,7.338828188248684,0.2320871138460408,0.20807073241911264,0.18603489408269525,226.38232421875,20260909-phase2-b2000-m0-seed2-final-ctx-s109-n500-drop10100-mc50
Attentive CNP,m1,2000,0,100,500,phase2_new_evaluation,7.882760263505016,5.825507061902203,10.73643054357277,0.23075957525288177,0.20798871451204476,0.276115152053535,821.62744140625,20260909-phase2-b2000-m1-seed0-final-ctx-s100-n500-drop10100-mc50
Attentive CNP,m1,2000,0,101,500,phase2_new_evaluation,7.87107848185699,5.893093370621999,10.82116636411313,0.23065367063623618,0.20822262730968946,0.27411670982837677,821.62744140625,20260909-phase2-b2000-m1-seed0-final-ctx-s101-n500-drop10100-mc50
Attentive CNP,m1,2000,0,102,500,phase2_new_evaluation,7.876272227353945,5.822257998712695,10.493938065877138,0.2306968984012146,0.20832751635476363,0.2742913910187781,821.62744140625,20260909-phase2-b2000-m1-seed0-final-ctx-s102-n500-drop10100-mc50
Attentive CNP,m1,2000,0,103,500,phase2_new_evaluation,8.14698398645083,5.803602991167506,11.488737689296936,0.23098313878037777,0.20849930898429242,0.2762786019593477,821.62744140625,20260909-phase2-b2000-m1-seed0-final-ctx-s103-n500-drop10100-mc50
Attentive CNP,m1,2000,0,104,500,phase2_new_evaluation,8.008839547947929,5.811902861750368,11.022800214913197,0.23083492007619866,0.20836516024388546,0.27642857702448964,821.62744140625,20260909-phase2-b2000-m1-seed0-final-ctx-s104-n500-drop10100-mc50
Attentive CNP,m1,2000,0,105,500,phase2_new_evaluation,8.118106941222708,5.735634961595546,11.088924878739855,0.23099507078964962,0.2085728430011858,0.2740585790015757,821.62744140625,20260909-phase2-b2000-m1-seed0-final-ctx-s105-n500-drop10100-mc50
Attentive CNP,m1,2000,0,106,500,phase2_new_evaluation,8.003957298747585,5.817905242282925,10.998221478317038,0.23084663071531103,0.20825721025782826,0.27581235812976956,821.62744140625,20260909-phase2-b2000-m1-seed0-final-ctx-s106-n500-drop10100-mc50
Attentive CNP,m1,2000,0,107,500,phase2_new_evaluation,8.110669100971734,5.776892959180832,11.249959837732952,0.23095100772672544,0.20853158525053808,0.2753585372120142,821.62744140625,20260909-phase2-b2000-m1-seed0-final-ctx-s107-n500-drop10100-mc50
Attentive CNP,m1,2000,0,108,500,phase2_new_evaluation,8.066071670586496,5.856463916429606,11.478916212860415,0.2308836435574915,0.2083366547963376,0.27542067505419254,821.62744140625,20260909-phase2-b2000-m1-seed0-final-ctx-s108-n500-drop10100-mc50
Attentive CNP,m1,2000,0,109,500,phase2_new_evaluation,7.959054610643087,5.784219414035863,10.661261756583297,0.2308062005513281,0.20834055898484155,0.2764992821030319,821.62744140625,20260909-phase2-b2000-m1-seed0-final-ctx-s109-n500-drop10100-mc50
Attentive CNP,m1,2000,1,100,500,phase2_new_evaluation,7.957078723965232,4.275640234503683,9.804198604724727,0.23283804986704015,0.20784904181618485,0.27613295800983906,821.62744140625,20260909-phase2-b2000-m1-seed1-final-ctx-s100-n500-drop10100-mc50
Attentive CNP,m1,2000,1,101,500,phase2_new_evaluation,7.955980020329181,4.2443632391859225,9.743544630700681,0.23271083679216434,0.20775543646439457,0.2747653219848871,821.62744140625,20260909-phase2-b2000-m1-seed1-final-ctx-s101-n500-drop10100-mc50
Attentive CNP,m1,2000,1,102,500,phase2_new_evaluation,7.966873069587346,4.285380924276091,9.78709542367313,0.2328284546275842,0.2078971659846131,0.2760420558042824,821.62744140625,20260909-phase2-b2000-m1-seed1-final-ctx-s102-n500-drop10100-mc50
Attentive CNP,m1,2000,1,103,500,phase2_new_evaluation,7.916032966798782,4.210197088723847,9.957154217321307,0.23253995153567894,0.20754463634321432,0.2758571431040764,821.62744140625,20260909-phase2-b2000-m1-seed1-final-ctx-s103-n500-drop10100-mc50
Attentive CNP,m1,2000,1,104,500,phase2_new_evaluation,7.937486458279548,4.219502365119221,9.945035732879285,0.23261309087284357,0.2076550516750751,0.27504926081746817,821.62744140625,20260909-phase2-b2000-m1-seed1-final-ctx-s104-n500-drop10100-mc50
Attentive CNP,m1,2000,1,105,500,phase2_new_evaluation,7.930902627521383,4.2366772236395605,9.966915487582648,0.23263970107946397,0.2076802521499064,0.2746976329945028,821.62744140625,20260909-phase2-b2000-m1-seed1-final-ctx-s105-n500-drop10100-mc50
Attentive CNP,m1,2000,1,106,500,phase2_new_evaluation,7.94025865506345,4.240177933608289,9.898310729025093,0.23266531616369998,0.20771581598415498,0.2760750367306173,821.62744140625,20260909-phase2-b2000-m1-seed1-final-ctx-s106-n500-drop10100-mc50
Attentive CNP,m1,2000,1,107,500,phase2_new_evaluation,7.926804163315458,4.222754135903169,9.949867444270723,0.23257424273935148,0.20761712868130155,0.2759109456092119,821.62744140625,20260909-phase2-b2000-m1-seed1-final-ctx-s107-n500-drop10100-mc50
Attentive CNP,m1,2000,1,108,500,phase2_new_evaluation,7.920844566830376,4.213802896292445,9.825022123147884,0.2325351899864333,0.20754855718181522,0.2786562768742442,821.62744140625,20260909-phase2-b2000-m1-seed1-final-ctx-s108-n500-drop10100-mc50
Attentive CNP,m1,2000,1,109,500,phase2_new_evaluation,7.950324179924914,4.251951294810433,9.895773051466781,0.23272494321894963,0.2077823632213731,0.2748076431453228,821.62744140625,20260909-phase2-b2000-m1-seed1-final-ctx-s109-n500-drop10100-mc50
Attentive CNP,m1,2000,2,100,500,phase2_new_evaluation,8.174081397791495,4.487297233359016,10.321289867948089,0.23201718537880703,0.2085560715722068,0.27598777413368225,821.62744140625,20260909-phase2-b2000-m1-seed2-final-ctx-s100-n500-drop10100-mc50
Attentive CNP,m1,2000,2,101,500,phase2_new_evaluation,8.16754489285523,4.4458802315682995,10.252021883070205,0.23200396883922103,0.20843996144734162,0.27519248332828283,821.62744140625,20260909-phase2-b2000-m1-seed2-final-ctx-s101-n500-drop10100-mc50
