subset_id,ordering_id,budget_label,training_budget_nominal_events,training_budget_sampling_eligible_events,method,architecture_id,comparison_role,window,window_weighting,supported_bin_count,cell_count,training_seed_count,context_count,source_event_predictions_sha256_count,source_event_predictions_sha256_set_sha256,source_curve_sha256_count,source_curve_sha256_set_sha256,continuum_RMSE_pp_cell_mean,continuum_RMSE_pp_cell_sd,continuum_RMSE_pp_mean_of_seed_means,continuum_RMSE_pp_initialization_sd_across_seed_means,continuum_RMSE_pp_mean_context_sd_within_seed,continuum_bias_pp_cell_mean,continuum_bias_pp_cell_sd,continuum_bias_pp_mean_of_seed_means,continuum_bias_pp_initialization_sd_across_seed_means,continuum_bias_pp_mean_context_sd_within_seed,continuum_centered_RMS_pp_cell_mean,continuum_centered_RMS_pp_cell_sd,continuum_centered_RMS_pp_mean_of_seed_means,continuum_centered_RMS_pp_initialization_sd_across_seed_means,continuum_centered_RMS_pp_mean_context_sd_within_seed,continuum_pull_RMS_cell_mean,continuum_pull_RMS_cell_sd,continuum_pull_RMS_mean_of_seed_means,continuum_pull_RMS_initialization_sd_across_seed_means,continuum_pull_RMS_mean_context_sd_within_seed,continuum_pull_mean_cell_mean,continuum_pull_mean_cell_sd,continuum_pull_mean_mean_of_seed_means,continuum_pull_mean_initialization_sd_across_seed_means,continuum_pull_mean_mean_context_sd_within_seed,continuum_pull_centered_RMS_cell_mean,continuum_pull_centered_RMS_cell_sd,continuum_pull_centered_RMS_mean_of_seed_means,continuum_pull_centered_RMS_initialization_sd_across_seed_means,continuum_pull_centered_RMS_mean_context_sd_within_seed,continuum_RMSE_pp_training_subset_sd_across_subset_means,continuum_bias_pp_training_subset_sd_across_subset_means,continuum_centered_RMS_pp_training_subset_sd_across_subset_means,continuum_pull_RMS_training_subset_sd_across_subset_means,continuum_pull_mean_training_subset_sd_across_subset_means,continuum_pull_centered_RMS_training_subset_sd_across_subset_means
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,continuum_2200_2400,equal bins within this window,40,30,3,10,30,8479259d78f17b62bb1cebf96e1ce732578ceb82a548a2120206577f6dc125dc,30,4cee5cd6c88c59f4d86e92067b1a72c2add03599d0814310d2fabee88c46d18f,9.226985383610883,0.9845957411366031,9.226985383610883,1.18287971908203,0.06370956841877613,-8.218249362368613,1.1124299550499488,-8.218249362368612,1.3362949768858248,0.07305683895535654,4.163925897615897,0.015150830633869008,4.163925897615896,0.01817918230648489,0.0012217349568119003,2.888018913379935,0.3017584995630833,2.888018913379934,0.36254967033441415,0.019086172894130168,-2.5329201443919565,0.3376615301003609,-2.5329201443919565,0.4056230293391732,0.021980636614961063,1.3793015807541629,0.017735291524255074,1.3793015807541629,0.021283426889743884,0.0013534865057865007,,,,,,
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,30,3,10,30,8479259d78f17b62bb1cebf96e1ce732578ceb82a548a2120206577f6dc125dc,30,4cee5cd6c88c59f4d86e92067b1a72c2add03599d0814310d2fabee88c46d18f,7.52669278320993,0.5243702627718073,7.526692783209931,0.6302801116525443,0.030118676933695857,-3.379988811400083,1.0004523313036318,-3.3799888114000836,1.1984523682674555,0.10128386975875943,4.5811031718718365,0.009862750100879903,4.581103171871837,0.01182740173817724,0.0007925205865281261,2.2294370523434908,0.18048438381561518,2.2294370523434903,0.21693480886664598,0.010421044719973972,-1.0960940139110165,0.2720121898336304,-1.0960940139110165,0.3260211207865461,0.02601888208462159,1.2856705139761717,0.010080855062324782,1.2856705139761722,0.012099089073972745,0.0007392681456044116,,,,,,
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP + PE,m2,matched_neural,continuum_1700_2000,equal bins within this window,60,30,3,10,30,41d7a40589a0710abaa08ad68a0a63c2edd9e46d96b67196256f19e758a71372,30,4080e25453c538816e757e5f1b8516f6b0723c1c0e84a8bc133b872dff951c63,14.207385512533751,0.7411980314567549,14.207385512533747,0.8233532310919546,0.2600788311860813,-3.5756668265470632,2.6839512094368136,-3.5756668265470637,2.94637192663238,1.1422910935813257,13.511455184815174,0.2740055039226056,13.511455184815174,0.28768821200456673,0.13005106024263802,3.367520987025089,0.1870691164277794,3.3675209870250895,0.20908822238141112,0.06364174457862043,-0.8548345176616328,0.6365787922752084,-0.8548345176616327,0.6989962781826461,0.27059766355415127,3.201213739375603,0.06261287184340614,3.201213739375602,0.06487779397355774,0.030778393463056178,,,,,,
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP + PE,m2,matched_neural,continuum_2200_2400,equal bins within this window,40,30,3,10,30,41d7a40589a0710abaa08ad68a0a63c2edd9e46d96b67196256f19e758a71372,30,4080e25453c538816e757e5f1b8516f6b0723c1c0e84a8bc133b872dff951c63,13.599534848319754,1.0300475896229668,13.599534848319754,1.1684053577728966,0.3410654133012503,-5.563130719552608,2.3314617662220005,-5.563130719552606,2.487171242728182,1.1201282094586686,12.221802167115042,0.6413222410346546,12.221802167115044,0.7414482030413431,0.1795080430613245,4.098181477137091,0.309528740746045,4.098181477137092,0.3511052954654339,0.10315721506538829,-1.6659064186727188,0.7008306640137382,-1.6659064186727186,0.7464229151235867,0.3386900962585964,3.688426433464586,0.18526944877942755,3.688426433464586,0.21368144638639613,0.05290681543189727,,,,,,
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP + PE,m2,matched_neural,equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,30,3,10,30,41d7a40589a0710abaa08ad68a0a63c2edd9e46d96b67196256f19e758a71372,30,4080e25453c538816e757e5f1b8516f6b0723c1c0e84a8bc133b872dff951c63,13.909366669500034,0.8548691287175173,13.909366669500036,0.959473937394617,0.2915871407430006,-4.569398773049835,2.4698840222365517,-4.569398773049835,2.668663874569627,1.129387484395292,12.885078735706012,0.4264056862642456,12.885078735706012,0.4818149277960852,0.14363893674188874,3.7513887607183016,0.2448397244892228,3.7513887607183016,0.27577082387097557,0.08326532096922935,-1.260370468167176,0.65875295991069,-1.2603704681671757,0.7100906365363784,0.30414960180745604,3.4540958772798516,0.11963868821956931,3.454095877279851,0.13535367565162443,0.039807678330668846,,,,,,
seed20260910_n5000,seed20260910,5k,5000,4981,Density-guided CNP,ours,matched_neural,continuum_1700_2000,equal bins within this window,60,30,3,10,30,8f4ab92a63753eabaf14f53ab1533ae3425cddac9c1641584537ce1b871695da,30,27e7add7bc8ecc8a0ab2215dbb507189a64514fe87dd3c3dff177d212f747311,5.594326876378788,0.18017895991178934,5.594326876378788,0.21117314902551007,0.04164601028497984,-0.46852611270215166,0.2584459463928705,-0.4685261127021518,0.2537763464276747,0.14158553644740804,5.56807118157847,0.20436852381133971,5.56807118157847,0.23719306422998712,0.05426568746260808,1.3226492646654289,0.040735814945546324,1.322649264665429,0.047843932818210394,0.009043220898530506,-0.11426107135571258,0.061092909695151756,-0.11426107135571258,0.06039436303100691,0.03305696712994847,1.3161483513449352,0.046555451350524614,1.3161483513449352,0.054141739053947716,0.012075541303987141,,,,,,
seed20260910_n5000,seed20260910,5k,5000,4981,Density-guided CNP,ours,matched_neural,continuum_2200_2400,equal bins within this window,40,30,3,10,30,8f4ab92a63753eabaf14f53ab1533ae3425cddac9c1641584537ce1b871695da,30,27e7add7bc8ecc8a0ab2215dbb507189a64514fe87dd3c3dff177d212f747311,5.498031746926644,0.2501713925358455,5.498031746926645,0.2689178124897261,0.10362079985450003,-0.32859840088684844,0.5012648385430503,-0.32859840088684844,0.5915290434348858,0.09154008398055123,5.4656686624932105,0.2582118163416453,5.465668662493209,0.28334999447393155,0.09827019080023806,1.673854280880674,0.08596840905989908,1.673854280880674,0.09387364361667451,0.034268461785245084,-0.07115319603522356,0.1470877801129319,-0.07115319603522353,0.17351796646506404,0.02710513823127403,1.6659251659850267,0.08895530576008792,1.6659251659850265,0.09890862149785938,0.032504397040785574,,,,,,
seed20260910_n5000,seed20260910,5k,5000,4981,Density-guided CNP,ours,matched_neural,equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,30,3,10,30,8f4ab92a63753eabaf14f53ab1533ae3425cddac9c1641584537ce1b871695da,30,27e7add7bc8ecc8a0ab2215dbb507189a64514fe87dd3c3dff177d212f747311,5.547205833124538,0.1953021845347204,5.547205833124537,0.22921047148148627,0.040720449809806325,-0.3985622567945,0.3344403254967139,-0.3985622567945,0.3918122312239292,0.0758486371891866,5.517929195831539,0.2117544511203441,5.517929195831538,0.25078653771024145,0.035921469902948124,1.50873610242481,0.06173477307272955,1.50873610242481,0.07131180072228772,0.016045887020707663,-0.09270713369546807,0.09339894741250068,-0.09270713369546807,0.10992909112391591,0.019188445186868727,1.5014939906197442,0.06563683364583266,1.5014939906197444,0.07679980196030242,0.01442836128425772,,,,,,
seed20260911_n5000,seed20260911,5k,5000,4980,CNP,m0,matched_neural,continuum_1700_2000,equal bins within this window,60,30,3,10,30,9fcd9cc5894f1b1b4055be475349cca3fbffd6883a9a43b456c18a28f8b8a1ba,30,c789dc7ebf5c7eb68e5eac94381135a3131c4ea85326c166ffe6be957aa3b7e4,5.598518836683749,0.8221038761139656,5.598518836683748,0.9837780502809617,0.0861094440133486,2.0842621428104056,1.8399781001419742,2.084262142810406,2.1816082532335956,0.31299058224223164,4.937602603741585,0.0016211713533687629,4.937602603741585,0.001859910962481348,0.0004573578219106012,1.3324372316991555,0.19211110414754778,1.3324372316991555,0.22989544961975855,0.019982708977901848,0.489946081196711,0.4350196675865228,0.48994608119671096,0.5157924162996674,0.0739928903067013,1.1781698066126696,0.00037190433110850194,1.1781698066126698,0.00038956160001228174,0.00015421873198960824,,,,,,
seed20260911_n5000,seed20260911,5k,5000,4980,CNP,m0,matched_neural,continuum_2200_2400,equal bins within this window,40,30,3,10,30,9fcd9cc5894f1b1b4055be475349cca3fbffd6883a9a43b456c18a28f8b8a1ba,30,c789dc7ebf5c7eb68e5eac94381135a3131c4ea85326c166ffe6be957aa3b7e4,5.381104561897532,1.3312364940219379,5.3811045618975335,1.5653073181311694,0.24526614699973323,-3.132449422351971,2.315112044710967,-3.1324494223519714,2.7416326314946073,0.4259486565210087,3.954515363196768,0.19797359817967675,3.954515363196768,0.23814025958652643,0.0064583018797211905,1.696400049999448,0.42551423707099306,1.696400049999448,0.5010542279298996,0.07795247768719948,-0.98798130130985,0.7039357521876516,-0.9879813013098501,0.8336636708985194,0.12936303580354117,1.2628022867188755,0.055851322416804024,1.2628022867188753,0.06678334254967339,0.006489318484260289,,,,,,
seed20260911_n5000,seed20260911,5k,5000,4980,CNP,m0,matched_neural,equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,30,3,10,30,9fcd9cc5894f1b1b4055be475349cca3fbffd6883a9a43b456c18a28f8b8a1ba,30,c789dc7ebf5c7eb68e5eac94381135a3131c4ea85326c166ffe6be957aa3b7e4,5.575336058059717,0.5072231825858898,5.575336058059719,0.5842711266799939,0.13600029346265885,-0.5240936397707829,2.047733837443607,-0.524093639770783,2.4254382922904565,0.3690423402085751,4.474442211198331,0.08730049820677631,4.47444221119833,0.10502621595724344,0.0026839674272824154,1.5484256808656232,0.1883979673620657,1.5484256808656234,0.21846848483854509,0.04425603663200578,-0.2490176100565696,0.5615696909912716,-0.24901761005656964,0.6651287883058513,0.10156735284081918,1.2215027919101904,0.029045969911219,1.2215027919101906,0.034731126890573366,0.0033721302824646915,,,,,,
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP,m1,matched_neural,continuum_1700_2000,equal bins within this window,60,30,3,10,30,b6ba87d0a4965313977a3574b75bedb0d30064545b0dd0cf5b5c9970837ec4fa,30,1ee323e7be864229446ab5727db740945161d67b586bafddc7d1dc2abdef3f2c,5.75807250607774,0.2319495499288715,5.758072506077741,0.2585110829684088,0.08052191372561372,2.920798572766795,0.47285921964859823,2.9207985727667953,0.5323927599805212,0.15645205138937343,4.9457229179997,0.004992544067511765,4.9457229179997,0.006003160024652195,0.00024294315874099186,1.3689597151627004,0.054259870306262135,1.3689597151627007,0.06048320007894758,0.018809362333021672,0.6875436244213043,0.11199880196024685,0.6875436244213043,0.12614284009801818,0.03696794620254041,1.1798530683452784,0.0012832587053273746,1.1798530683452784,0.0015432991968658358,6.0784302981145767e-05,,,,,,
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP,m1,matched_neural,continuum_2200_2400,equal bins within this window,40,30,3,10,30,b6ba87d0a4965313977a3574b75bedb0d30064545b0dd0cf5b5c9970837ec4fa,30,1ee323e7be864229446ab5727db740945161d67b586bafddc7d1dc2abdef3f2c,6.353355027134853,1.2198321151037375,6.353355027134854,1.4667004634064917,0.06415383088380777,-4.7272223675483875,1.5551061240304067,-4.7272223675483875,1.8693302884466558,0.0870404997063029,4.137275053350655,0.04651372581045441,4.137275053350655,0.054833248190717436,0.0065679747906655156,2.0133057884779,0.3889523936365573,2.0133057884779,0.46770666195820826,0.020123929187210437,-1.477510608780817,0.4763166432430832,-1.4775106087808167,0.5725894213839001,0.026445385552738083,1.3398519833909754,0.046447605087695534,1.3398519833909752,0.055670607901196836,0.0032270354503094244,,,,,,
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP,m1,matched_neural,equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,30,3,10,30,b6ba87d0a4965313977a3574b75bedb0d30064545b0dd0cf5b5c9970837ec4fa,30,1ee323e7be864229446ab5727db740945161d67b586bafddc7d1dc2abdef3f2c,6.099853986907632,0.554517363713047,6.099853986907632,0.6666693561066238,0.028108255409269103,-0.9032118973907959,1.0045172296367544,-0.9032118973907958,1.200621373126326,0.10882937102756692,4.559510221589514,0.023510426067307303,4.559510221589513,0.02781645871914265,0.0030642835058916997,1.7306551918111346,0.21115847359577422,1.7306551918111346,0.25405085440599806,0.007348572808636783,-0.39498349217975615,0.29178321685369696,-0.3949834921797562,0.3493054515971704,0.02778888660441918,1.262557929644194,0.025311249487656375,1.2625579296441938,0.030339761766966525,0.0017463685922636295,,,,,,
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,continuum_1700_2000,equal bins within this window,60,30,3,10,30,4386c23e15586047a091a70898834f71c5d42fee4c36cb588bd513f2a770c3a0,30,81a24a17f62962f31643c80d864e1c288cb79e0378297faa2bfb08e7638f2f64,15.229459359274811,1.0644806904998214,15.229459359274813,1.207940626438789,0.31312530080216844,-5.239504506962479,2.740504252187855,-5.23950450696248,2.9727581249464508,1.226626995979595,14.07994762865251,0.2774826551398652,14.07994762865251,0.23909119107603738,0.196391771302026,3.5823712958766376,0.2553591637092468,3.5823712958766385,0.2908876238621225,0.07221152045202127,-1.2179694185566312,0.652095284929202,-1.2179694185566312,0.7082821213949843,0.2902203785426994,3.3162983701851743,0.06497021086713604,3.3162983701851743,0.053895095869441294,0.04782411730995012,,,,,,
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,continuum_2200_2400,equal bins within this window,40,30,3,10,30,4386c23e15586047a091a70898834f71c5d42fee4c36cb588bd513f2a770c3a0,30,81a24a17f62962f31643c80d864e1c288cb79e0378297faa2bfb08e7638f2f64,12.116042759088966,1.7790689086102265,12.116042759088964,1.962148374162994,0.6353690740698993,-6.406843933464699,3.9976983797658194,-6.4068439334647005,4.540427560795479,1.36915121462818,9.657538528635744,0.3110104300548601,9.657538528635746,0.3345581484550813,0.1393462937077843,3.568483455055797,0.5020905884509285,3.5684834550557967,0.5475639194719161,0.18562714565990157,-1.8727132751984714,1.2085602489485407,-1.8727132751984719,1.3719979979819412,0.4154734363733002,2.836241903731856,0.12252600977032406,2.8362419037318563,0.1341400688538814,0.05148974540198762,,,,,,
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,30,3,10,30,4386c23e15586047a091a70898834f71c5d42fee4c36cb588bd513f2a770c3a0,30,81a24a17f62962f31643c80d864e1c288cb79e0378297faa2bfb08e7638f2f64,13.77258437131213,1.3496543230517806,13.772584371312135,1.503452737545083,0.4550018882024632,-5.823174220213589,3.280554241106723,-5.82317422021359,3.6488010734894325,1.29612841985947,12.074358748352939,0.22814536837733437,12.074358748352937,0.19310176137621146,0.16450173504445406,3.5780466893359257,0.3732535431918412,3.5780466893359257,0.4125865849925782,0.12925754017280625,-1.5453413468775516,0.9083277058215329,-1.5453413468775512,1.0133959126878398,0.3523928948186689,3.0864569134615483,0.06537591138491233,3.086456913461548,0.055178569203550534,0.04748494037822059,,,,,,
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,continuum_1700_2000,equal bins within this window,60,30,3,10,30,351f08c1d4ea225c0b0ff1a508504cfa505c89b1e5c935d7c4f9b9db86f8fe38,30,2da918278e9f9975f51aada9a60430f84a923ec9dced53b5e3355ce8f602b8bf,5.359121162562898,0.19957938899318733,5.359121162562897,0.23495068120356646,0.03569545281837177,1.1601255635698737,1.2275216437944028,1.160125563569874,1.4642150709998796,0.15737496245309054,5.094572945036381,0.03986980268745216,5.094572945036382,0.045445061560153384,0.01100278351607453,1.2723311932248578,0.047253561117402,1.2723311932248578,0.05575353574113727,0.008105043762602166,0.27437395557916705,0.2903426889860317,0.27437395557916705,0.34637823803402723,0.036998991561604945,1.2100068885527044,0.01009345975252694,1.2100068885527044,0.011636991781874786,0.002569737091884164,,,,,,
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,continuum_2200_2400,equal bins within this window,40,30,3,10,30,351f08c1d4ea225c0b0ff1a508504cfa505c89b1e5c935d7c4f9b9db86f8fe38,30,2da918278e9f9975f51aada9a60430f84a923ec9dced53b5e3355ce8f602b8bf,4.495435677859684,0.2057038643498047,4.495435677859683,0.19564341572244284,0.0987947180377957,1.6154861819666744,0.760823833970512,1.6154861819666744,0.8268314184921176,0.3227721452399955,4.127457463950555,0.2147661453506599,4.127457463950555,0.2558623068415405,0.03202123221072497,1.3697814961049544,0.06191913363286802,1.3697814961049541,0.05921532016538344,0.029098939152415026,0.48950739157819956,0.2291519759911773,0.48950739157819956,0.24850538247314555,0.09817468794182854,1.259341317632708,0.061777233339884774,1.259341317632708,0.07351934326744587,0.009679517788498968,,,,,,
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,30,3,10,30,351f08c1d4ea225c0b0ff1a508504cfa505c89b1e5c935d7c4f9b9db86f8fe38,30,2da918278e9f9975f51aada9a60430f84a923ec9dced53b5e3355ce8f602b8bf,4.946846084447235,0.1847043503726627,4.946846084447235,0.21505890451831153,0.04185092941396359,1.3878058727682743,0.9311833207355547,1.3878058727682738,1.107861516983479,0.1464529618533883,4.637405789112061,0.1151550640800434,4.6374057891120595,0.13706047058159024,0.017074505724101168,1.322136489369341,0.05035837853068063,1.3221364893693408,0.05697732848645425,0.01439481044786775,0.38194067357868333,0.24225560156051837,0.3819406735786833,0.28688884055851244,0.04457024122904606,1.235181910156571,0.035932527467706254,1.235181910156571,0.042779687440470934,0.005383950548750921,,,,,,
context_only,not_applicable,context-only,0,0,Kernel,kernel_context_only,context_only_classical,continuum_1700_2000,equal bins within this window,60,10,0,10,1,8581cc0c7ae2294c071318dacc05f531fe43c97b1ccf8b37863b2a454f6a29ca,1,8581cc0c7ae2294c071318dacc05f531fe43c97b1ccf8b37863b2a454f6a29ca,7.722241066285894,1.4033482356313145,,,1.4033482356313145,1.1873870117297454,4.859930790963562,,,4.859930790963562,6.179685382790023,0.7817507557353748,,,0.7817507557353748,1.8293924043969079,0.3304361700425988,,,0.3304361700425988,0.279454085143139,1.146676584453985,,,1.146676584453985,1.4671899317813621,0.185065974617282,,,0.185065974617282,,,,,,
context_only,not_applicable,context-only,0,0,Kernel,kernel_context_only,context_only_classical,continuum_2200_2400,equal bins within this window,40,10,0,10,1,8581cc0c7ae2294c071318dacc05f531fe43c97b1ccf8b37863b2a454f6a29ca,1,8581cc0c7ae2294c071318dacc05f531fe43c97b1ccf8b37863b2a454f6a29ca,7.277312527524465,3.39467558729073,,,3.39467558729073,-4.295290822368934,5.57938354728599,,,5.57938354728599,4.098393750675398,0.2744579641208269,,,0.2744579641208269,2.259898714492196,1.06971849263736,,,1.06971849263736,-1.3396601287708374,1.6938804718277614,,,1.6938804718277614,1.3217236013132652,0.12046023531296614,,,0.12046023531296614,,,,,,
context_only,not_applicable,context-only,0,0,Kernel,kernel_context_only,context_only_classical,equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,10,0,10,1,8581cc0c7ae2294c071318dacc05f531fe43c97b1ccf8b37863b2a454f6a29ca,1,8581cc0c7ae2294c071318dacc05f531fe43c97b1ccf8b37863b2a454f6a29ca,7.6545647153704195,2.0482310114891598,,,2.0482310114891598,-1.5539519053195945,2.4509857043152627,,,2.4509857043152627,5.25668094426828,0.433185194244833,,,0.433185194244833,2.098034311021344,0.6576304150126419,,,0.6576304150126419,-0.5301030218138492,0.7063503886772556,,,0.7063503886772556,1.4008145045223146,0.10252668204569691,,,0.10252668204569691,,,,,,
full_n18866_plus_context,not_applicable,18.9k+500,18866,18866,Pooled-data kernel,kernel_pooled_data,stronger_data_control,continuum_1700_2000,equal bins within this window,60,10,0,10,1,8581cc0c7ae2294c071318dacc05f531fe43c97b1ccf8b37863b2a454f6a29ca,1,8581cc0c7ae2294c071318dacc05f531fe43c97b1ccf8b37863b2a454f6a29ca,6.085616097138565,0.5815719353839689,,,0.5815719353839689,2.6538117330630335,0.19121742915483625,,,0.19121742915483625,5.467819884714788,0.6380943027300265,,,0.6380943027300265,1.4483686460402736,0.13951280667393554,,,0.13951280667393554,0.6236383952348772,0.04563901727560598,,,0.04563901727560598,1.3052311767787994,0.15224714914818097,,,0.15224714914818097,,,,,,
full_n18866_plus_context,not_applicable,18.9k+500,18866,18866,Pooled-data kernel,kernel_pooled_data,stronger_data_control,continuum_2200_2400,equal bins within this window,40,10,0,10,1,8581cc0c7ae2294c071318dacc05f531fe43c97b1ccf8b37863b2a454f6a29ca,1,8581cc0c7ae2294c071318dacc05f531fe43c97b1ccf8b37863b2a454f6a29ca,3.8617610921614847,0.3869073325260053,,,0.3869073325260053,0.21515887083199553,0.5337475384950652,,,0.5337475384950652,3.8229364583418564,0.3806310446216036,,,0.3806310446216036,1.168019843661225,0.09386036368721602,,,0.09386036368721602,0.053329611800967666,0.16591278012113497,,,0.16591278012113497,1.1564944790030418,0.08882738106768255,,,0.08882738106768255,,,,,,
full_n18866_plus_context,not_applicable,18.9k+500,18866,18866,Pooled-data kernel,kernel_pooled_data,stronger_data_control,equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,10,0,10,1,8581cc0c7ae2294c071318dacc05f531fe43c97b1ccf8b37863b2a454f6a29ca,1,8581cc0c7ae2294c071318dacc05f531fe43c97b1ccf8b37863b2a454f6a29ca,5.097325680469782,0.4839620675680901,,,0.4839620675680901,1.4344853019475143,0.29427509037615013,,,0.29427509037615013,4.717997122524157,0.5216127011943106,,,0.5216127011943106,1.3160543628257548,0.11423696176832535,,,0.11423696176832535,0.33848400351792246,0.0891362032641105,,,0.0891362032641105,1.2334149519828537,0.12121048152362254,,,0.12121048152362254,,,,,,
context_only,not_applicable,context-only,0,0,Bernoulli GP,bernoulli_gp_matern32,context_only_classical,continuum_1700_2000,equal bins within this window,60,10,0,10,10,a0aa187830554f790cba28a0fec8df38dc43b4652a896dc3c8d0d7e006652598,10,99d5fe238056d08b0f5ada05d386fc18d6e1ed416f2d862a008f2c1ce9e6dd67,7.499010038341069,1.7678778914646,,,1.7678778914646,0.22168741287319058,3.87383792078017,,,3.87383792078017,6.555120168490911,1.674415528258817,,,1.674415528258817,1.7774846433181204,0.4161608703309033,,,0.4161608703309033,0.051637839597317714,0.9117237615891485,,,0.9117237615891485,1.5569638889205009,0.3949730323346937,,,0.3949730323346937,,,,,,
context_only,not_applicable,context-only,0,0,Bernoulli GP,bernoulli_gp_matern32,context_only_classical,continuum_2200_2400,equal bins within this window,40,10,0,10,10,a0aa187830554f790cba28a0fec8df38dc43b4652a896dc3c8d0d7e006652598,10,99d5fe238056d08b0f5ada05d386fc18d6e1ed416f2d862a008f2c1ce9e6dd67,8.237452822337184,3.564269400345019,,,3.564269400345019,-4.165616125953576,5.61318973225942,,,5.61318973225942,5.454298980902457,2.0630073968351135,,,2.0630073968351135,2.527855987979525,1.1118325312818154,,,1.1118325312818154,-1.2798849879303957,1.7160644574812007,,,1.7160644574812007,1.7084241324663516,0.5729089680341862,,,0.5729089680341862,,,,,,
context_only,not_applicable,context-only,0,0,Bernoulli GP,bernoulli_gp_matern32,context_only_classical,equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,10,0,10,10,a0aa187830554f790cba28a0fec8df38dc43b4652a896dc3c8d0d7e006652598,10,99d5fe238056d08b0f5ada05d386fc18d6e1ed416f2d862a008f2c1ce9e6dd67,8.02165755546185,2.3145996076599458,,,2.3145996076599458,-1.9719643565401928,1.667093645523186,,,1.667093645523186,6.111913246871427,1.556654338721455,,,1.556654338721455,2.223896344132599,0.7174425866123362,,,0.7174425866123362,-0.6141235741665388,0.5533765018704249,,,0.5533765018704249,1.6543230346028923,0.4116941326151307,,,0.4116941326151307,,,,,,
all_three_5k_subsets,original+seed20260910+seed20260911,5k,5000,,CNP,m0,between_training_subset_summary,continuum_1700_2000,equal bins within this window,60,90,3,10,90,e251eb7eb651ca70ce537bae222cb232f35728a86f198b2cb74e5621aa8f59e9,90,c6bf949af87b63f0f9f829903ff6009e53e79e6c3283464197909841e00582b4,5.485596761360817,,5.485596761360817,0.6920875515960923,0.06696598832015219,1.6875681918812122,,1.6875681918812122,1.9696334671337945,0.26523095865255564,4.944094551301945,,4.944094551301945,0.00337735168802617,0.0006740648419767069,1.3060046343499927,,1.3060046343499927,0.1606406420389798,0.01565159279044299,0.3953806665644179,,0.3953806665644179,0.4655744458622792,0.0627027412377913,1.1798290598175012,,1.1798290598175012,0.001366394292372925,0.00027483083974694434,0.2773556002488622,0.8855985213194101,0.005625266919051821,0.06442072669077543,0.20985272652351475,0.001458593376459284
all_three_5k_subsets,original+seed20260910+seed20260911,5k,5000,,CNP,m0,between_training_subset_summary,continuum_2200_2400,equal bins within this window,40,90,3,10,90,e251eb7eb651ca70ce537bae222cb232f35728a86f198b2cb74e5621aa8f59e9,90,c6bf949af87b63f0f9f829903ff6009e53e79e6c3283464197909841e00582b4,6.531703028680684,,6.531703028680684,1.7571668045515567,0.28235848755752535,-4.836268872721699,,-4.836268872721699,2.468533316938668,0.38870246264738423,4.04216293397415,,4.04216293397415,0.10306617647712152,0.00414379904515416,2.053016520860116,,2.053016520860116,0.5529298634629883,0.08852102095965841,-1.5046122780864966,,-1.5046122780864966,0.7511221336104046,0.11825257004791893,1.3020959513608827,,1.3020959513608827,0.04241279130487995,0.006225075865484404,1.0059140830708553,1.4773579878382819,0.09385381708777255,0.3116289060184923,0.4480129134048192,0.038080025917549006
