method,architecture_id,context_size,energy_kev,mean_of_training_seed_context_means,sd_across_training_seed_context_means,mean_context_sd_within_training_seed,training_seed_count,context_draws_per_training_seed,mc_passes_per_cell
Attentive CNP,m1,2000,777.0,0.45110751322905224,0.014518113988269608,0.00029797860609074813,3,10,50
Attentive CNP,m1,2000,778.0,0.4555366977850596,0.015982235449678844,0.00020658869750556758,3,10,50
Attentive CNP,m1,2000,779.0,0.4522407293319702,0.013613703146266625,0.00025320118215290825,3,10,50
Attentive CNP,m1,2000,780.0,0.45420200272401173,0.01196469487649896,0.0002742220204257671,3,10,50
Attentive CNP,m1,2000,781.0,0.4534087336858113,0.011030823745205264,0.00022940259941084664,3,10,50
Attentive CNP,m1,2000,782.0,0.46082404096921287,0.00871778293836833,0.00021333564227891415,3,10,50
Attentive CNP,m1,2000,783.0,0.4486927667856217,0.012920061638067677,0.00022674934178271657,3,10,50
Attentive CNP,m1,2000,784.0,0.4538680299520492,0.011940384295441472,0.00024144127828929288,3,10,50
Attentive CNP,m1,2000,785.0,0.4512893037398657,0.013385695542086407,0.0002093822464890412,3,10,50
Attentive CNP,m1,2000,786.0,0.4521439107656479,0.008116394592225733,0.00028520875611853243,3,10,50
Attentive CNP,m1,2000,787.0,0.4564810637235641,0.010858031387380684,0.00024047940208076876,3,10,50
Attentive CNP,m1,2000,788.0,0.44894703829288485,0.011647953949421176,0.00025793705720360635,3,10,50
Attentive CNP,m1,2000,789.0,0.4563094772696495,0.01609183157093866,0.00024086724910484151,3,10,50
Attentive CNP,m1,2000,790.0,0.45509372582038243,0.007562369793787027,0.00021116834151019097,3,10,50
Attentive CNP,m1,2000,791.0,0.45426292459170026,0.011596939973036407,0.00021921946782286743,3,10,50
Attentive CNP,m1,2000,792.0,0.4565592650175095,0.013436346923217596,0.0002126747106649871,3,10,50
Attentive CNP,m1,2000,793.0,0.45893063521385186,0.016215692722514254,0.0002490039449140735,3,10,50
Attentive CNP,m1,2000,794.0,0.457845923880736,0.013984468072268703,0.00014948703711271556,3,10,50
Attentive CNP,m1,2000,795.0,0.45538461830218635,0.015160502383589784,0.00022255210058102736,3,10,50
Attentive CNP,m1,2000,796.0,0.45591575568914416,0.010906978220973073,0.00020805060578205133,3,10,50
Attentive CNP,m1,2000,797.0,0.45806523543596267,0.009896900711665756,0.00021172515669450162,3,10,50
Attentive CNP,m1,2000,798.0,0.4548495370944341,0.012865707461130239,0.00020775240775680807,3,10,50
Attentive CNP,m1,2000,799.0,0.4570905585289002,0.012722109171341233,0.0001778998216835143,3,10,50
Attentive CNP,m1,2000,800.0,0.45522428160905837,0.0176271068802311,0.00018924562121226237,3,10,50
Attentive CNP,m1,2000,801.0,0.4539770316680272,0.01166247856594215,0.00024654244969481804,3,10,50
Attentive CNP,m1,2000,802.0,0.4586689296960831,0.015497849858449517,0.00023067415073966795,3,10,50
Attentive CNP,m1,2000,803.0,0.45683824505408605,0.01198847539186852,0.00023971737326243409,3,10,50
Attentive CNP,m1,2000,804.0,0.4542130833268166,0.00915971942019837,0.0002110918363502236,3,10,50
Attentive CNP,m1,2000,805.0,0.45528002923727035,0.00826824284849578,0.00023707644952072033,3,10,50
Attentive CNP,m1,2000,806.0,0.45596753013134,0.014341973489813024,0.000228399672761208,3,10,50
Attentive CNP,m1,2000,807.0,0.4579810312191645,0.0132128426606102,0.00016916363549961686,3,10,50
Attentive CNP,m1,2000,808.0,0.46028126251697543,0.012829127387884318,0.00024711980032130664,3,10,50
Attentive CNP,m1,2000,809.0,0.4618207881053289,0.015136796358197322,0.00024274314237662927,3,10,50
Attentive CNP,m1,2000,810.0,0.4583550330003103,0.014860130095977711,0.00020224104900535157,3,10,50
Attentive CNP,m1,2000,811.0,0.46250721033414205,0.012172351868272532,0.00025034558461489205,3,10,50
Attentive CNP,m1,2000,812.0,0.46066260264317194,0.008109673405005761,0.00022263893146898456,3,10,50
Attentive CNP,m1,2000,813.0,0.46079975620905556,0.011929441025479881,0.00024977093785892324,3,10,50
Attentive CNP,m1,2000,814.0,0.45777607353528343,0.011228044641012404,0.0002681095757951572,3,10,50
Attentive CNP,m1,2000,815.0,0.45659696137905126,0.013108415961188788,0.0002380656481393308,3,10,50
Attentive CNP,m1,2000,816.0,0.45894641276200615,0.010904922389242129,0.00022430235152394036,3,10,50
Attentive CNP,m1,2000,817.0,0.46139737035830813,0.008304013120437517,0.00022558530770302605,3,10,50
Attentive CNP,m1,2000,818.0,0.46073591770728434,0.01107268072535709,0.00023937360171875848,3,10,50
Attentive CNP,m1,2000,819.0,0.4586528155406316,0.014216151666784102,0.00020290390879438655,3,10,50
Attentive CNP,m1,2000,820.0,0.4639020632902781,0.011602066773071844,0.0002193006660879521,3,10,50
Attentive CNP,m1,2000,821.0,0.4621675972143809,0.011597151589133787,0.00018634460648400556,3,10,50
Attentive CNP,m1,2000,822.0,0.4611444645921389,0.011212161745814657,0.00021662439987241364,3,10,50
Attentive CNP,m1,2000,823.0,0.46194340272744494,0.014642517207953988,0.00028297808319176096,3,10,50
Attentive CNP,m1,2000,824.0,0.4656862845023473,0.0107697964819591,0.0002508153244824655,3,10,50
Attentive CNP,m1,2000,825.0,0.4644695799350738,0.010992049601404465,0.00028471802074065577,3,10,50
Attentive CNP,m1,2000,826.0,0.46188600260019297,0.011176862127368483,0.0002261090229040716,3,10,50
Attentive CNP,m1,2000,827.0,0.46543639697631195,0.01179613989640208,0.0002053855613242712,3,10,50
Attentive CNP,m1,2000,828.0,0.46256395282347995,0.012379293256633086,0.00020377220059308203,3,10,50
Attentive CNP,m1,2000,829.0,0.4662522981564204,0.01243225201824631,0.00022422059770357502,3,10,50
Attentive CNP,m1,2000,830.0,0.4646548630595207,0.011261895682098368,0.00024748174488337836,3,10,50
Attentive CNP,m1,2000,831.0,0.4631557568510374,0.009394025348254544,0.0001660088347768579,3,10,50
Attentive CNP,m1,2000,832.0,0.4682140874663989,0.01266757047701029,0.00025597661352466395,3,10,50
Attentive CNP,m1,2000,833.0,0.4595774125456811,0.007659833987006855,0.00027773244386431693,3,10,50
Attentive CNP,m1,2000,834.0,0.46756955685218177,0.012647527106674515,0.00023186635988005694,3,10,50
Attentive CNP,m1,2000,835.0,0.4625636937419573,0.014549637866500912,0.00025254248069001,3,10,50
Attentive CNP,m1,2000,836.0,0.4624654126564662,0.01076822746707285,0.0002234063855447851,3,10,50
Attentive CNP,m1,2000,837.0,0.4645367361704508,0.010598786236441907,0.00022791143507001877,3,10,50
Attentive CNP,m1,2000,838.0,0.46451164726416266,0.013662966972509618,0.00022979025216252934,3,10,50
Attentive CNP,m1,2000,839.0,0.46603820985555644,0.01182421166398744,0.00020565081615232567,3,10,50
Attentive CNP,m1,2000,840.0,0.466807655831178,0.014635746710266538,0.00024111541055829913,3,10,50
Attentive CNP,m1,2000,841.0,0.46502962444225954,0.01238883005770517,0.0002647270004101121,3,10,50
Attentive CNP,m1,2000,842.0,0.46488278927405674,0.012760207784683153,0.00022839109552655616,3,10,50
Attentive CNP,m1,2000,843.0,0.46709158629179,0.010491019952888614,0.00026378051137780097,3,10,50
Attentive CNP,m1,2000,844.0,0.4643571334282557,0.01563163716083878,0.00023297050154273647,3,10,50
Attentive CNP,m1,2000,845.0,0.46456240153312683,0.0051267203055018725,0.0002348213549777762,3,10,50
Attentive CNP,m1,2000,846.0,0.46708831151326496,0.013101232577004018,0.00022163491763386553,3,10,50
Attentive CNP,m1,2000,847.0,0.46732187489668525,0.009481405930667866,0.00020959680949531143,3,10,50
Attentive CNP,m1,2000,848.0,0.46853184046347945,0.01207936245767447,0.00021871823397304676,3,10,50
Attentive CNP,m1,2000,849.0,0.46636271329720813,0.0096103748141043,0.0002480986553567805,3,10,50
Attentive CNP,m1,2000,850.0,0.46908062616984053,0.012605797008428862,0.00020535110070215188,3,10,50
Attentive CNP,m1,2000,851.0,0.46938431954383847,0.012074241737118898,0.00024034622478263638,3,10,50
Attentive CNP,m1,2000,852.0,0.4681524228453637,0.008370880571592923,0.00023249670534767987,3,10,50
Attentive CNP,m1,2000,853.0,0.47244356020291645,0.009118097118698147,0.00017561559378189066,3,10,50
Attentive CNP,m1,2000,854.0,0.467776848256588,0.012357052335070014,0.00016921262420366515,3,10,50
Attentive CNP,m1,2000,855.0,0.4733167661428452,0.013061357806364901,0.00019476590118373228,3,10,50
Attentive CNP,m1,2000,856.0,0.4695443836847941,0.012464072914058148,0.00022841524354655815,3,10,50
Attentive CNP,m1,2000,857.0,0.46961667015155156,0.00886759551975288,0.00023635778083084993,3,10,50
Attentive CNP,m1,2000,858.0,0.46876519787311555,0.010748695726171762,0.00027566091466175915,3,10,50
Attentive CNP,m1,2000,859.0,0.47199773182471594,0.011165125637406492,0.0002440928144350573,3,10,50
Attentive CNP,m1,2000,860.0,0.4757161931395531,0.01205838891159723,0.00019767838953105258,3,10,50
Attentive CNP,m1,2000,861.0,0.4711717977325122,0.009653366704260405,0.0001693723116429329,3,10,50
Attentive CNP,m1,2000,862.0,0.4698976174592972,0.010020474130376416,0.00020204669454655972,3,10,50
Attentive CNP,m1,2000,863.0,0.4723130325873693,0.013121527957337498,0.0001932084297691964,3,10,50
Attentive CNP,m1,2000,864.0,0.4710138478279114,0.01297494503524553,0.00022401805716493477,3,10,50
Attentive CNP,m1,2000,865.0,0.4715192208091417,0.013400193029926337,0.0002140438253374246,3,10,50
Attentive CNP,m1,2000,866.0,0.4696382319728533,0.013119778383637294,0.00022499382779987012,3,10,50
Attentive CNP,m1,2000,867.0,0.47223038935661316,0.014825713201331603,0.0002055935293125663,3,10,50
Attentive CNP,m1,2000,868.0,0.47036827919880553,0.009776321655174764,0.00023475617540072219,3,10,50
Attentive CNP,m1,2000,869.0,0.47473531232277555,0.01492077977912008,0.00026631262110781253,3,10,50
Attentive CNP,m1,2000,870.0,0.47648616464932764,0.013336378975394787,0.00028070536915677347,3,10,50
Attentive CNP,m1,2000,871.0,0.47115165140231446,0.015492706447906446,0.00024019995326110286,3,10,50
Attentive CNP,m1,2000,872.0,0.47355375339587535,0.010846618708951376,0.00022952749998975458,3,10,50
Attentive CNP,m1,2000,873.0,0.4710311429301897,0.012900584401650657,0.00021532898086345392,3,10,50
Attentive CNP,m1,2000,874.0,0.47151290994882583,0.01570808160218298,0.0002002095240919292,3,10,50
Attentive CNP,m1,2000,875.0,0.475230140209198,0.007983622395716063,0.00021797674716963306,3,10,50
Attentive CNP,m1,2000,876.0,0.4727697276870409,0.010753829424265124,0.0002267197318561924,3,10,50
Attentive CNP,m1,2000,877.0,0.4731466742356618,0.012982680368020734,0.00019413493362033363,3,10,50
Attentive CNP,m1,2000,878.0,0.47153019255399703,0.0169159021998014,0.00024160034132495993,3,10,50
Attentive CNP,m1,2000,879.0,0.47641848395268127,0.010706437486020804,0.0002661242579602077,3,10,50
Attentive CNP,m1,2000,880.0,0.4717527278661728,0.012299473942311118,0.000254625881403485,3,10,50
Attentive CNP,m1,2000,881.0,0.47483944626649227,0.009279866798359116,0.00022928420059687926,3,10,50
Attentive CNP,m1,2000,882.0,0.47277730778853105,0.007995035181026079,0.00020465111277271917,3,10,50
Attentive CNP,m1,2000,883.0,0.47248002415895457,0.010675596694518704,0.0002362398103524406,3,10,50
Attentive CNP,m1,2000,884.0,0.47711991635958356,0.011593745926131077,0.00022486427304287829,3,10,50
Attentive CNP,m1,2000,885.0,0.4772132103244464,0.01707818179787834,0.0002282628304993659,3,10,50
Attentive CNP,m1,2000,886.0,0.4717380944291751,0.008085057190241328,0.0002581292414499156,3,10,50
Attentive CNP,m1,2000,887.0,0.47555326692263283,0.011374160748304538,0.00027508221881840687,3,10,50
Attentive CNP,m1,2000,888.0,0.4758941529591878,0.010893853182563312,0.00025841505899536015,3,10,50
Attentive CNP,m1,2000,889.0,0.4773071127533914,0.007669345415082066,0.00021345731548905988,3,10,50
Attentive CNP,m1,2000,890.0,0.4785126057664553,0.008375300201154295,0.00023001621620772923,3,10,50
Attentive CNP,m1,2000,891.0,0.47688644401232394,0.013092882944129688,0.00023423315862263,3,10,50
Attentive CNP,m1,2000,892.0,0.4821828416585922,0.008031986052434102,0.00025625106906595433,3,10,50
Attentive CNP,m1,2000,893.0,0.47662113279104235,0.0098949574797445,0.0002173440572472734,3,10,50
Attentive CNP,m1,2000,894.0,0.4766844504276911,0.010918009964241648,0.000266203270067644,3,10,50
Attentive CNP,m1,2000,895.0,0.47803847334782273,0.011146033231178075,0.0002771422976403716,3,10,50
Attentive CNP,m1,2000,896.0,0.47479884511232373,0.008932552676486455,0.0002560714529619926,3,10,50
Attentive CNP,m1,2000,897.0,0.4770890586972237,0.009950830091858891,0.00024602569575943393,3,10,50
Attentive CNP,m1,2000,898.0,0.4758144530256589,0.011653314696912033,0.00022887744522904653,3,10,50
Attentive CNP,m1,2000,899.0,0.4822426849206289,0.011209206276998437,0.00020036487679264808,3,10,50
Attentive CNP,m1,2000,900.0,0.4804612065156301,0.009054879138739695,0.00025247503918129086,3,10,50
Attentive CNP,m1,2000,901.0,0.4789244640866915,0.011362550894637781,0.0002465383091670977,3,10,50
Attentive CNP,m1,2000,902.0,0.47817759778102237,0.012491613555255361,0.0002536449900671422,3,10,50
Attentive CNP,m1,2000,903.0,0.4793123632073402,0.010089169117577568,0.00027796316240065054,3,10,50
Attentive CNP,m1,2000,904.0,0.47938234865665436,0.006696817194898044,0.00027733488696747447,3,10,50
Attentive CNP,m1,2000,905.0,0.4814712967872619,0.00877649585352652,0.0001933339766859338,3,10,50
Attentive CNP,m1,2000,906.0,0.4768943965236346,0.011339895732303581,0.0002439369548145116,3,10,50
Attentive CNP,m1,2000,907.0,0.47649255396922435,0.00784450833773755,0.00028154416581688144,3,10,50
Attentive CNP,m1,2000,908.0,0.48109603542089463,0.00924210774495957,0.00026989768550806227,3,10,50
Attentive CNP,m1,2000,909.0,0.4819537020126978,0.0101146277647507,0.00023056792681024475,3,10,50
Attentive CNP,m1,2000,910.0,0.48222248742977775,0.014934310098537738,0.0002451105829418882,3,10,50
Attentive CNP,m1,2000,911.0,0.48044178316990543,0.00847062461756513,0.00022073314923668665,3,10,50
Attentive CNP,m1,2000,912.0,0.48351111205418906,0.011711287029317381,0.00026189225500707866,3,10,50
Attentive CNP,m1,2000,913.0,0.4804358707467715,0.007086796372625261,0.00023325317819724472,3,10,50
Attentive CNP,m1,2000,914.0,0.482364889840285,0.009172743802830565,0.0001974133533263778,3,10,50
Attentive CNP,m1,2000,915.0,0.48651170955101647,0.009486972862264678,0.00026133646128960664,3,10,50
Attentive CNP,m1,2000,916.0,0.48339717976252244,0.010594969850425401,0.0002472568222041879,3,10,50
Attentive CNP,m1,2000,917.0,0.4835788239638011,0.01148876243672344,0.00021727214019485533,3,10,50
Attentive CNP,m1,2000,918.0,0.4793008385101954,0.005895817011813231,0.00027541434641512085,3,10,50
Attentive CNP,m1,2000,919.0,0.4830516423583031,0.003361671896160522,0.00023608696340898574,3,10,50
Attentive CNP,m1,2000,920.0,0.4831872353553772,0.011599907657967472,0.00021465344275348945,3,10,50
Attentive CNP,m1,2000,921.0,0.48553082058827074,0.010736772401738533,0.00024312767859175364,3,10,50
Attentive CNP,m1,2000,922.0,0.48401646822690964,0.009201375312244898,0.0002558694769332548,3,10,50
Attentive CNP,m1,2000,923.0,0.4821874825159709,0.005781534923287736,0.00020295933118793285,3,10,50
Attentive CNP,m1,2000,924.0,0.48450624728202824,0.013225298076177045,0.00024562073028861555,3,10,50
Attentive CNP,m1,2000,925.0,0.48478910708427425,0.008711022313773109,0.00023839321126982148,3,10,50
Attentive CNP,m1,2000,926.0,0.48189454809824633,0.00936698129296276,0.00019933336780805127,3,10,50
Attentive CNP,m1,2000,927.0,0.4858443890015283,0.008937018281995923,0.0002552699601251805,3,10,50
Attentive CNP,m1,2000,928.0,0.488183753112952,0.00825542224516345,0.00026709660831188375,3,10,50
Attentive CNP,m1,2000,929.0,0.48208002742131556,0.009752387454461898,0.0002565805057998518,3,10,50
Attentive CNP,m1,2000,930.0,0.4835728146632512,0.008356921841664275,0.000262507317328189,3,10,50
Attentive CNP,m1,2000,931.0,0.48521931195259094,0.007414207233553037,0.00026495004333088236,3,10,50
Attentive CNP,m1,2000,932.0,0.48490773791074754,0.00754244758260029,0.00020826341493416088,3,10,50
Attentive CNP,m1,2000,933.0,0.4852132299542427,0.008375150988671703,0.00020952467101076084,3,10,50
Attentive CNP,m1,2000,934.0,0.4837591087222099,0.011546383913063757,0.00023514803384121048,3,10,50
Attentive CNP,m1,2000,935.0,0.48333677498499555,0.00978559651747532,0.00023206019120181566,3,10,50
Attentive CNP,m1,2000,936.0,0.48540120498339334,0.01009974488460651,0.0002393338521532709,3,10,50
Attentive CNP,m1,2000,937.0,0.48375515820582704,0.01197577088597351,0.00024390117174690707,3,10,50
Attentive CNP,m1,2000,938.0,0.4868657612601915,0.010233423960923065,0.0002836265948492047,3,10,50
Attentive CNP,m1,2000,939.0,0.486646410425504,0.014261727727871829,0.00024028413128726383,3,10,50
Attentive CNP,m1,2000,940.0,0.48838265899817146,0.012618796174449921,0.00024302684354650782,3,10,50
Attentive CNP,m1,2000,941.0,0.48968113456169765,0.013021591244629944,0.00026144447745100186,3,10,50
Attentive CNP,m1,2000,942.0,0.4868195352554321,0.006627788804543276,0.00029012462877731375,3,10,50
Attentive CNP,m1,2000,943.0,0.48682376788059867,0.00980260985714957,0.0002526609251432107,3,10,50
Attentive CNP,m1,2000,944.0,0.4836488717794418,0.009540266365576297,0.0002605630144800017,3,10,50
Attentive CNP,m1,2000,945.0,0.4885278239051501,0.009152832918822651,0.0002683002995592636,3,10,50
Attentive CNP,m1,2000,946.0,0.48955371451377866,0.0072084613361207426,0.00029082683967493955,3,10,50
Attentive CNP,m1,2000,947.0,0.49270878301064175,0.0064166188031310545,0.00025482121084812354,3,10,50
Attentive CNP,m1,2000,948.0,0.48525941246747967,0.011339262325745694,0.00021337699537570703,3,10,50
Attentive CNP,m1,2000,949.0,0.48475883984565743,0.006695430516798997,0.00019985387762015325,3,10,50
Attentive CNP,m1,2000,950.0,0.48849469147125885,0.008899835017417273,0.00026510425409486527,3,10,50
Attentive CNP,m1,2000,951.0,0.48845060638586685,0.007179404777496759,0.00025483445074021783,3,10,50
Attentive CNP,m1,2000,952.0,0.49102051174640665,0.012451539601094094,0.0002121502499133664,3,10,50
Attentive CNP,m1,2000,953.0,0.4886123434305191,0.011202047668464424,0.00025528068339002624,3,10,50
Attentive CNP,m1,2000,954.0,0.4910515756607055,0.007627407392468338,0.0002580512068756447,3,10,50
Attentive CNP,m1,2000,955.0,0.48951030296087267,0.0121195374540914,0.00026351003733546426,3,10,50
Attentive CNP,m1,2000,956.0,0.49058432974418004,0.007493708457431766,0.00024945742061036893,3,10,50
Attentive CNP,m1,2000,957.0,0.4920814239382743,0.007329788580260876,0.00025655024217207913,3,10,50
Attentive CNP,m1,2000,958.0,0.4921356613437335,0.007774573857465994,0.0002604655159862259,3,10,50
Attentive CNP,m1,2000,959.0,0.4911417581240336,0.006535257654303088,0.00024178371807831263,3,10,50
Attentive CNP,m1,2000,960.0,0.4901298174460729,0.0075538296511079225,0.0002578974473256673,3,10,50
Attentive CNP,m1,2000,961.0,0.4900827657779058,0.011931471426457218,0.00026047825375718537,3,10,50
Attentive CNP,m1,2000,962.0,0.4902009085615477,0.010218355660552571,0.0002445061183720107,3,10,50
Attentive CNP,m1,2000,963.0,0.4901265183289845,0.011446883481861783,0.00021103520984992383,3,10,50
Attentive CNP,m1,2000,964.0,0.4905503472685813,0.011568360400229794,0.00026562178870790645,3,10,50
Attentive CNP,m1,2000,965.0,0.49195416412750886,0.009254462808103991,0.00025434145873691314,3,10,50
Attentive CNP,m1,2000,966.0,0.4931551515857378,0.008566803723840553,0.00026508271060139693,3,10,50
Attentive CNP,m1,2000,967.0,0.4922165584762892,0.013555574350057763,0.00024076562793720914,3,10,50
Attentive CNP,m1,2000,968.0,0.49505592872699095,0.005554587973142849,0.00021738547727270764,3,10,50
Attentive CNP,m1,2000,969.0,0.4945931251049041,0.010243005913017952,0.00022357766701585808,3,10,50
Attentive CNP,m1,2000,970.0,0.49286921944220863,0.010252944639382668,0.00023736984153502759,3,10,50
Attentive CNP,m1,2000,971.0,0.4903741518259048,0.008539303070476631,0.00023424057351031086,3,10,50
Attentive CNP,m1,2000,972.0,0.48882301765680314,0.006794151178795061,0.00019182130711046627,3,10,50
Attentive CNP,m1,2000,973.0,0.4932329809268315,0.008724864217372097,0.0002296510462587005,3,10,50
Attentive CNP,m1,2000,974.0,0.49354361907641103,0.006401389922786645,0.0002774060469543248,3,10,50
Attentive CNP,m1,2000,975.0,0.4970579505761464,0.008766278372148743,0.00026181168963205175,3,10,50
Attentive CNP,m1,2000,976.0,0.4915235385100047,0.010042855892466427,0.0002282086597801267,3,10,50
Attentive CNP,m1,2000,977.0,0.49367101512352624,0.003277377730656311,0.00026598041530748304,3,10,50
Attentive CNP,m1,2000,978.0,0.4958171488245328,0.013540614687898512,0.0002404681667749485,3,10,50
Attentive CNP,m1,2000,979.0,0.4910886175433795,0.011172596411364756,0.0002800118262851542,3,10,50
Attentive CNP,m1,2000,980.0,0.49241964817047124,0.009965875294455686,0.00027572352206489356,3,10,50
Attentive CNP,m1,2000,981.0,0.48962116893132523,0.012009167560480169,0.0002655358528979383,3,10,50
Attentive CNP,m1,2000,982.0,0.49493940244118373,0.007284141442639918,0.0002374685110001773,3,10,50
Attentive CNP,m1,2000,983.0,0.49721617869536083,0.011520545312410414,0.00028287360205944814,3,10,50
Attentive CNP,m1,2000,984.0,0.4956832301616669,0.009725332927815205,0.0002957818584289332,3,10,50
Attentive CNP,m1,2000,985.0,0.49575903689861295,0.00891966362786975,0.0002536026114988447,3,10,50
Attentive CNP,m1,2000,986.0,0.4946254085699717,0.012503911089008772,0.00028441962983086596,3,10,50
Attentive CNP,m1,2000,987.0,0.4961518559058507,0.0073252378834708426,0.00021413640451041233,3,10,50
Attentive CNP,m1,2000,988.0,0.4927074997226398,0.013193065302420376,0.0002629204170769474,3,10,50
Attentive CNP,m1,2000,989.0,0.4946350481708845,0.011986750844345329,0.00024537578951274434,3,10,50
Attentive CNP,m1,2000,990.0,0.4947614361445109,0.010772144502655574,0.00025305777441415666,3,10,50
Attentive CNP,m1,2000,991.0,0.4919950330853462,0.01481114373103131,0.00024329571122079413,3,10,50
Attentive CNP,m1,2000,992.0,0.4942317937413851,0.0075792706089527345,0.0002366618975296234,3,10,50
Attentive CNP,m1,2000,993.0,0.4947771040995916,0.0086474264569253,0.00021064729000951242,3,10,50
Attentive CNP,m1,2000,994.0,0.49973146212100983,0.008434970961529377,0.00023388269150625342,3,10,50
Attentive CNP,m1,2000,995.0,0.49745560274521505,0.011153238289128339,0.00025837300712920895,3,10,50
Attentive CNP,m1,2000,996.0,0.496955624739329,0.007202163965211537,0.0002550557489093333,3,10,50
Attentive CNP,m1,2000,997.0,0.49837804822127024,0.00950362532933354,0.00026409418364958445,3,10,50
Attentive CNP,m1,2000,998.0,0.4986443342963855,0.011471456604880208,0.0002586496003500063,3,10,50
Attentive CNP,m1,2000,999.0,0.49651046065489446,0.009500150897363096,0.0002584946327548234,3,10,50
Attentive CNP,m1,2000,1000.0,0.4981677258014679,0.010769408859052568,0.0002870606775216067,3,10,50
Attentive CNP,m1,2000,1001.0,0.49534296145041784,0.005535007645753529,0.00031609511783548347,3,10,50
Attentive CNP,m1,2000,1002.0,0.4980246507922808,0.008242183039361566,0.0002438161096317312,3,10,50
Attentive CNP,m1,2000,1003.0,0.4951692290306091,0.006153129163621546,0.000280225452914902,3,10,50
Attentive CNP,m1,2000,1004.0,0.4998139140605926,0.009703669964520168,0.00022838421050759864,3,10,50
Attentive CNP,m1,2000,1005.0,0.4998560378948847,0.010517153929303325,0.0003012421996114261,3,10,50
Attentive CNP,m1,2000,1006.0,0.4987649972438812,0.008449530376562934,0.00024382906832688979,3,10,50
Attentive CNP,m1,2000,1007.0,0.5018991653521856,0.009821180732134045,0.00027367195643415785,3,10,50
Attentive CNP,m1,2000,1008.0,0.49815527621905004,0.01073823434031711,0.00024707770577412773,3,10,50
Attentive CNP,m1,2000,1009.0,0.49832371900479,0.011238112241587115,0.00027889390236223436,3,10,50
Attentive CNP,m1,2000,1010.0,0.5005316937168439,0.007980838341574167,0.0002629851458642993,3,10,50
Attentive CNP,m1,2000,1011.0,0.498499128639698,0.010391992294382764,0.00026859432797777166,3,10,50
Attentive CNP,m1,2000,1012.0,0.4996607992251714,0.009767618229026151,0.00027080942716754965,3,10,50
Attentive CNP,m1,2000,1013.0,0.4998831136027972,0.008241625910551545,0.00024233344182859014,3,10,50
Attentive CNP,m1,2000,1014.0,0.49883400581280385,0.009976870829823075,0.0002808241522612704,3,10,50
Attentive CNP,m1,2000,1015.0,0.5019232611854871,0.011429716640085871,0.00029521053567355143,3,10,50
Attentive CNP,m1,2000,1016.0,0.5023961049119632,0.006978651927564247,0.00031733231088462206,3,10,50
Attentive CNP,m1,2000,1017.0,0.5014077738722165,0.009569524681772667,0.0002701522732732017,3,10,50
Attentive CNP,m1,2000,1018.0,0.501197940270106,0.011298065323872205,0.0002573445447624524,3,10,50
Attentive CNP,m1,2000,1019.0,0.5027523207267125,0.009311562555048121,0.0002801942957854288,3,10,50
Attentive CNP,m1,2000,1020.0,0.502606893479824,0.014089203433421111,0.0002517627122649156,3,10,50
Attentive CNP,m1,2000,1021.0,0.5036501828034718,0.013699278771683315,0.00028991120071585925,3,10,50
Attentive CNP,m1,2000,1022.0,0.5008108748396238,0.008454116682030097,0.00025394334357569867,3,10,50
Attentive CNP,m1,2000,1023.0,0.5023887906670571,0.010984979263974015,0.0002974641296154511,3,10,50
Attentive CNP,m1,2000,1024.0,0.5013177565137545,0.012304831112470167,0.0002971412074862993,3,10,50
Attentive CNP,m1,2000,1025.0,0.5036508022149403,0.009912320641249295,0.00031473980778710345,3,10,50
Attentive CNP,m1,2000,1026.0,0.5015191527406374,0.007763259205272213,0.0002615589959771656,3,10,50
Attentive CNP,m1,2000,1027.0,0.506346098959446,0.010493183808534713,0.00026299203068035136,3,10,50
Attentive CNP,m1,2000,1028.0,0.505434248705705,0.009141818206908434,0.00030871633293646513,3,10,50
Attentive CNP,m1,2000,1029.0,0.5020163041353226,0.009399510214886345,0.00029099149855977776,3,10,50
Attentive CNP,m1,2000,1030.0,0.5020732480287552,0.008935929423806908,0.0002905707851798734,3,10,50
Attentive CNP,m1,2000,1031.0,0.5031602900425592,0.01276707878887309,0.00029309945844710575,3,10,50
Attentive CNP,m1,2000,1032.0,0.5031616203784943,0.00976296534813914,0.0002915083387374445,3,10,50
Attentive CNP,m1,2000,1033.0,0.5033400648633638,0.01148639855871154,0.0002527746261048505,3,10,50
Attentive CNP,m1,2000,1034.0,0.5030908669034639,0.007335113845052809,0.0002812910733672355,3,10,50
Attentive CNP,m1,2000,1035.0,0.5035512829621632,0.009522180166613393,0.00029939081962957826,3,10,50
Attentive CNP,m1,2000,1036.0,0.5020017005006472,0.007600512658146909,0.0002944881031963024,3,10,50
Attentive CNP,m1,2000,1037.0,0.5033787321647009,0.014592093538781844,0.0002975789649922705,3,10,50
Attentive CNP,m1,2000,1038.0,0.49926453046003977,0.005275854764347246,0.0002784195184365845,3,10,50
Attentive CNP,m1,2000,1039.0,0.5023573615948359,0.010423760454796609,0.00028311100118167087,3,10,50
Attentive CNP,m1,2000,1040.0,0.5029353617827098,0.010342299467886878,0.0002866789207703758,3,10,50
Attentive CNP,m1,2000,1041.0,0.5052596805493038,0.007538154790890444,0.00027350827099316454,3,10,50
Attentive CNP,m1,2000,1042.0,0.5061505857507388,0.011024923982802566,0.00024153000732364408,3,10,50
