subset_id,ordering_id,budget_label,training_budget_nominal_events,training_budget_sampling_eligible_events,method,architecture_id,comparison_role,scope,histogram_bin,pull_lower,pull_upper,count,total_cell_bin_observations,cell_count
original_n10000,original,10k,10000,9980,Density-guided CNP,ours,matched_neural,figure1_1500_3000,39,9.5,10.0,2,7260,30
original_n10000,original,10k,10000,9980,Density-guided CNP,ours,matched_neural,figure1_1500_3000,overflow,10.0,,2,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,full_500_3000,underflow,,-10.0,285,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,full_500_3000,0,-10.0,-9.5,17,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,full_500_3000,1,-9.5,-9.0,20,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,full_500_3000,2,-9.0,-8.5,16,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,full_500_3000,3,-8.5,-8.0,28,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,full_500_3000,4,-8.0,-7.5,4,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,full_500_3000,5,-7.5,-7.0,6,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,full_500_3000,6,-7.0,-6.5,16,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,full_500_3000,7,-6.5,-6.0,27,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,full_500_3000,8,-6.0,-5.5,55,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,full_500_3000,9,-5.5,-5.0,44,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,full_500_3000,10,-5.0,-4.5,80,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,full_500_3000,11,-4.5,-4.0,130,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,full_500_3000,12,-4.0,-3.5,199,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,full_500_3000,13,-3.5,-3.0,212,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,full_500_3000,14,-3.0,-2.5,440,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,full_500_3000,15,-2.5,-2.0,673,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,full_500_3000,16,-2.0,-1.5,995,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,full_500_3000,17,-1.5,-1.0,1205,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,full_500_3000,18,-1.0,-0.5,1464,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,full_500_3000,19,-0.5,0.0,1674,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,full_500_3000,20,0.0,0.5,1490,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,full_500_3000,21,0.5,1.0,1446,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,full_500_3000,22,1.0,1.5,1034,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,full_500_3000,23,1.5,2.0,807,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,full_500_3000,24,2.0,2.5,322,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,full_500_3000,25,2.5,3.0,275,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,full_500_3000,26,3.0,3.5,89,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,full_500_3000,27,3.5,4.0,80,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,full_500_3000,28,4.0,4.5,24,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,full_500_3000,29,4.5,5.0,53,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,full_500_3000,30,5.0,5.5,11,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,full_500_3000,31,5.5,6.0,9,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,full_500_3000,32,6.0,6.5,0,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,full_500_3000,33,6.5,7.0,0,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,full_500_3000,34,7.0,7.5,0,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,full_500_3000,35,7.5,8.0,0,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,full_500_3000,36,8.0,8.5,0,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,full_500_3000,37,8.5,9.0,0,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,full_500_3000,38,9.0,9.5,0,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,full_500_3000,39,9.5,10.0,0,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,full_500_3000,overflow,10.0,,30,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,figure1_1500_3000,underflow,,-10.0,103,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,figure1_1500_3000,0,-10.0,-9.5,5,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,figure1_1500_3000,1,-9.5,-9.0,14,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,figure1_1500_3000,2,-9.0,-8.5,8,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,figure1_1500_3000,3,-8.5,-8.0,6,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,figure1_1500_3000,4,-8.0,-7.5,4,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,figure1_1500_3000,5,-7.5,-7.0,0,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,figure1_1500_3000,6,-7.0,-6.5,12,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,figure1_1500_3000,7,-6.5,-6.0,22,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,figure1_1500_3000,8,-6.0,-5.5,30,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,figure1_1500_3000,9,-5.5,-5.0,17,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,figure1_1500_3000,10,-5.0,-4.5,50,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,figure1_1500_3000,11,-4.5,-4.0,78,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,figure1_1500_3000,12,-4.0,-3.5,116,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,figure1_1500_3000,13,-3.5,-3.0,157,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,figure1_1500_3000,14,-3.0,-2.5,298,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,figure1_1500_3000,15,-2.5,-2.0,483,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,figure1_1500_3000,16,-2.0,-1.5,654,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,figure1_1500_3000,17,-1.5,-1.0,622,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,figure1_1500_3000,18,-1.0,-0.5,758,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,figure1_1500_3000,19,-0.5,0.0,782,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,figure1_1500_3000,20,0.0,0.5,730,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,figure1_1500_3000,21,0.5,1.0,671,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,figure1_1500_3000,22,1.0,1.5,534,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,figure1_1500_3000,23,1.5,2.0,430,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,figure1_1500_3000,24,2.0,2.5,207,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,figure1_1500_3000,25,2.5,3.0,203,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,figure1_1500_3000,26,3.0,3.5,79,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,figure1_1500_3000,27,3.5,4.0,71,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,figure1_1500_3000,28,4.0,4.5,23,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,figure1_1500_3000,29,4.5,5.0,43,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,figure1_1500_3000,30,5.0,5.5,11,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,figure1_1500_3000,31,5.5,6.0,9,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,figure1_1500_3000,32,6.0,6.5,0,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,figure1_1500_3000,33,6.5,7.0,0,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,figure1_1500_3000,34,7.0,7.5,0,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,figure1_1500_3000,35,7.5,8.0,0,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,figure1_1500_3000,36,8.0,8.5,0,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,figure1_1500_3000,37,8.5,9.0,0,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,figure1_1500_3000,38,9.0,9.5,0,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,figure1_1500_3000,39,9.5,10.0,0,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,figure1_1500_3000,overflow,10.0,,30,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,full_500_3000,underflow,,-10.0,261,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,full_500_3000,0,-10.0,-9.5,24,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,full_500_3000,1,-9.5,-9.0,7,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,full_500_3000,2,-9.0,-8.5,38,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,full_500_3000,3,-8.5,-8.0,10,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,full_500_3000,4,-8.0,-7.5,10,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,full_500_3000,5,-7.5,-7.0,3,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,full_500_3000,6,-7.0,-6.5,12,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,full_500_3000,7,-6.5,-6.0,15,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,full_500_3000,8,-6.0,-5.5,60,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,full_500_3000,9,-5.5,-5.0,20,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,full_500_3000,10,-5.0,-4.5,46,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,full_500_3000,11,-4.5,-4.0,78,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,full_500_3000,12,-4.0,-3.5,71,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,full_500_3000,13,-3.5,-3.0,197,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,full_500_3000,14,-3.0,-2.5,393,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,full_500_3000,15,-2.5,-2.0,523,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,full_500_3000,16,-2.0,-1.5,670,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,full_500_3000,17,-1.5,-1.0,992,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,full_500_3000,18,-1.0,-0.5,1364,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,full_500_3000,19,-0.5,0.0,1561,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,full_500_3000,20,0.0,0.5,1628,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,full_500_3000,21,0.5,1.0,1532,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,full_500_3000,22,1.0,1.5,1361,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,full_500_3000,23,1.5,2.0,961,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,full_500_3000,24,2.0,2.5,569,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,full_500_3000,25,2.5,3.0,364,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,full_500_3000,26,3.0,3.5,170,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,full_500_3000,27,3.5,4.0,95,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,full_500_3000,28,4.0,4.5,50,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,full_500_3000,29,4.5,5.0,105,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,full_500_3000,30,5.0,5.5,20,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,full_500_3000,31,5.5,6.0,20,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,full_500_3000,32,6.0,6.5,0,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,full_500_3000,33,6.5,7.0,0,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,full_500_3000,34,7.0,7.5,0,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,full_500_3000,35,7.5,8.0,0,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,full_500_3000,36,8.0,8.5,0,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,full_500_3000,37,8.5,9.0,0,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,full_500_3000,38,9.0,9.5,0,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,full_500_3000,39,9.5,10.0,0,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,full_500_3000,overflow,10.0,,30,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,figure1_1500_3000,underflow,,-10.0,91,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,figure1_1500_3000,0,-10.0,-9.5,14,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,figure1_1500_3000,1,-9.5,-9.0,5,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,figure1_1500_3000,2,-9.0,-8.5,20,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,figure1_1500_3000,3,-8.5,-8.0,0,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,figure1_1500_3000,4,-8.0,-7.5,10,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,figure1_1500_3000,5,-7.5,-7.0,3,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,figure1_1500_3000,6,-7.0,-6.5,5,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,figure1_1500_3000,7,-6.5,-6.0,2,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,figure1_1500_3000,8,-6.0,-5.5,50,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,figure1_1500_3000,9,-5.5,-5.0,20,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,figure1_1500_3000,10,-5.0,-4.5,36,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,figure1_1500_3000,11,-4.5,-4.0,20,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,figure1_1500_3000,12,-4.0,-3.5,56,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,figure1_1500_3000,13,-3.5,-3.0,158,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,figure1_1500_3000,14,-3.0,-2.5,308,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,figure1_1500_3000,15,-2.5,-2.0,386,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,figure1_1500_3000,16,-2.0,-1.5,473,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,figure1_1500_3000,17,-1.5,-1.0,675,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,figure1_1500_3000,18,-1.0,-0.5,726,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,figure1_1500_3000,19,-0.5,0.0,726,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,figure1_1500_3000,20,0.0,0.5,730,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,figure1_1500_3000,21,0.5,1.0,701,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,figure1_1500_3000,22,1.0,1.5,526,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,figure1_1500_3000,23,1.5,2.0,471,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,figure1_1500_3000,24,2.0,2.5,340,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,figure1_1500_3000,25,2.5,3.0,258,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,figure1_1500_3000,26,3.0,3.5,160,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,figure1_1500_3000,27,3.5,4.0,95,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,figure1_1500_3000,28,4.0,4.5,32,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,figure1_1500_3000,29,4.5,5.0,93,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,figure1_1500_3000,30,5.0,5.5,20,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,figure1_1500_3000,31,5.5,6.0,20,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,figure1_1500_3000,32,6.0,6.5,0,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,figure1_1500_3000,33,6.5,7.0,0,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,figure1_1500_3000,34,7.0,7.5,0,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,figure1_1500_3000,35,7.5,8.0,0,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,figure1_1500_3000,36,8.0,8.5,0,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,figure1_1500_3000,37,8.5,9.0,0,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,figure1_1500_3000,38,9.0,9.5,0,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,figure1_1500_3000,39,9.5,10.0,0,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,figure1_1500_3000,overflow,10.0,,30,7260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP + PE,m2,matched_neural,full_500_3000,underflow,,-10.0,40,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP + PE,m2,matched_neural,full_500_3000,0,-10.0,-9.5,15,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP + PE,m2,matched_neural,full_500_3000,1,-9.5,-9.0,16,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP + PE,m2,matched_neural,full_500_3000,2,-9.0,-8.5,14,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP + PE,m2,matched_neural,full_500_3000,3,-8.5,-8.0,31,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP + PE,m2,matched_neural,full_500_3000,4,-8.0,-7.5,39,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP + PE,m2,matched_neural,full_500_3000,5,-7.5,-7.0,43,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP + PE,m2,matched_neural,full_500_3000,6,-7.0,-6.5,65,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP + PE,m2,matched_neural,full_500_3000,7,-6.5,-6.0,92,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP + PE,m2,matched_neural,full_500_3000,8,-6.0,-5.5,185,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP + PE,m2,matched_neural,full_500_3000,9,-5.5,-5.0,194,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP + PE,m2,matched_neural,full_500_3000,10,-5.0,-4.5,242,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP + PE,m2,matched_neural,full_500_3000,11,-4.5,-4.0,273,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP + PE,m2,matched_neural,full_500_3000,12,-4.0,-3.5,230,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP + PE,m2,matched_neural,full_500_3000,13,-3.5,-3.0,338,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP + PE,m2,matched_neural,full_500_3000,14,-3.0,-2.5,437,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP + PE,m2,matched_neural,full_500_3000,15,-2.5,-2.0,460,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP + PE,m2,matched_neural,full_500_3000,16,-2.0,-1.5,460,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP + PE,m2,matched_neural,full_500_3000,17,-1.5,-1.0,630,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP + PE,m2,matched_neural,full_500_3000,18,-1.0,-0.5,714,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP + PE,m2,matched_neural,full_500_3000,19,-0.5,0.0,678,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP + PE,m2,matched_neural,full_500_3000,20,0.0,0.5,664,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP + PE,m2,matched_neural,full_500_3000,21,0.5,1.0,676,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP + PE,m2,matched_neural,full_500_3000,22,1.0,1.5,676,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP + PE,m2,matched_neural,full_500_3000,23,1.5,2.0,786,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP + PE,m2,matched_neural,full_500_3000,24,2.0,2.5,774,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP + PE,m2,matched_neural,full_500_3000,25,2.5,3.0,658,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP + PE,m2,matched_neural,full_500_3000,26,3.0,3.5,535,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP + PE,m2,matched_neural,full_500_3000,27,3.5,4.0,509,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP + PE,m2,matched_neural,full_500_3000,28,4.0,4.5,452,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP + PE,m2,matched_neural,full_500_3000,29,4.5,5.0,360,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP + PE,m2,matched_neural,full_500_3000,30,5.0,5.5,330,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP + PE,m2,matched_neural,full_500_3000,31,5.5,6.0,285,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP + PE,m2,matched_neural,full_500_3000,32,6.0,6.5,277,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP + PE,m2,matched_neural,full_500_3000,33,6.5,7.0,219,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP + PE,m2,matched_neural,full_500_3000,34,7.0,7.5,202,13260,30
seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP + PE,m2,matched_neural,full_500_3000,35,7.5,8.0,166,13260,30
