row_type,five_k_subset_id,ten_k_subset_id,ten_k_comparator,training_seed,context_seed,region,threshold_k,five_k_ours_coverage_percent,ten_k_comparator_coverage_percent,difference_percentage_points,comparison,five_k_run_id,ten_k_run_id,five_k_source_sha256,ten_k_source_sha256,paired_cell_count,mean_difference_percentage_points,difference_sd_percentage_points,win_count,tie_count,loss_count,pairing_note
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,1,105,continuum_equal_window,2,80.83333333333334,48.75,32.08333333333334,win,20260909-phase3-seed20260910_n5000-ours-seed1-final-ctx-s105-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed1-final-ctx-s105-n500-drop10100-mc50,e9939b48cce7cfe67be46773332c2ed7e959c09a347f2d563a8e929be6ffdcea,2bcd334c5c98dcb31e167bd4d8eb4c3c317e2350481a5b827a491e0393560522,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,1,105,continuum_equal_window,3,97.5,70.83333333333334,26.666666666666657,win,20260909-phase3-seed20260910_n5000-ours-seed1-final-ctx-s105-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed1-final-ctx-s105-n500-drop10100-mc50,e9939b48cce7cfe67be46773332c2ed7e959c09a347f2d563a8e929be6ffdcea,2bcd334c5c98dcb31e167bd4d8eb4c3c317e2350481a5b827a491e0393560522,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,1,106,peak_equal_feature,1,37.5,12.5,25.0,win,20260909-phase3-seed20260910_n5000-ours-seed1-final-ctx-s106-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed1-final-ctx-s106-n500-drop10100-mc50,be015b4312c0ee582b9d8c2b874d2b6bec058bc5746000dac7480a79257dd363,f7cbb34e071bc57ddffb94e64729e52a642105f53342e0043b26a60aeec1a40e,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,1,106,peak_equal_feature,2,37.5,50.0,-12.5,loss,20260909-phase3-seed20260910_n5000-ours-seed1-final-ctx-s106-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed1-final-ctx-s106-n500-drop10100-mc50,be015b4312c0ee582b9d8c2b874d2b6bec058bc5746000dac7480a79257dd363,f7cbb34e071bc57ddffb94e64729e52a642105f53342e0043b26a60aeec1a40e,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,1,106,peak_equal_feature,3,50.0,75.0,-25.0,loss,20260909-phase3-seed20260910_n5000-ours-seed1-final-ctx-s106-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed1-final-ctx-s106-n500-drop10100-mc50,be015b4312c0ee582b9d8c2b874d2b6bec058bc5746000dac7480a79257dd363,f7cbb34e071bc57ddffb94e64729e52a642105f53342e0043b26a60aeec1a40e,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,1,106,continuum_equal_window,1,47.91666666666667,22.916666666666664,25.000000000000007,win,20260909-phase3-seed20260910_n5000-ours-seed1-final-ctx-s106-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed1-final-ctx-s106-n500-drop10100-mc50,be015b4312c0ee582b9d8c2b874d2b6bec058bc5746000dac7480a79257dd363,f7cbb34e071bc57ddffb94e64729e52a642105f53342e0043b26a60aeec1a40e,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,1,106,continuum_equal_window,2,80.83333333333334,45.41666666666667,35.41666666666667,win,20260909-phase3-seed20260910_n5000-ours-seed1-final-ctx-s106-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed1-final-ctx-s106-n500-drop10100-mc50,be015b4312c0ee582b9d8c2b874d2b6bec058bc5746000dac7480a79257dd363,f7cbb34e071bc57ddffb94e64729e52a642105f53342e0043b26a60aeec1a40e,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,1,106,continuum_equal_window,3,97.5,64.16666666666666,33.33333333333334,win,20260909-phase3-seed20260910_n5000-ours-seed1-final-ctx-s106-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed1-final-ctx-s106-n500-drop10100-mc50,be015b4312c0ee582b9d8c2b874d2b6bec058bc5746000dac7480a79257dd363,f7cbb34e071bc57ddffb94e64729e52a642105f53342e0043b26a60aeec1a40e,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,1,107,peak_equal_feature,1,25.0,25.0,0.0,tie,20260909-phase3-seed20260910_n5000-ours-seed1-final-ctx-s107-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed1-final-ctx-s107-n500-drop10100-mc50,d0ff600ddf657ffc55d92585cbf43c755325bf7b367dd7fb823b9e7e106fa898,c2bc33eaa4c592df9e08ba83133222f254f57e9d7586ed5f0c04f25c8f76f19d,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,1,107,peak_equal_feature,2,37.5,50.0,-12.5,loss,20260909-phase3-seed20260910_n5000-ours-seed1-final-ctx-s107-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed1-final-ctx-s107-n500-drop10100-mc50,d0ff600ddf657ffc55d92585cbf43c755325bf7b367dd7fb823b9e7e106fa898,c2bc33eaa4c592df9e08ba83133222f254f57e9d7586ed5f0c04f25c8f76f19d,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,1,107,peak_equal_feature,3,37.5,87.5,-50.0,loss,20260909-phase3-seed20260910_n5000-ours-seed1-final-ctx-s107-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed1-final-ctx-s107-n500-drop10100-mc50,d0ff600ddf657ffc55d92585cbf43c755325bf7b367dd7fb823b9e7e106fa898,c2bc33eaa4c592df9e08ba83133222f254f57e9d7586ed5f0c04f25c8f76f19d,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,1,107,continuum_equal_window,1,50.41666666666667,25.416666666666664,25.000000000000007,win,20260909-phase3-seed20260910_n5000-ours-seed1-final-ctx-s107-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed1-final-ctx-s107-n500-drop10100-mc50,d0ff600ddf657ffc55d92585cbf43c755325bf7b367dd7fb823b9e7e106fa898,c2bc33eaa4c592df9e08ba83133222f254f57e9d7586ed5f0c04f25c8f76f19d,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,1,107,continuum_equal_window,2,84.16666666666666,47.91666666666667,36.249999999999986,win,20260909-phase3-seed20260910_n5000-ours-seed1-final-ctx-s107-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed1-final-ctx-s107-n500-drop10100-mc50,d0ff600ddf657ffc55d92585cbf43c755325bf7b367dd7fb823b9e7e106fa898,c2bc33eaa4c592df9e08ba83133222f254f57e9d7586ed5f0c04f25c8f76f19d,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,1,107,continuum_equal_window,3,97.5,70.0,27.5,win,20260909-phase3-seed20260910_n5000-ours-seed1-final-ctx-s107-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed1-final-ctx-s107-n500-drop10100-mc50,d0ff600ddf657ffc55d92585cbf43c755325bf7b367dd7fb823b9e7e106fa898,c2bc33eaa4c592df9e08ba83133222f254f57e9d7586ed5f0c04f25c8f76f19d,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,1,108,peak_equal_feature,1,37.5,25.0,12.5,win,20260909-phase3-seed20260910_n5000-ours-seed1-final-ctx-s108-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed1-final-ctx-s108-n500-drop10100-mc50,087ab8bf7225d74e2bfaa6bae3a9dddf1d3241beac3798ce3ca36b6c8d79f87f,10f0b3c73db140e4e9ef89a2ddfa037df734cf10f25bfe5ea4029c221a301c82,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,1,108,peak_equal_feature,2,37.5,50.0,-12.5,loss,20260909-phase3-seed20260910_n5000-ours-seed1-final-ctx-s108-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed1-final-ctx-s108-n500-drop10100-mc50,087ab8bf7225d74e2bfaa6bae3a9dddf1d3241beac3798ce3ca36b6c8d79f87f,10f0b3c73db140e4e9ef89a2ddfa037df734cf10f25bfe5ea4029c221a301c82,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,1,108,peak_equal_feature,3,50.0,87.5,-37.5,loss,20260909-phase3-seed20260910_n5000-ours-seed1-final-ctx-s108-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed1-final-ctx-s108-n500-drop10100-mc50,087ab8bf7225d74e2bfaa6bae3a9dddf1d3241beac3798ce3ca36b6c8d79f87f,10f0b3c73db140e4e9ef89a2ddfa037df734cf10f25bfe5ea4029c221a301c82,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,1,108,continuum_equal_window,1,50.41666666666667,25.0,25.41666666666667,win,20260909-phase3-seed20260910_n5000-ours-seed1-final-ctx-s108-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed1-final-ctx-s108-n500-drop10100-mc50,087ab8bf7225d74e2bfaa6bae3a9dddf1d3241beac3798ce3ca36b6c8d79f87f,10f0b3c73db140e4e9ef89a2ddfa037df734cf10f25bfe5ea4029c221a301c82,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,1,108,continuum_equal_window,2,84.16666666666666,47.91666666666667,36.249999999999986,win,20260909-phase3-seed20260910_n5000-ours-seed1-final-ctx-s108-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed1-final-ctx-s108-n500-drop10100-mc50,087ab8bf7225d74e2bfaa6bae3a9dddf1d3241beac3798ce3ca36b6c8d79f87f,10f0b3c73db140e4e9ef89a2ddfa037df734cf10f25bfe5ea4029c221a301c82,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,1,108,continuum_equal_window,3,97.5,68.75,28.75,win,20260909-phase3-seed20260910_n5000-ours-seed1-final-ctx-s108-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed1-final-ctx-s108-n500-drop10100-mc50,087ab8bf7225d74e2bfaa6bae3a9dddf1d3241beac3798ce3ca36b6c8d79f87f,10f0b3c73db140e4e9ef89a2ddfa037df734cf10f25bfe5ea4029c221a301c82,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,1,109,peak_equal_feature,1,25.0,12.5,12.5,win,20260909-phase3-seed20260910_n5000-ours-seed1-final-ctx-s109-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed1-final-ctx-s109-n500-drop10100-mc50,e57bfc5cab4b7457b40cdac99d2b60a51583ed1b2f3f08105567882bcc72b7f5,8d21af8fa206c01d0e5bab209589c9c1bb7d9d2dc6adce9771c697f8c91223ae,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,1,109,peak_equal_feature,2,37.5,50.0,-12.5,loss,20260909-phase3-seed20260910_n5000-ours-seed1-final-ctx-s109-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed1-final-ctx-s109-n500-drop10100-mc50,e57bfc5cab4b7457b40cdac99d2b60a51583ed1b2f3f08105567882bcc72b7f5,8d21af8fa206c01d0e5bab209589c9c1bb7d9d2dc6adce9771c697f8c91223ae,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,1,109,peak_equal_feature,3,50.0,62.5,-12.5,loss,20260909-phase3-seed20260910_n5000-ours-seed1-final-ctx-s109-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed1-final-ctx-s109-n500-drop10100-mc50,e57bfc5cab4b7457b40cdac99d2b60a51583ed1b2f3f08105567882bcc72b7f5,8d21af8fa206c01d0e5bab209589c9c1bb7d9d2dc6adce9771c697f8c91223ae,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,1,109,continuum_equal_window,1,46.66666666666667,22.916666666666664,23.750000000000007,win,20260909-phase3-seed20260910_n5000-ours-seed1-final-ctx-s109-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed1-final-ctx-s109-n500-drop10100-mc50,e57bfc5cab4b7457b40cdac99d2b60a51583ed1b2f3f08105567882bcc72b7f5,8d21af8fa206c01d0e5bab209589c9c1bb7d9d2dc6adce9771c697f8c91223ae,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,1,109,continuum_equal_window,2,80.83333333333334,41.66666666666667,39.16666666666667,win,20260909-phase3-seed20260910_n5000-ours-seed1-final-ctx-s109-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed1-final-ctx-s109-n500-drop10100-mc50,e57bfc5cab4b7457b40cdac99d2b60a51583ed1b2f3f08105567882bcc72b7f5,8d21af8fa206c01d0e5bab209589c9c1bb7d9d2dc6adce9771c697f8c91223ae,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,1,109,continuum_equal_window,3,96.25,62.083333333333336,34.166666666666664,win,20260909-phase3-seed20260910_n5000-ours-seed1-final-ctx-s109-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed1-final-ctx-s109-n500-drop10100-mc50,e57bfc5cab4b7457b40cdac99d2b60a51583ed1b2f3f08105567882bcc72b7f5,8d21af8fa206c01d0e5bab209589c9c1bb7d9d2dc6adce9771c697f8c91223ae,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,2,100,peak_equal_feature,1,25.0,37.5,-12.5,loss,20260909-phase3-seed20260910_n5000-ours-seed2-final-ctx-s100-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed2-final-ctx-s100-n500-drop10100-mc50,735da2eb9b23beb7d32c2cbd90ca25c19c7f3ebd1569ae4e284cff11f05a6e55,9d146e0f2ebac0b727336cb22804edd3b21e818c5b21bd538e91ab8feedbe652,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,2,100,peak_equal_feature,2,25.0,50.0,-25.0,loss,20260909-phase3-seed20260910_n5000-ours-seed2-final-ctx-s100-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed2-final-ctx-s100-n500-drop10100-mc50,735da2eb9b23beb7d32c2cbd90ca25c19c7f3ebd1569ae4e284cff11f05a6e55,9d146e0f2ebac0b727336cb22804edd3b21e818c5b21bd538e91ab8feedbe652,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,2,100,peak_equal_feature,3,37.5,62.5,-25.0,loss,20260909-phase3-seed20260910_n5000-ours-seed2-final-ctx-s100-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed2-final-ctx-s100-n500-drop10100-mc50,735da2eb9b23beb7d32c2cbd90ca25c19c7f3ebd1569ae4e284cff11f05a6e55,9d146e0f2ebac0b727336cb22804edd3b21e818c5b21bd538e91ab8feedbe652,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,2,100,continuum_equal_window,1,45.0,30.833333333333332,14.166666666666668,win,20260909-phase3-seed20260910_n5000-ours-seed2-final-ctx-s100-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed2-final-ctx-s100-n500-drop10100-mc50,735da2eb9b23beb7d32c2cbd90ca25c19c7f3ebd1569ae4e284cff11f05a6e55,9d146e0f2ebac0b727336cb22804edd3b21e818c5b21bd538e91ab8feedbe652,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,2,100,continuum_equal_window,2,79.16666666666666,51.25,27.916666666666657,win,20260909-phase3-seed20260910_n5000-ours-seed2-final-ctx-s100-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed2-final-ctx-s100-n500-drop10100-mc50,735da2eb9b23beb7d32c2cbd90ca25c19c7f3ebd1569ae4e284cff11f05a6e55,9d146e0f2ebac0b727336cb22804edd3b21e818c5b21bd538e91ab8feedbe652,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,2,100,continuum_equal_window,3,96.66666666666666,74.16666666666666,22.5,win,20260909-phase3-seed20260910_n5000-ours-seed2-final-ctx-s100-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed2-final-ctx-s100-n500-drop10100-mc50,735da2eb9b23beb7d32c2cbd90ca25c19c7f3ebd1569ae4e284cff11f05a6e55,9d146e0f2ebac0b727336cb22804edd3b21e818c5b21bd538e91ab8feedbe652,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,2,101,peak_equal_feature,1,37.5,25.0,12.5,win,20260909-phase3-seed20260910_n5000-ours-seed2-final-ctx-s101-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed2-final-ctx-s101-n500-drop10100-mc50,eaae0650cca8accdadbe5deff090a22bca054b54045a577ec6a0c016ab353624,6bb614174c644d23915980b83855f095b090b729c73f99b84fd0746fed02e8d9,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,2,101,peak_equal_feature,2,37.5,50.0,-12.5,loss,20260909-phase3-seed20260910_n5000-ours-seed2-final-ctx-s101-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed2-final-ctx-s101-n500-drop10100-mc50,eaae0650cca8accdadbe5deff090a22bca054b54045a577ec6a0c016ab353624,6bb614174c644d23915980b83855f095b090b729c73f99b84fd0746fed02e8d9,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,2,101,peak_equal_feature,3,37.5,75.0,-37.5,loss,20260909-phase3-seed20260910_n5000-ours-seed2-final-ctx-s101-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed2-final-ctx-s101-n500-drop10100-mc50,eaae0650cca8accdadbe5deff090a22bca054b54045a577ec6a0c016ab353624,6bb614174c644d23915980b83855f095b090b729c73f99b84fd0746fed02e8d9,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,2,101,continuum_equal_window,1,48.75,33.33333333333333,15.416666666666671,win,20260909-phase3-seed20260910_n5000-ours-seed2-final-ctx-s101-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed2-final-ctx-s101-n500-drop10100-mc50,eaae0650cca8accdadbe5deff090a22bca054b54045a577ec6a0c016ab353624,6bb614174c644d23915980b83855f095b090b729c73f99b84fd0746fed02e8d9,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,2,101,continuum_equal_window,2,81.25,54.16666666666667,27.08333333333333,win,20260909-phase3-seed20260910_n5000-ours-seed2-final-ctx-s101-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed2-final-ctx-s101-n500-drop10100-mc50,eaae0650cca8accdadbe5deff090a22bca054b54045a577ec6a0c016ab353624,6bb614174c644d23915980b83855f095b090b729c73f99b84fd0746fed02e8d9,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,2,101,continuum_equal_window,3,96.66666666666666,75.41666666666666,21.25,win,20260909-phase3-seed20260910_n5000-ours-seed2-final-ctx-s101-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed2-final-ctx-s101-n500-drop10100-mc50,eaae0650cca8accdadbe5deff090a22bca054b54045a577ec6a0c016ab353624,6bb614174c644d23915980b83855f095b090b729c73f99b84fd0746fed02e8d9,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,2,102,peak_equal_feature,1,25.0,25.0,0.0,tie,20260909-phase3-seed20260910_n5000-ours-seed2-final-ctx-s102-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed2-final-ctx-s102-n500-drop10100-mc50,9c315dee460ecba69b2cc1a0bbfbdd72feb6d4a0d9415a019e713ba6a597f0ed,b6ea0ca65fe92f09381311edc8d39046a2e749f1da79e88798818b44595a7fae,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,2,102,peak_equal_feature,2,37.5,50.0,-12.5,loss,20260909-phase3-seed20260910_n5000-ours-seed2-final-ctx-s102-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed2-final-ctx-s102-n500-drop10100-mc50,9c315dee460ecba69b2cc1a0bbfbdd72feb6d4a0d9415a019e713ba6a597f0ed,b6ea0ca65fe92f09381311edc8d39046a2e749f1da79e88798818b44595a7fae,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,2,102,peak_equal_feature,3,37.5,62.5,-25.0,loss,20260909-phase3-seed20260910_n5000-ours-seed2-final-ctx-s102-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed2-final-ctx-s102-n500-drop10100-mc50,9c315dee460ecba69b2cc1a0bbfbdd72feb6d4a0d9415a019e713ba6a597f0ed,b6ea0ca65fe92f09381311edc8d39046a2e749f1da79e88798818b44595a7fae,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,2,102,continuum_equal_window,1,45.83333333333333,28.75,17.08333333333333,win,20260909-phase3-seed20260910_n5000-ours-seed2-final-ctx-s102-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed2-final-ctx-s102-n500-drop10100-mc50,9c315dee460ecba69b2cc1a0bbfbdd72feb6d4a0d9415a019e713ba6a597f0ed,b6ea0ca65fe92f09381311edc8d39046a2e749f1da79e88798818b44595a7fae,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,2,102,continuum_equal_window,2,80.0,49.58333333333333,30.41666666666667,win,20260909-phase3-seed20260910_n5000-ours-seed2-final-ctx-s102-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed2-final-ctx-s102-n500-drop10100-mc50,9c315dee460ecba69b2cc1a0bbfbdd72feb6d4a0d9415a019e713ba6a597f0ed,b6ea0ca65fe92f09381311edc8d39046a2e749f1da79e88798818b44595a7fae,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,2,102,continuum_equal_window,3,96.66666666666666,72.5,24.166666666666657,win,20260909-phase3-seed20260910_n5000-ours-seed2-final-ctx-s102-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed2-final-ctx-s102-n500-drop10100-mc50,9c315dee460ecba69b2cc1a0bbfbdd72feb6d4a0d9415a019e713ba6a597f0ed,b6ea0ca65fe92f09381311edc8d39046a2e749f1da79e88798818b44595a7fae,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,2,103,peak_equal_feature,1,25.0,25.0,0.0,tie,20260909-phase3-seed20260910_n5000-ours-seed2-final-ctx-s103-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed2-final-ctx-s103-n500-drop10100-mc50,4264e7f71951479b322e4d5c31f095ee3cebf6eaaf43650c78da47c7e1c88bb9,7f52e85a929271362d9d794d71a08ba72c28e38030be73794d15281fd28ca9d2,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,2,103,peak_equal_feature,2,25.0,37.5,-12.5,loss,20260909-phase3-seed20260910_n5000-ours-seed2-final-ctx-s103-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed2-final-ctx-s103-n500-drop10100-mc50,4264e7f71951479b322e4d5c31f095ee3cebf6eaaf43650c78da47c7e1c88bb9,7f52e85a929271362d9d794d71a08ba72c28e38030be73794d15281fd28ca9d2,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,2,103,peak_equal_feature,3,37.5,75.0,-37.5,loss,20260909-phase3-seed20260910_n5000-ours-seed2-final-ctx-s103-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed2-final-ctx-s103-n500-drop10100-mc50,4264e7f71951479b322e4d5c31f095ee3cebf6eaaf43650c78da47c7e1c88bb9,7f52e85a929271362d9d794d71a08ba72c28e38030be73794d15281fd28ca9d2,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,2,103,continuum_equal_window,1,45.83333333333333,32.083333333333336,13.749999999999993,win,20260909-phase3-seed20260910_n5000-ours-seed2-final-ctx-s103-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed2-final-ctx-s103-n500-drop10100-mc50,4264e7f71951479b322e4d5c31f095ee3cebf6eaaf43650c78da47c7e1c88bb9,7f52e85a929271362d9d794d71a08ba72c28e38030be73794d15281fd28ca9d2,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,2,103,continuum_equal_window,2,78.75,62.5,16.25,win,20260909-phase3-seed20260910_n5000-ours-seed2-final-ctx-s103-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed2-final-ctx-s103-n500-drop10100-mc50,4264e7f71951479b322e4d5c31f095ee3cebf6eaaf43650c78da47c7e1c88bb9,7f52e85a929271362d9d794d71a08ba72c28e38030be73794d15281fd28ca9d2,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,2,103,continuum_equal_window,3,96.66666666666666,72.5,24.166666666666657,win,20260909-phase3-seed20260910_n5000-ours-seed2-final-ctx-s103-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed2-final-ctx-s103-n500-drop10100-mc50,4264e7f71951479b322e4d5c31f095ee3cebf6eaaf43650c78da47c7e1c88bb9,7f52e85a929271362d9d794d71a08ba72c28e38030be73794d15281fd28ca9d2,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,2,104,peak_equal_feature,1,12.5,25.0,-12.5,loss,20260909-phase3-seed20260910_n5000-ours-seed2-final-ctx-s104-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed2-final-ctx-s104-n500-drop10100-mc50,e14eb88272108ff05c9009c9dfdca3b5e214fd9b94d4ce8e9e83b92cb9df0d7a,43230e198ff80261a13fe8b13a7eae1585c0e777fe10ad82cc6174aa71b2c21e,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,2,104,peak_equal_feature,2,37.5,50.0,-12.5,loss,20260909-phase3-seed20260910_n5000-ours-seed2-final-ctx-s104-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed2-final-ctx-s104-n500-drop10100-mc50,e14eb88272108ff05c9009c9dfdca3b5e214fd9b94d4ce8e9e83b92cb9df0d7a,43230e198ff80261a13fe8b13a7eae1585c0e777fe10ad82cc6174aa71b2c21e,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,2,104,peak_equal_feature,3,50.0,75.0,-25.0,loss,20260909-phase3-seed20260910_n5000-ours-seed2-final-ctx-s104-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed2-final-ctx-s104-n500-drop10100-mc50,e14eb88272108ff05c9009c9dfdca3b5e214fd9b94d4ce8e9e83b92cb9df0d7a,43230e198ff80261a13fe8b13a7eae1585c0e777fe10ad82cc6174aa71b2c21e,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,2,104,continuum_equal_window,1,47.5,28.333333333333336,19.166666666666664,win,20260909-phase3-seed20260910_n5000-ours-seed2-final-ctx-s104-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed2-final-ctx-s104-n500-drop10100-mc50,e14eb88272108ff05c9009c9dfdca3b5e214fd9b94d4ce8e9e83b92cb9df0d7a,43230e198ff80261a13fe8b13a7eae1585c0e777fe10ad82cc6174aa71b2c21e,,,,,,,
paired_cell,seed20260910_n5000,original_n10000,Attentive CNP + PE,2,104,continuum_equal_window,2,80.0,57.91666666666667,22.08333333333333,win,20260909-phase3-seed20260910_n5000-ours-seed2-final-ctx-s104-n500-drop10100-mc50,20260909-phase3-original_n10000-m2-seed2-final-ctx-s104-n500-drop10100-mc50,e14eb88272108ff05c9009c9dfdca3b5e214fd9b94d4ce8e9e83b92cb9df0d7a,43230e198ff80261a13fe8b13a7eae1585c0e777fe10ad82cc6174aa71b2c21e,,,,,,,
