summary_level,subset_id,ordering_id,budget_label,training_budget_nominal_events,training_budget_sampling_eligible_events,method,architecture_id,comparison_role,region,cell_count,initialization_seed_count,context_seed_count_per_initialization,aggregation,source_event_prediction_hash_set_sha256,source_curve_hash_set_sha256,C1_percent_mean,C1_percent_mean_context_sd_within_seed,C1_percent_initialization_sd_across_seed_means,C1_percent_training_subset_sd_across_subset_means,C1_percent_training_subset_min,C1_percent_training_subset_max,C1_percent_training_subset_range,C2_percent_mean,C2_percent_mean_context_sd_within_seed,C2_percent_initialization_sd_across_seed_means,C2_percent_training_subset_sd_across_subset_means,C2_percent_training_subset_min,C2_percent_training_subset_max,C2_percent_training_subset_range,C3_percent_mean,C3_percent_mean_context_sd_within_seed,C3_percent_initialization_sd_across_seed_means,C3_percent_training_subset_sd_across_subset_means,C3_percent_training_subset_min,C3_percent_training_subset_max,C3_percent_training_subset_range,training_subset_count
training_subset,original_n5000,original,5k,5000,4984,Attentive CNP + PE,m2,matched_neural,FE_2614_pm5,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,6e6cfabbd9a09af4eacfe3fc5b5109cf02a0ddffce596ff878ebd7547e20e35a,d632765edf499b332a0a3a0a7b715c1bc2862538bd02412fce0ab08f2995e284,6.666666666666667,17.568209223157663,2.8867513459481287,,,,,16.666666666666668,24.240543005740474,5.773502691896257,,,,,31.666666666666668,29.35512338664451,10.408329997330664,,,,,
training_subset,original_n5000,original,5k,5000,4984,Attentive CNP + PE,m2,matched_neural,SE_2103_pm5,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,6e6cfabbd9a09af4eacfe3fc5b5109cf02a0ddffce596ff878ebd7547e20e35a,d632765edf499b332a0a3a0a7b715c1bc2862538bd02412fce0ab08f2995e284,33.333333333333336,17.568209223157663,20.207259421636902,,,,,71.66666666666667,19.855772286747918,18.929694486000912,,,,,80.0,7.027283689263065,26.457513110645905,,,,,
training_subset,original_n5000,original,5k,5000,4984,Attentive CNP + PE,m2,matched_neural,DEP_1592_pm5,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,6e6cfabbd9a09af4eacfe3fc5b5109cf02a0ddffce596ff878ebd7547e20e35a,d632765edf499b332a0a3a0a7b715c1bc2862538bd02412fce0ab08f2995e284,15.0,5.270462766947299,25.98076211353316,,,,,16.666666666666668,0.0,28.867513459481287,,,,,35.0,17.390734269817536,13.228756555322953,,,,,
training_subset,original_n5000,original,5k,5000,4984,Attentive CNP + PE,m2,matched_neural,feature_1620_pm5,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,6e6cfabbd9a09af4eacfe3fc5b5109cf02a0ddffce596ff878ebd7547e20e35a,d632765edf499b332a0a3a0a7b715c1bc2862538bd02412fce0ab08f2995e284,36.666666666666664,7.027283689263065,23.09401076758503,,,,,60.0,8.606629658238704,17.320508075688775,,,,,78.33333333333333,15.811388300841898,20.207259421636902,,,,,
training_subset,original_n5000,original,5k,5000,4984,Attentive CNP + PE,m2,matched_neural,continuum_1700_2000,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,6e6cfabbd9a09af4eacfe3fc5b5109cf02a0ddffce596ff878ebd7547e20e35a,d632765edf499b332a0a3a0a7b715c1bc2862538bd02412fce0ab08f2995e284,14.666666666666666,1.8612665496975918,2.500000000000001,,,,,34.11111111111111,2.282328194985867,5.012022582787346,,,,,53.0,1.9040103029696447,2.9486343354923563,,,,,
training_subset,original_n5000,original,5k,5000,4984,Attentive CNP + PE,m2,matched_neural,continuum_2200_2400,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,6e6cfabbd9a09af4eacfe3fc5b5109cf02a0ddffce596ff878ebd7547e20e35a,d632765edf499b332a0a3a0a7b715c1bc2862538bd02412fce0ab08f2995e284,19.333333333333332,2.4909662440264184,3.875671984744495,,,,,39.333333333333336,3.707094832508183,9.60902353693305,,,,,60.083333333333336,3.092939111462458,11.4136248989238,,,,,
training_subset,original_n5000,original,5k,5000,4984,Density-guided CNP,ours,matched_neural,overall_500_3000,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,fc3f67b34724a82ba3a6c905deff10c27f9e8d23adb57a5471e6a34483483a62,358366539700f649c2ff5efe9f74ef5158514ea01ea8007ca08f0d429738ab9f,47.57918552036199,1.7613585149312068,1.3028217238812676,,,,,79.50980392156862,1.2250946442029296,1.3590362964509897,,,,,93.41628959276018,1.103297759648455,0.11312217194570451,,,,,
training_subset,original_n5000,original,5k,5000,4984,Density-guided CNP,ours,matched_neural,figure1_1500_3000,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,fc3f67b34724a82ba3a6c905deff10c27f9e8d23adb57a5471e6a34483483a62,358366539700f649c2ff5efe9f74ef5158514ea01ea8007ca08f0d429738ab9f,46.98347107438017,2.6876921931603106,3.0692772900347034,,,,,78.95316804407715,1.9414475868962195,2.810626227227038,,,,,92.92011019283746,1.8042774613663017,0.3610287168617258,,,,,
training_subset,original_n5000,original,5k,5000,4984,Density-guided CNP,ours,matched_neural,FE_2614_pm5,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,fc3f67b34724a82ba3a6c905deff10c27f9e8d23adb57a5471e6a34483483a62,358366539700f649c2ff5efe9f74ef5158514ea01ea8007ca08f0d429738ab9f,11.666666666666666,8.050764858994134,20.207259421636902,,,,,13.333333333333334,7.027283689263065,23.09401076758503,,,,,23.333333333333332,16.519605395456512,36.17089069035118,,,,,
training_subset,original_n5000,original,5k,5000,4984,Density-guided CNP,ours,matched_neural,SE_2103_pm5,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,fc3f67b34724a82ba3a6c905deff10c27f9e8d23adb57a5471e6a34483483a62,358366539700f649c2ff5efe9f74ef5158514ea01ea8007ca08f0d429738ab9f,8.333333333333334,8.784104611578831,14.433756729740644,,,,,16.666666666666668,0.0,28.867513459481287,,,,,76.66666666666667,8.606629658238704,25.16611478423583,,,,,
training_subset,original_n5000,original,5k,5000,4984,Density-guided CNP,ours,matched_neural,DEP_1592_pm5,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,fc3f67b34724a82ba3a6c905deff10c27f9e8d23adb57a5471e6a34483483a62,358366539700f649c2ff5efe9f74ef5158514ea01ea8007ca08f0d429738ab9f,40.0,8.606629658238704,17.320508075688775,,,,,100.0,0.0,0.0,,,,,100.0,0.0,0.0,,,,,
training_subset,original_n5000,original,5k,5000,4984,Density-guided CNP,ours,matched_neural,feature_1620_pm5,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,fc3f67b34724a82ba3a6c905deff10c27f9e8d23adb57a5471e6a34483483a62,358366539700f649c2ff5efe9f74ef5158514ea01ea8007ca08f0d429738ab9f,21.666666666666668,8.050764858994134,25.65800719723442,,,,,50.0,0.0,0.0,,,,,50.0,0.0,0.0,,,,,
training_subset,original_n5000,original,5k,5000,4984,Density-guided CNP,ours,matched_neural,continuum_1700_2000,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,fc3f67b34724a82ba3a6c905deff10c27f9e8d23adb57a5471e6a34483483a62,358366539700f649c2ff5efe9f74ef5158514ea01ea8007ca08f0d429738ab9f,53.22222222222222,1.1689439735920795,3.5758966759453537,,,,,88.16666666666667,1.013223260688082,1.3228756555322871,,,,,99.44444444444446,4.993185377531308e-15,0.9622504486493708,,,,,
training_subset,original_n5000,original,5k,5000,4984,Density-guided CNP,ours,matched_neural,continuum_2200_2400,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,fc3f67b34724a82ba3a6c905deff10c27f9e8d23adb57a5471e6a34483483a62,358366539700f649c2ff5efe9f74ef5158514ea01ea8007ca08f0d429738ab9f,48.666666666666664,1.405456737852613,5.433307770901013,,,,,89.41666666666667,1.5363395449195805,2.8099525500145606,,,,,99.33333333333333,0.35136418446315326,1.1547005383792517,,,,,
training_subset,original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,overall_500_3000,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,71ebce79d73d55aeb63d6c78762f943add9e3df27fba329aa5dd2dd8ff696c42,5533013a4e91133f1c5921f903669bb77ead74d2c11cfc6db1ef3675f3019621,51.41025641025641,0.43441188828062244,1.108443366665876,,,,,82.18702865761689,0.9427437937340071,0.7318343012946125,,,,,92.82805429864253,0.2544278206671769,0.28884944196387174,,,,,
training_subset,original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,figure1_1500_3000,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,71ebce79d73d55aeb63d6c78762f943add9e3df27fba329aa5dd2dd8ff696c42,5533013a4e91133f1c5921f903669bb77ead74d2c11cfc6db1ef3675f3019621,50.12396694214876,0.9286210804508018,2.7021128469870805,,,,,81.08815426997243,1.3424797519636325,0.8492045532671308,,,,,92.79614325068871,0.35605341655274764,0.26885979746478167,,,,,
training_subset,original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,FE_2614_pm5,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,71ebce79d73d55aeb63d6c78762f943add9e3df27fba329aa5dd2dd8ff696c42,5533013a4e91133f1c5921f903669bb77ead74d2c11cfc6db1ef3675f3019621,28.333333333333332,8.050764858994134,25.658007197234422,,,,,36.666666666666664,7.027283689263065,32.145502536643185,,,,,51.666666666666664,15.078048548257199,46.45786621588784,,,,,
training_subset,original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,SE_2103_pm5,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,71ebce79d73d55aeb63d6c78762f943add9e3df27fba329aa5dd2dd8ff696c42,5533013a4e91133f1c5921f903669bb77ead74d2c11cfc6db1ef3675f3019621,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,
training_subset,original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,DEP_1592_pm5,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,71ebce79d73d55aeb63d6c78762f943add9e3df27fba329aa5dd2dd8ff696c42,5533013a4e91133f1c5921f903669bb77ead74d2c11cfc6db1ef3675f3019621,20.0,7.027283689263065,26.457513110645905,,,,,50.0,0.0,0.0,,,,,50.0,0.0,0.0,,,,,
training_subset,original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,feature_1620_pm5,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,71ebce79d73d55aeb63d6c78762f943add9e3df27fba329aa5dd2dd8ff696c42,5533013a4e91133f1c5921f903669bb77ead74d2c11cfc6db1ef3675f3019621,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,
training_subset,original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,continuum_1700_2000,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,71ebce79d73d55aeb63d6c78762f943add9e3df27fba329aa5dd2dd8ff696c42,5533013a4e91133f1c5921f903669bb77ead74d2c11cfc6db1ef3675f3019621,53.388888888888886,1.2668114357686935,2.523959264800121,,,,,88.0,1.0540925533894627,2.6457513110645907,,,,,100.0,0.0,0.0,,,,,
training_subset,original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,continuum_2200_2400,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,71ebce79d73d55aeb63d6c78762f943add9e3df27fba329aa5dd2dd8ff696c42,5533013a4e91133f1c5921f903669bb77ead74d2c11cfc6db1ef3675f3019621,31.333333333333332,2.3825342655836965,4.509249752822894,,,,,65.83333333333333,3.8246570552058317,7.251436639269031,,,,,85.5,2.69085668909567,4.272001872658765,,,,,
training_subset,original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,overall_500_3000,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,f2269fa780cbdee65a81e7d73f088866094e218e6fe9df455267927678483221,2ac9887a294ad87b9f2f869d828491f25c56e64fb62ff52267588ac67f1cb2fc,49.35143288084465,0.4545184189001182,0.6432398985381593,,,,,82.48868778280543,0.2918850477347792,0.18518897673918852,,,,,93.1598793363499,0.09553937488519652,0.248182242411825,,,,,
training_subset,original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,figure1_1500_3000,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,f2269fa780cbdee65a81e7d73f088866094e218e6fe9df455267927678483221,2ac9887a294ad87b9f2f869d828491f25c56e64fb62ff52267588ac67f1cb2fc,48.1129476584022,0.617014518600458,1.0634643607139178,,,,,81.267217630854,0.37095181570604946,1.2267462302045355,,,,,93.01652892561985,0.17449753594733455,0.44696916637982925,,,,,
training_subset,original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,FE_2614_pm5,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,f2269fa780cbdee65a81e7d73f088866094e218e6fe9df455267927678483221,2ac9887a294ad87b9f2f869d828491f25c56e64fb62ff52267588ac67f1cb2fc,18.333333333333332,5.270462766947299,27.537852736430512,,,,,53.333333333333336,7.027283689263065,50.33222956847166,,,,,81.66666666666667,5.270462766947299,31.754264805429415,,,,,
training_subset,original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,SE_2103_pm5,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,f2269fa780cbdee65a81e7d73f088866094e218e6fe9df455267927678483221,2ac9887a294ad87b9f2f869d828491f25c56e64fb62ff52267588ac67f1cb2fc,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,
training_subset,original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,DEP_1592_pm5,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,f2269fa780cbdee65a81e7d73f088866094e218e6fe9df455267927678483221,2ac9887a294ad87b9f2f869d828491f25c56e64fb62ff52267588ac67f1cb2fc,20.0,7.027283689263065,26.457513110645905,,,,,50.0,0.0,0.0,,,,,50.0,0.0,0.0,,,,,
training_subset,original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,feature_1620_pm5,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,f2269fa780cbdee65a81e7d73f088866094e218e6fe9df455267927678483221,2ac9887a294ad87b9f2f869d828491f25c56e64fb62ff52267588ac67f1cb2fc,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,
training_subset,original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,continuum_1700_2000,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,f2269fa780cbdee65a81e7d73f088866094e218e6fe9df455267927678483221,2ac9887a294ad87b9f2f869d828491f25c56e64fb62ff52267588ac67f1cb2fc,49.72222222222222,1.7567465928510086,4.667658624732217,,,,,85.38888888888887,1.3576739144860046,3.9487456986481804,,,,,99.44444444444446,4.993185377531308e-15,0.9622504486493708,,,,,
training_subset,original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,continuum_2200_2400,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,f2269fa780cbdee65a81e7d73f088866094e218e6fe9df455267927678483221,2ac9887a294ad87b9f2f869d828491f25c56e64fb62ff52267588ac67f1cb2fc,31.166666666666668,1.3953268572871025,12.855770429396028,,,,,63.166666666666664,0.8417434735286481,10.915394327890006,,,,,84.66666666666667,0.7027283689263065,8.980302519032048,,,,,
training_subset,original_n10000,original,10k,10000,9980,Attentive CNP + PE,m2,matched_neural,overall_500_3000,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,12ade0a24110ef50686bf1e874660a65f862becd1e3f84673a91252bed335842,6638d5a1a27f257bc179e56df3c5e1c1b641c0583e33282cc4f79c3e47ff6562,24.8868778280543,1.5878647989298997,1.294940092421194,,,,,46.613876319758674,2.79974887863129,2.4759374463150357,,,,,65.27149321266968,2.568884951659541,1.359726624553551,,,,,
training_subset,original_n10000,original,10k,10000,9980,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,12ade0a24110ef50686bf1e874660a65f862becd1e3f84673a91252bed335842,6638d5a1a27f257bc179e56df3c5e1c1b641c0583e33282cc4f79c3e47ff6562,24.710743801652892,1.7511863314495004,1.5052897190154508,,,,,47.25895316804408,2.2490183028063866,2.924946615978997,,,,,66.74931129476585,2.3045651908511395,1.2576745712025823,,,,,
training_subset,original_n10000,original,10k,10000,9980,Attentive CNP + PE,m2,matched_neural,FE_2614_pm5,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,12ade0a24110ef50686bf1e874660a65f862becd1e3f84673a91252bed335842,6638d5a1a27f257bc179e56df3c5e1c1b641c0583e33282cc4f79c3e47ff6562,25.0,18.27642631777228,21.79449471770337,,,,,58.333333333333336,28.084012099082177,37.859388972001824,,,,,75.0,26.352313834736496,25.0,,,,,
training_subset,original_n10000,original,10k,10000,9980,Attentive CNP + PE,m2,matched_neural,SE_2103_pm5,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,12ade0a24110ef50686bf1e874660a65f862becd1e3f84673a91252bed335842,6638d5a1a27f257bc179e56df3c5e1c1b641c0583e33282cc4f79c3e47ff6562,50.0,0.0,0.0,,,,,73.33333333333333,15.63391334750177,20.81665999466133,,,,,96.66666666666667,7.027283689263065,5.773502691896257,,,,,
training_subset,original_n10000,original,10k,10000,9980,Attentive CNP + PE,m2,matched_neural,DEP_1592_pm5,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,12ade0a24110ef50686bf1e874660a65f862becd1e3f84673a91252bed335842,6638d5a1a27f257bc179e56df3c5e1c1b641c0583e33282cc4f79c3e47ff6562,13.333333333333334,16.834869470572965,12.583057392117917,,,,,45.0,8.050764858994134,8.660254037844387,,,,,50.0,0.0,0.0,,,,,
training_subset,original_n10000,original,10k,10000,9980,Attentive CNP + PE,m2,matched_neural,feature_1620_pm5,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,12ade0a24110ef50686bf1e874660a65f862becd1e3f84673a91252bed335842,6638d5a1a27f257bc179e56df3c5e1c1b641c0583e33282cc4f79c3e47ff6562,16.666666666666668,10.540925533894598,24.664414311581236,,,,,26.666666666666668,14.05456737852613,22.546248764114473,,,,,61.666666666666664,8.050764858994134,20.207259421636902,,,,,
training_subset,original_n10000,original,10k,10000,9980,Attentive CNP + PE,m2,matched_neural,continuum_1700_2000,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,12ade0a24110ef50686bf1e874660a65f862becd1e3f84673a91252bed335842,6638d5a1a27f257bc179e56df3c5e1c1b641c0583e33282cc4f79c3e47ff6562,30.333333333333332,2.6083704098227942,3.2145502536643185,,,,,51.61111111111111,1.7492832135838678,5.716286025552427,,,,,69.94444444444444,1.781091820421284,2.4962935487401117,,,,,
training_subset,original_n10000,original,10k,10000,9980,Attentive CNP + PE,m2,matched_neural,continuum_2200_2400,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,12ade0a24110ef50686bf1e874660a65f862becd1e3f84673a91252bed335842,6638d5a1a27f257bc179e56df3c5e1c1b641c0583e33282cc4f79c3e47ff6562,20.083333333333332,4.641253429221767,7.993486932079975,,,,,46.833333333333336,7.501478968075806,7.723071496065107,,,,,69.41666666666667,6.647193178467732,6.166103577895309,,,,,
training_subset,original_n10000,original,10k,10000,9980,Density-guided CNP,ours,matched_neural,overall_500_3000,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,4c1dc434dc684f8d080aada1aeef60c900974e72624f39eb3c27747ce0b2a658,efdb27f43b75da3071939a15282e434d6d028e2d162b082539945d8d047e06cb,47.60935143288085,1.0404966060029956,1.069906926770408,,,,,80.79939668174963,0.7825365638390389,2.153762181969576,,,,,94.04977375565609,0.5771035068962062,0.8053154629211667,,,,,
training_subset,original_n10000,original,10k,10000,9980,Density-guided CNP,ours,matched_neural,figure1_1500_3000,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,4c1dc434dc684f8d080aada1aeef60c900974e72624f39eb3c27747ce0b2a658,efdb27f43b75da3071939a15282e434d6d028e2d162b082539945d8d047e06cb,49.421487603305785,1.442387714519093,2.312942474240753,,,,,84.24242424242425,0.8838273347548378,1.4447059507109938,,,,,96.39118457300276,0.7663511029575628,0.3045915204889225,,,,,
training_subset,original_n10000,original,10k,10000,9980,Density-guided CNP,ours,matched_neural,FE_2614_pm5,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,4c1dc434dc684f8d080aada1aeef60c900974e72624f39eb3c27747ce0b2a658,efdb27f43b75da3071939a15282e434d6d028e2d162b082539945d8d047e06cb,8.333333333333334,13.877092425186001,10.408329997330663,,,,,18.333333333333332,22.83867199010496,18.929694486000912,,,,,35.0,37.05727152391013,10.0,,,,,
training_subset,original_n10000,original,10k,10000,9980,Density-guided CNP,ours,matched_neural,SE_2103_pm5,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,4c1dc434dc684f8d080aada1aeef60c900974e72624f39eb3c27747ce0b2a658,efdb27f43b75da3071939a15282e434d6d028e2d162b082539945d8d047e06cb,13.333333333333334,7.027283689263065,23.09401076758503,,,,,55.0,16.657394517232834,27.83882181415011,,,,,100.0,0.0,0.0,,,,,
training_subset,original_n10000,original,10k,10000,9980,Density-guided CNP,ours,matched_neural,DEP_1592_pm5,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,4c1dc434dc684f8d080aada1aeef60c900974e72624f39eb3c27747ce0b2a658,efdb27f43b75da3071939a15282e434d6d028e2d162b082539945d8d047e06cb,45.0,12.297746456210364,45.0,,,,,81.66666666666667,15.078048548257199,20.207259421636902,,,,,96.66666666666667,7.027283689263065,5.773502691896257,,,,,
training_subset,original_n10000,original,10k,10000,9980,Density-guided CNP,ours,matched_neural,feature_1620_pm5,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,4c1dc434dc684f8d080aada1aeef60c900974e72624f39eb3c27747ce0b2a658,efdb27f43b75da3071939a15282e434d6d028e2d162b082539945d8d047e06cb,0.0,0.0,0.0,,,,,13.333333333333334,7.027283689263065,23.09401076758503,,,,,50.0,17.568209223157663,5.0,,,,,
training_subset,original_n10000,original,10k,10000,9980,Density-guided CNP,ours,matched_neural,continuum_1700_2000,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,4c1dc434dc684f8d080aada1aeef60c900974e72624f39eb3c27747ce0b2a658,efdb27f43b75da3071939a15282e434d6d028e2d162b082539945d8d047e06cb,49.94444444444445,1.4627673839366278,3.536843120532669,,,,,89.22222222222221,0.7954051053278736,3.2758939972901224,,,,,100.0,0.0,0.0,,,,,
training_subset,original_n10000,original,10k,10000,9980,Density-guided CNP,ours,matched_neural,continuum_2200_2400,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,4c1dc434dc684f8d080aada1aeef60c900974e72624f39eb3c27747ce0b2a658,efdb27f43b75da3071939a15282e434d6d028e2d162b082539945d8d047e06cb,51.916666666666664,0.6148873228105183,5.558402048550764,,,,,85.91666666666667,1.2401859127515602,3.875671984744495,,,,,97.91666666666667,1.3474189284241118,2.005201569252661,,,,,
training_subset,seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,overall_500_3000,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,babb6aa735333fa8b9f2b40c7be78eca8190c73c75bc26f452995e5c25b52e58,48b98a8d59122f6a47f95a7ca5d7cbfa689726c59118b95c32c3ae1b2dd5500a,45.80693815987934,0.5183987516830059,3.8343132441634054,,,,,76.28205128205128,0.5951701529685886,2.6018427435798714,,,,,89.17797888386123,0.2792477940348704,2.081488949691559,,,,,
training_subset,seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,figure1_1500_3000,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,babb6aa735333fa8b9f2b40c7be78eca8190c73c75bc26f452995e5c25b52e58,48b98a8d59122f6a47f95a7ca5d7cbfa689726c59118b95c32c3ae1b2dd5500a,40.509641873278234,0.8125343529390148,2.639565574598058,,,,,71.36363636363636,0.6927872847951639,2.048270038246901,,,,,87.76859504132233,0.3018528663878813,1.2417338182906337,,,,,
training_subset,seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,FE_2614_pm5,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,babb6aa735333fa8b9f2b40c7be78eca8190c73c75bc26f452995e5c25b52e58,48b98a8d59122f6a47f95a7ca5d7cbfa689726c59118b95c32c3ae1b2dd5500a,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,
training_subset,seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,SE_2103_pm5,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,babb6aa735333fa8b9f2b40c7be78eca8190c73c75bc26f452995e5c25b52e58,48b98a8d59122f6a47f95a7ca5d7cbfa689726c59118b95c32c3ae1b2dd5500a,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,
training_subset,seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,DEP_1592_pm5,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,babb6aa735333fa8b9f2b40c7be78eca8190c73c75bc26f452995e5c25b52e58,48b98a8d59122f6a47f95a7ca5d7cbfa689726c59118b95c32c3ae1b2dd5500a,33.333333333333336,0.0,28.86751345948129,,,,,50.0,0.0,0.0,,,,,50.0,0.0,0.0,,,,,
training_subset,seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,feature_1620_pm5,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,babb6aa735333fa8b9f2b40c7be78eca8190c73c75bc26f452995e5c25b52e58,48b98a8d59122f6a47f95a7ca5d7cbfa689726c59118b95c32c3ae1b2dd5500a,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,
training_subset,seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,continuum_1700_2000,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,babb6aa735333fa8b9f2b40c7be78eca8190c73c75bc26f452995e5c25b52e58,48b98a8d59122f6a47f95a7ca5d7cbfa689726c59118b95c32c3ae1b2dd5500a,47.72222222222223,1.1104157618041521,10.804234423663784,,,,,84.38888888888889,1.5882667672417636,5.764675314489223,,,,,98.66666666666667,0.4684855792842039,2.309401076758495,,,,,
training_subset,seed20260910_n5000,seed20260910,5k,5000,4981,CNP,m0,matched_neural,continuum_2200_2400,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,babb6aa735333fa8b9f2b40c7be78eca8190c73c75bc26f452995e5c25b52e58,48b98a8d59122f6a47f95a7ca5d7cbfa689726c59118b95c32c3ae1b2dd5500a,24.583333333333332,1.709116012159215,13.003204733193018,,,,,56.25,2.860500192169889,24.785328321408212,,,,,80.33333333333333,2.241020726993277,18.113070786957504,,,,,
training_subset,seed20260910_n5000,seed20260910,5k,5000,4981,Attentive CNP,m1,matched_neural,overall_500_3000,30,3,10,contexts averaged within initialization seed; initialization seeds equally averaged,45358f95b2b83382139c77afd5cccf276700eb6075838e3c8cdb41688efdb7aa,a25253f34b3f511dae2d527382d347c2032b649317a4026ca0ea4e3a838e6008,45.88989441930619,0.3813562100438494,1.2509764277371904,,,,,75.93514328808446,0.3626694616422603,1.1905985443056286,,,,,89.87933634992459,0.14811710545752763,0.5944388053978418,,,,,
