method,architecture_id,training_seed,context_seed,context_size,provenance,peak_region_mean_mae_percentage_points,continuum_region_mean_mae_percentage_points,sparse_tail_mae_percentage_points,global_brier,equal_region_brier,inference_seconds,peak_memory_mib,run_id
CNP,m0,1,103,250,new_evaluation,8.223189997280366,4.3910479230613655,7.61451378432051,0.23128219609571044,0.20539702151864633,0.18501180317252874,226.38232421875,20260909-m0-seed1-final-ctx-s103-n250-drop10100-mc50
CNP,m0,1,104,250,new_evaluation,8.297949587541078,4.506478467770866,7.397305678240509,0.23124293205476998,0.2053356774039203,0.18497239518910646,226.38232421875,20260909-m0-seed1-final-ctx-s104-n250-drop10100-mc50
CNP,m0,1,105,250,new_evaluation,8.260466367059815,4.436748669232207,7.522509458362816,0.23129479251767945,0.20539000198319796,0.18440430611371994,226.38232421875,20260909-m0-seed1-final-ctx-s105-n250-drop10100-mc50
CNP,m0,1,106,250,new_evaluation,8.360843403585365,4.610054813132869,7.226411584534888,0.23123340724612337,0.20529710785248875,0.18384343897923827,226.38232421875,20260909-m0-seed1-final-ctx-s106-n250-drop10100-mc50
CNP,m0,1,107,250,clean_provenance_rerun,8.301368525237091,4.479413202124406,7.4149352401170265,0.23136833595843137,0.2054163685022796,0.1827273308299482,226.38232421875,20260909-m0-seed1-final-ctx-s107-n250-drop10100-mc50-cleanrerun
CNP,m0,1,108,250,clean_provenance_rerun,8.150271230640826,4.28376736656329,7.827047457857236,0.2314468100576039,0.20556825938292808,0.18229515105485916,226.38232421875,20260909-m0-seed1-final-ctx-s108-n250-drop10100-mc50-cleanrerun
CNP,m0,1,109,250,new_evaluation,8.420738476158801,4.749096413763108,7.051394193874103,0.23118244181574088,0.2052469667973503,0.18298156931996346,226.38232421875,20260909-m0-seed1-final-ctx-s109-n250-drop10100-mc50
CNP,m0,1,100,500,clean_provenance_rerun,8.425121167091469,4.703716916865197,7.071169921202189,0.23129660375515104,0.20530078299723356,0.17869185423478484,226.38232421875,20260909-m0-seed1-final-ctx-s100-n500-drop10100-mc50-cleanrerun
CNP,m0,1,101,500,clean_provenance_rerun,8.392578272800787,4.6406839304061975,7.147525548118513,0.23129984816193858,0.20530758686881928,0.18153059901669621,226.38232421875,20260909-m0-seed1-final-ctx-s101-n500-drop10100-mc50-cleanrerun
CNP,m0,1,102,500,new_evaluation,8.439293607532825,4.750006420390475,7.015818581498435,0.23125760896351252,0.20527373613396155,0.18392912996932864,226.38232421875,20260909-m0-seed1-final-ctx-s102-n500-drop10100-mc50
CNP,m0,1,103,500,new_evaluation,8.252132477895643,4.411762373681437,7.549694670758239,0.23135553029134584,0.2054293218227708,0.18504499597474933,226.38232421875,20260909-m0-seed1-final-ctx-s103-n500-drop10100-mc50
CNP,m0,1,104,500,new_evaluation,8.33048685770599,4.564835764990269,7.305520982206529,0.23121123551529876,0.20529630420435335,0.18389588175341487,226.38232421875,20260909-m0-seed1-final-ctx-s104-n500-drop10100-mc50
CNP,m0,1,105,500,new_evaluation,8.305960029641957,4.5153529494181495,7.3872334602771,0.23124252816243462,0.20533361282726412,0.18334007682278752,226.38232421875,20260909-m0-seed1-final-ctx-s105-n500-drop10100-mc50
CNP,m0,1,106,500,clean_provenance_rerun,8.36008767047689,4.596727685865743,7.233841976268261,0.23126274263274926,0.20531175204716168,0.1823724270798266,226.38232421875,20260909-m0-seed1-final-ctx-s106-n500-drop10100-mc50-cleanrerun
CNP,m0,1,107,500,clean_provenance_rerun,8.283865801089357,4.465986493342487,7.456001541203176,0.23131071465839764,0.20538723743299472,0.1810063561424613,226.38232421875,20260909-m0-seed1-final-ctx-s107-n500-drop10100-mc50-cleanrerun
CNP,m0,1,108,500,clean_provenance_rerun,8.255275654325173,4.406039922854839,7.547208693836207,0.23140944521051943,0.20546365628565663,0.182080393191427,226.38232421875,20260909-m0-seed1-final-ctx-s108-n500-drop10100-mc50-cleanrerun
CNP,m0,1,109,500,new_evaluation,8.396950839225735,4.688948242411329,7.122932751505719,0.23120601558144732,0.20526294908805465,0.1828482854180038,226.38232421875,20260909-m0-seed1-final-ctx-s109-n500-drop10100-mc50
CNP,m0,1,100,1000,clean_provenance_rerun,8.396671314914686,4.6613898748001885,7.1413438526201105,0.23126539222812417,0.20529455850412473,0.18231711024418473,226.38232421875,20260909-m0-seed1-final-ctx-s100-n1000-drop10100-mc50-cleanrerun
