window,window_weighting,supported_bin_count,target_events_in_supported_bins,continuum_RMSE_pp,continuum_bias_pp,continuum_centered_RMS_pp,continuum_pull_RMS,continuum_pull_mean,continuum_pull_centered_RMS,subset_id,ordering_id,budget_label,training_budget_nominal_events,training_budget_sampling_eligible_events,method,architecture_id,comparison_role,training_seed,context_seed,context_size,run_id,source_event_predictions_sha256,source_curve_sha256,headline_original_5k
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,5.618125806212651,0.19612748437685817,4.539346471302793,1.5358817727144034,-0.07882691590633756,1.2394429439496981,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP,m1,matched_neural,2,100,500,20260909-phase3-seed20260911_n5000-m1-seed2-final-ctx-s100-n500-drop10100-mc50,a5c9166430a8e3a866a4ff4c9d019d2b7035d0a21d0a55f7984659e2643e3173,8e1bf76f57f189cc08cffb0c8cb1802d19dadc733e23d345958077d16ca94d1f,False
continuum_1700_2000,equal bins within this window,60,8230,6.014008547912264,3.4305823369722273,4.939575249312026,1.4288700496374416,0.8082423124614943,1.1783097992878622,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP,m1,matched_neural,2,101,500,20260909-phase3-seed20260911_n5000-m1-seed2-final-ctx-s101-n500-drop10100-mc50,e946e6e90598572bef5f6df03c20bac7680bc6f6dcdd7d32ea894f17c319be50,b9a608b636a87f4c4176ac003e1e721536104cd21c4e14a6b372f7aac9787da1,False
continuum_2200_2400,equal bins within this window,40,9093,5.189252374487108,-3.180924191882463,4.1000074989708235,1.641824924819562,-1.0045218011862733,1.2986627871392347,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP,m1,matched_neural,2,101,500,20260909-phase3-seed20260911_n5000-m1-seed2-final-ctx-s101-n500-drop10100-mc50,e946e6e90598572bef5f6df03c20bac7680bc6f6dcdd7d32ea894f17c319be50,b9a608b636a87f4c4176ac003e1e721536104cd21c4e14a6b372f7aac9787da1,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,5.616789074750887,0.12482907254488217,4.539243611838482,1.5390352014345976,-0.09813974436238954,1.2399473815041602,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP,m1,matched_neural,2,101,500,20260909-phase3-seed20260911_n5000-m1-seed2-final-ctx-s101-n500-drop10100-mc50,e946e6e90598572bef5f6df03c20bac7680bc6f6dcdd7d32ea894f17c319be50,b9a608b636a87f4c4176ac003e1e721536104cd21c4e14a6b372f7aac9787da1,False
continuum_1700_2000,equal bins within this window,60,8230,6.064435499243177,3.5184303983467182,4.939435742721084,1.4406731739254401,0.8290001437335665,1.1782605636098191,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP,m1,matched_neural,2,102,500,20260909-phase3-seed20260911_n5000-m1-seed2-final-ctx-s102-n500-drop10100-mc50,40d864511fc54a7ff322208e4de694819cf698a2eccd234d1c0e29b688ba0ed0,66a7ec14af9b61133c1d5ec37a97c357f0e237f86bb4a07548efdd0c6dc90083,False
continuum_2200_2400,equal bins within this window,40,9093,5.145045279395708,-3.108031086249991,4.100199226127404,1.6278731901985275,-0.982463123037828,1.2979743199454636,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP,m1,matched_neural,2,102,500,20260909-phase3-seed20260911_n5000-m1-seed2-final-ctx-s102-n500-drop10100-mc50,40d864511fc54a7ff322208e4de694819cf698a2eccd234d1c0e29b688ba0ed0,66a7ec14af9b61133c1d5ec37a97c357f0e237f86bb4a07548efdd0c6dc90083,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,5.6235606536923255,0.20519965604836354,4.539254297261079,1.5371256157899935,-0.07673148965213078,1.2395634899019932,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP,m1,matched_neural,2,102,500,20260909-phase3-seed20260911_n5000-m1-seed2-final-ctx-s102-n500-drop10100-mc50,40d864511fc54a7ff322208e4de694819cf698a2eccd234d1c0e29b688ba0ed0,66a7ec14af9b61133c1d5ec37a97c357f0e237f86bb4a07548efdd0c6dc90083,False
continuum_1700_2000,equal bins within this window,60,8230,5.920040989792037,3.263047696534253,4.93957539176804,1.4068809015905688,0.7686520585972828,1.178341157761389,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP,m1,matched_neural,2,103,500,20260909-phase3-seed20260911_n5000-m1-seed2-final-ctx-s103-n500-drop10100-mc50,bc17f1b3b15d9f7fe5f0897567edda2ad83c47ad2c7506ee55522caeedf32978,e77deeae2327a2bf09e166188835b21b11a4e55d0a1af8f7e5bced328813127a,False
continuum_2200_2400,equal bins within this window,40,9093,5.259242174725047,-3.2934162934543405,4.1003703942956315,1.6632562963056767,-1.0383329036150464,1.2993407130044157,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP,m1,matched_neural,2,103,500,20260909-phase3-seed20260911_n5000-m1-seed2-final-ctx-s103-n500-drop10100-mc50,bc17f1b3b15d9f7fe5f0897567edda2ad83c47ad2c7506ee55522caeedf32978,e77deeae2327a2bf09e166188835b21b11a4e55d0a1af8f7e5bced328813127a,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,5.599397895007307,-0.015184298460043516,4.5394075836708305,1.5404115324257943,-0.13484042250888179,1.240317332892126,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP,m1,matched_neural,2,103,500,20260909-phase3-seed20260911_n5000-m1-seed2-final-ctx-s103-n500-drop10100-mc50,bc17f1b3b15d9f7fe5f0897567edda2ad83c47ad2c7506ee55522caeedf32978,e77deeae2327a2bf09e166188835b21b11a4e55d0a1af8f7e5bced328813127a,False
continuum_1700_2000,equal bins within this window,60,8230,5.947511969556962,3.3131066992153775,4.939253245951003,1.413306073228918,0.780480089452977,1.1782550176397373,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP,m1,matched_neural,2,104,500,20260909-phase3-seed20260911_n5000-m1-seed2-final-ctx-s104-n500-drop10100-mc50,318afa6ffab63faf77dcd585ad1b8891121eb4a8b7e6a6c3123aeb17c0332ad1,6fadd8d3bbc43bb05544cd156cea3af5756d4cce267178ec53981ad426376e41,False
continuum_2200_2400,equal bins within this window,40,9093,5.235719883454924,-3.2558349004141207,4.100280697617007,1.6559767670495986,-1.0270043338170247,1.29904624680151,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP,m1,matched_neural,2,104,500,20260909-phase3-seed20260911_n5000-m1-seed2-final-ctx-s104-n500-drop10100-mc50,318afa6ffab63faf77dcd585ad1b8891121eb4a8b7e6a6c3123aeb17c0332ad1,6fadd8d3bbc43bb05544cd156cea3af5756d4cce267178ec53981ad426376e41,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,5.602930542404956,0.028635899400628398,4.539191801790718,1.5394305943487325,-0.12326212218202387,1.2401221790457397,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP,m1,matched_neural,2,104,500,20260909-phase3-seed20260911_n5000-m1-seed2-final-ctx-s104-n500-drop10100-mc50,318afa6ffab63faf77dcd585ad1b8891121eb4a8b7e6a6c3123aeb17c0332ad1,6fadd8d3bbc43bb05544cd156cea3af5756d4cce267178ec53981ad426376e41,False
continuum_1700_2000,equal bins within this window,60,8230,5.9561692515928035,3.3286744402266253,4.9392184224431235,1.4153294632268865,0.7841572471148441,1.178242293110961,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP,m1,matched_neural,2,105,500,20260909-phase3-seed20260911_n5000-m1-seed2-final-ctx-s105-n500-drop10100-mc50,e8d87a6e1a9954796807226acd144dcef3e398a215347c38ce324b5d83a0cb1c,12c8ac6ab18b9be0a9ca69230bf0eb3d88882c901b7e78bd146d2b93aa136897,False
continuum_2200_2400,equal bins within this window,40,9093,5.223572680416931,-3.23592930546824,4.100545460985642,1.651979465461489,-1.0209171952066958,1.2987548786579093,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP,m1,matched_neural,2,105,500,20260909-phase3-seed20260911_n5000-m1-seed2-final-ctx-s105-n500-drop10100-mc50,e8d87a6e1a9954796807226acd144dcef3e398a215347c38ce324b5d83a0cb1c,12c8ac6ab18b9be0a9ca69230bf0eb3d88882c901b7e78bd146d2b93aa136897,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,5.6018596778756296,0.04637256737919267,4.539292439478397,1.53821221614323,-0.11837997404592582,1.2399635349705038,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP,m1,matched_neural,2,105,500,20260909-phase3-seed20260911_n5000-m1-seed2-final-ctx-s105-n500-drop10100-mc50,e8d87a6e1a9954796807226acd144dcef3e398a215347c38ce324b5d83a0cb1c,12c8ac6ab18b9be0a9ca69230bf0eb3d88882c901b7e78bd146d2b93aa136897,False
continuum_1700_2000,equal bins within this window,60,8230,5.964878760000096,3.3440555323311263,4.939339147921093,1.4173658877272588,0.7877902179878681,1.1782667915779974,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP,m1,matched_neural,2,106,500,20260909-phase3-seed20260911_n5000-m1-seed2-final-ctx-s106-n500-drop10100-mc50,6433bf066ed3137e6145e18234e698f81175d572badc6c50bd6257c84f5a928f,0f92f92efd65bdb9e6ef1bff5e7bb4dfcd7502c64aff19cfb1626f49208f81b5,False
continuum_2200_2400,equal bins within this window,40,9093,5.223890859044112,-3.2368598982011054,4.100216299980058,1.6523148067259104,-1.021285824296116,1.2988916373652908,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP,m1,matched_neural,2,106,500,20260909-phase3-seed20260911_n5000-m1-seed2-final-ctx-s106-n500-drop10100-mc50,6433bf066ed3137e6145e18234e698f81175d572badc6c50bd6257c84f5a928f,0f92f92efd65bdb9e6ef1bff5e7bb4dfcd7502c64aff19cfb1626f49208f81b5,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,5.606639560766543,0.05359781706501046,4.539209453462576,1.5393294449562385,-0.11674780315412397,1.2400467970510214,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP,m1,matched_neural,2,106,500,20260909-phase3-seed20260911_n5000-m1-seed2-final-ctx-s106-n500-drop10100-mc50,6433bf066ed3137e6145e18234e698f81175d572badc6c50bd6257c84f5a928f,0f92f92efd65bdb9e6ef1bff5e7bb4dfcd7502c64aff19cfb1626f49208f81b5,False
continuum_1700_2000,equal bins within this window,60,8230,5.949902192602236,3.31696457615782,4.939542701713092,1.4138676648902457,0.7813937563398903,1.1783232032745654,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP,m1,matched_neural,2,107,500,20260909-phase3-seed20260911_n5000-m1-seed2-final-ctx-s107-n500-drop10100-mc50,31f43f7c79919aa274f930110542a67f3ce6f523c67385398b2cf1b9e1865dd9,ac2f8835557f857d0e32e80dc5e4b93d77d188ad8270364a5c58307b07130a5b,False
continuum_2200_2400,equal bins within this window,40,9093,5.235731372751511,-3.255846823020102,4.100285901329849,1.65601642356607,-1.0270217948719267,1.2990829950309577,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP,m1,matched_neural,2,107,500,20260909-phase3-seed20260911_n5000-m1-seed2-final-ctx-s107-n500-drop10100-mc50,31f43f7c79919aa274f930110542a67f3ce6f523c67385398b2cf1b9e1865dd9,ac2f8835557f857d0e32e80dc5e4b93d77d188ad8270364a5c58307b07130a5b,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,5.60420463175406,0.03055887656885914,4.539351637331669,1.5397097403313966,-0.1228140192660182,1.2401738183323006,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP,m1,matched_neural,2,107,500,20260909-phase3-seed20260911_n5000-m1-seed2-final-ctx-s107-n500-drop10100-mc50,31f43f7c79919aa274f930110542a67f3ce6f523c67385398b2cf1b9e1865dd9,ac2f8835557f857d0e32e80dc5e4b93d77d188ad8270364a5c58307b07130a5b,False
continuum_1700_2000,equal bins within this window,60,8230,5.9433293549661865,3.3052514487886526,4.9394814183154185,1.4123282078105737,0.7786257481048342,1.1783093443428232,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP,m1,matched_neural,2,108,500,20260909-phase3-seed20260911_n5000-m1-seed2-final-ctx-s108-n500-drop10100-mc50,74899092c909ce654db108cfca158ca4e849263d4d4a65dd5432cfd373a09a8d,b3287475bafb26cfb9348ed749aa37a371e09dc996a22754c92ee99aa7c87d04,False
continuum_2200_2400,equal bins within this window,40,9093,5.249952548028839,-3.2790204704594914,4.10000323303069,1.6607040384501928,-1.0341161524252436,1.2994389891864835,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP,m1,matched_neural,2,108,500,20260909-phase3-seed20260911_n5000-m1-seed2-final-ctx-s108-n500-drop10100-mc50,74899092c909ce654db108cfca158ca4e849263d4d4a65dd5432cfd373a09a8d,b3287475bafb26cfb9348ed749aa37a371e09dc996a22754c92ee99aa7c87d04,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,5.6073686154094275,0.013115489164580718,4.539190632301391,1.5415266572301314,-0.12774520216020468,1.2403536990680528,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP,m1,matched_neural,2,108,500,20260909-phase3-seed20260911_n5000-m1-seed2-final-ctx-s108-n500-drop10100-mc50,74899092c909ce654db108cfca158ca4e849263d4d4a65dd5432cfd373a09a8d,b3287475bafb26cfb9348ed749aa37a371e09dc996a22754c92ee99aa7c87d04,False
continuum_1700_2000,equal bins within this window,60,8230,5.997836046298106,3.4023081242414146,4.9394672451585055,1.425081838100652,0.8015565340326719,1.1782891699552631,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP,m1,matched_neural,2,109,500,20260909-phase3-seed20260911_n5000-m1-seed2-final-ctx-s109-n500-drop10100-mc50,b934fa6df75f7243fd3370308a484c38fd9540c608d801900cd68c4fae8773a4,cdd32f75a99678f0c3109468b760db1a0e1418feeb6497ef78d86020318a2e3f,False
continuum_2200_2400,equal bins within this window,40,9093,5.194131214150468,-3.1885756526115863,4.100241990100684,1.6429811024621612,-1.0066891369292301,1.298446719983712,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP,m1,matched_neural,2,109,500,20260909-phase3-seed20260911_n5000-m1-seed2-final-ctx-s109-n500-drop10100-mc50,b934fa6df75f7243fd3370308a484c38fd9540c608d801900cd68c4fae8773a4,cdd32f75a99678f0c3109468b760db1a0e1418feeb6497ef78d86020318a2e3f,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,5.6103937610512284,0.10686623581491438,4.539290750953202,1.5378955017055143,-0.1025663014482791,1.2398244336740432,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP,m1,matched_neural,2,109,500,20260909-phase3-seed20260911_n5000-m1-seed2-final-ctx-s109-n500-drop10100-mc50,b934fa6df75f7243fd3370308a484c38fd9540c608d801900cd68c4fae8773a4,cdd32f75a99678f0c3109468b760db1a0e1418feeb6497ef78d86020318a2e3f,False
continuum_1700_2000,equal bins within this window,60,8230,17.462545848920392,-11.005706910580498,13.557836218366393,4.115205395846318,-2.5879867893882444,3.1995686940515244,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,0,100,500,20260909-phase3-seed20260911_n5000-m2-seed0-final-ctx-s100-n500-drop10100-mc50,8d60cbd3de7268b669f27d5a0f8f074034d785b6e6185503fa8ba8e267400a70,ad1f513c0bdbe2ef664eac717e9250e6d893d06431da6f1b9d4b7afe77e09f80,False
continuum_2200_2400,equal bins within this window,40,9093,15.522093125818829,-12.717436341731444,8.899561107189522,4.576762452287176,-3.7944414245334395,2.5590953128889837,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,0,100,500,20260909-phase3-seed20260911_n5000-m2-seed0-final-ctx-s100-n500-drop10100-mc50,8d60cbd3de7268b669f27d5a0f8f074034d785b6e6185503fa8ba8e267400a70,ad1f513c0bdbe2ef664eac717e9250e6d893d06431da6f1b9d4b7afe77e09f80,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,16.520833552400422,-11.861571626155971,11.46771796881681,4.3521069606954965,-3.191214106960842,2.897085487900292,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,0,100,500,20260909-phase3-seed20260911_n5000-m2-seed0-final-ctx-s100-n500-drop10100-mc50,8d60cbd3de7268b669f27d5a0f8f074034d785b6e6185503fa8ba8e267400a70,ad1f513c0bdbe2ef664eac717e9250e6d893d06431da6f1b9d4b7afe77e09f80,False
continuum_1700_2000,equal bins within this window,60,8230,16.353666226471937,-8.70033125252184,13.847260925657487,3.8563309215394095,-2.040978802364475,3.2719556391735916,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,0,101,500,20260909-phase3-seed20260911_n5000-m2-seed0-final-ctx-s101-n500-drop10100-mc50,b1394d52758d467d546a4dd4b2ff86d74fd47719a563b019798788f59c54ba5d,2801c89b28e9b0dc1c97a320c134b0c8314d746632ab2a0c84207c79cdbf4ee4,False
continuum_2200_2400,equal bins within this window,40,9093,13.843763079255808,-10.240345473753257,9.31585212273936,4.062014326464444,-3.0376879131385834,2.6967410945016863,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,0,101,500,20260909-phase3-seed20260911_n5000-m2-seed0-final-ctx-s101-n500-drop10100-mc50,b1394d52758d467d546a4dd4b2ff86d74fd47719a563b019798788f59c54ba5d,2801c89b28e9b0dc1c97a320c134b0c8314d746632ab2a0c84207c79cdbf4ee4,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,15.150778449330831,-9.470338363137548,11.801096049011466,3.960508083871524,-2.539333357751529,2.998174964498738,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,0,101,500,20260909-phase3-seed20260911_n5000-m2-seed0-final-ctx-s101-n500-drop10100-mc50,b1394d52758d467d546a4dd4b2ff86d74fd47719a563b019798788f59c54ba5d,2801c89b28e9b0dc1c97a320c134b0c8314d746632ab2a0c84207c79cdbf4ee4,False
continuum_1700_2000,equal bins within this window,60,8230,17.387112881011866,-10.36553606668074,13.959489832633196,4.098349071915935,-2.43531096037818,3.2963200150373915,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,0,102,500,20260909-phase3-seed20260911_n5000-m2-seed0-final-ctx-s102-n500-drop10100-mc50,f37b7d30babdbff5b93e0e47d84152f5a384a45eba622311c249f01e1c1bcd29,1752ff8f0bdb61fc443a7c72710061a5a0da2e559c5e6e717634b4759cf43231,False
continuum_2200_2400,equal bins within this window,40,9093,15.346468455112069,-12.35091269512074,9.108734799150486,4.517816488955317,-3.6783318889193835,2.6230784095858257,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,0,102,500,20260909-phase3-seed20260911_n5000-m2-seed0-final-ctx-s102-n500-drop10100-mc50,f37b7d30babdbff5b93e0e47d84152f5a384a45eba622311c249f01e1c1bcd29,1752ff8f0bdb61fc443a7c72710061a5a0da2e559c5e6e717634b4759cf43231,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,16.39856378438061,-11.358224380900742,11.786356647171438,4.313185072724724,-3.0568214246487817,2.9787804538410865,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,0,102,500,20260909-phase3-seed20260911_n5000-m2-seed0-final-ctx-s102-n500-drop10100-mc50,f37b7d30babdbff5b93e0e47d84152f5a384a45eba622311c249f01e1c1bcd29,1752ff8f0bdb61fc443a7c72710061a5a0da2e559c5e6e717634b4759cf43231,False
continuum_1700_2000,equal bins within this window,60,8230,15.900018690995063,-7.147690659625789,14.202855790589814,3.75128303379808,-1.6746094280361237,3.3567555262773987,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,0,103,500,20260909-phase3-seed20260911_n5000-m2-seed0-final-ctx-s103-n500-drop10100-mc50,c2b2e47f9899491de12f5f73f64f943a2ae88cb8096f6e644b2065f29132dcdd,22017950a88ad1bf566347fd0c76134e06247d96784db485b2b215db04fe8d36,False
continuum_2200_2400,equal bins within this window,40,9093,12.745127902154426,-8.619119271832309,9.388773520551243,3.735333423794687,-2.5487666081024507,2.7306600968153605,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,0,103,500,20260909-phase3-seed20260911_n5000-m2-seed0-final-ctx-s103-n500-drop10100-mc50,c2b2e47f9899491de12f5f73f64f943a2ae88cb8096f6e644b2065f29132dcdd,22017950a88ad1bf566347fd0c76134e06247d96784db485b2b215db04fe8d36,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,14.409179012287057,-7.883404965729049,12.038899053245999,3.7433167236141713,-2.1116880180692874,3.059764061781033,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,0,103,500,20260909-phase3-seed20260911_n5000-m2-seed0-final-ctx-s103-n500-drop10100-mc50,c2b2e47f9899491de12f5f73f64f943a2ae88cb8096f6e644b2065f29132dcdd,22017950a88ad1bf566347fd0c76134e06247d96784db485b2b215db04fe8d36,False
continuum_1700_2000,equal bins within this window,60,8230,16.11976515187292,-7.307048905502378,14.368502526155364,3.802176512637663,-1.7119248853322506,3.394975614085271,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,0,104,500,20260909-phase3-seed20260911_n5000-m2-seed0-final-ctx-s104-n500-drop10100-mc50,5525de1fb2140568e1d66c51aba3fe44164a86094057facd55ea1ba44c637d5f,690327ab479a8dad919a1bf301629210271ac05a0961050d8a7c10b9f49924a6,False
continuum_2200_2400,equal bins within this window,40,9093,12.894227518007304,-8.795354170220607,9.428830696672827,3.7795058564258834,-2.601607078934439,2.7415880663578487,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,0,104,500,20260909-phase3-seed20260911_n5000-m2-seed0-final-ctx-s104-n500-drop10100-mc50,5525de1fb2140568e1d66c51aba3fe44164a86094057facd55ea1ba44c637d5f,690327ab479a8dad919a1bf301629210271ac05a0961050d8a7c10b9f49924a6,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,14.59636824415021,-8.051201537861493,12.152298407104988,3.790858131875358,-2.156765982133345,3.085625102457315,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,0,104,500,20260909-phase3-seed20260911_n5000-m2-seed0-final-ctx-s104-n500-drop10100-mc50,5525de1fb2140568e1d66c51aba3fe44164a86094057facd55ea1ba44c637d5f,690327ab479a8dad919a1bf301629210271ac05a0961050d8a7c10b9f49924a6,False
continuum_1700_2000,equal bins within this window,60,8230,16.161602908107263,-7.317019116069007,14.410365707171414,3.8121831077803314,-1.714301099120622,3.404983375700906,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,0,105,500,20260909-phase3-seed20260911_n5000-m2-seed0-final-ctx-s105-n500-drop10100-mc50,9c32cd25e9c9b3a6049da9282ee5f6d31faa0f061f1ec29093e03c213ee315a9,85d90605d053677605e7e93265c4b72c60f458eefebc5f12abaf4bba048a26a1,False
continuum_2200_2400,equal bins within this window,40,9093,12.9590303242649,-8.902541308683464,9.417070945490522,3.799915917007985,-2.6341602152035266,2.7387151982215214,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,0,105,500,20260909-phase3-seed20260911_n5000-m2-seed0-final-ctx-s105-n500-drop10100-mc50,9c32cd25e9c9b3a6049da9282ee5f6d31faa0f061f1ec29093e03c213ee315a9,85d90605d053677605e7e93265c4b72c60f458eefebc5f12abaf4bba048a26a1,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,14.648103554804601,-8.109780212376236,12.172507239817596,3.8060544546535553,-2.174230657162074,3.0898602497337224,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,0,105,500,20260909-phase3-seed20260911_n5000-m2-seed0-final-ctx-s105-n500-drop10100-mc50,9c32cd25e9c9b3a6049da9282ee5f6d31faa0f061f1ec29093e03c213ee315a9,85d90605d053677605e7e93265c4b72c60f458eefebc5f12abaf4bba048a26a1,False
continuum_1700_2000,equal bins within this window,60,8230,16.868443383778917,-9.288286234975063,14.080913358476696,3.977166269996407,-2.1803602009127565,3.3262412620663606,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,0,106,500,20260909-phase3-seed20260911_n5000-m2-seed0-final-ctx-s106-n500-drop10100-mc50,1c716e8f0df0d874026acf6095c8b5f9615ed8e967709dabbea3528870923d18,dababece16fd4317648a0fdb9f0dc6e880fa294b3c4f041ecd895f43811164e0,False
continuum_2200_2400,equal bins within this window,40,9093,14.462786685895148,-11.138596796655689,9.225175343766512,4.248159968603015,-3.3101040749479935,2.662719311503535,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,0,106,500,20260909-phase3-seed20260911_n5000-m2-seed0-final-ctx-s106-n500-drop10100-mc50,1c716e8f0df0d874026acf6095c8b5f9615ed8e967709dabbea3528870923d18,dababece16fd4317648a0fdb9f0dc6e880fa294b3c4f041ecd895f43811164e0,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,15.711724617518295,-10.213441515815376,11.903276463481916,4.114894570826712,-2.7452321379303752,3.012802272414062,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,0,106,500,20260909-phase3-seed20260911_n5000-m2-seed0-final-ctx-s106-n500-drop10100-mc50,1c716e8f0df0d874026acf6095c8b5f9615ed8e967709dabbea3528870923d18,dababece16fd4317648a0fdb9f0dc6e880fa294b3c4f041ecd895f43811164e0,False
continuum_1700_2000,equal bins within this window,60,8230,16.01036103683778,-7.251453983101768,14.274035016800635,3.776461115222961,-1.698755861025565,3.372815897647296,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,0,107,500,20260909-phase3-seed20260911_n5000-m2-seed0-final-ctx-s107-n500-drop10100-mc50,74d247555c23885cb1cdc1a9992c298c42b00075f9b744407c76724a4f4fa83b,d3bb8b0180feaee725f7be4a67478c5c1d66b21a9821adcf92c6bc479d8e992c,False
continuum_2200_2400,equal bins within this window,40,9093,12.90936288780316,-8.829156309871422,9.41794292958113,3.783728347168399,-2.6118843077081393,2.737637771567611,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,0,107,500,20260909-phase3-seed20260911_n5000-m2-seed0-final-ctx-s107-n500-drop10100-mc50,74d247555c23885cb1cdc1a9992c298c42b00075f9b744407c76724a4f4fa83b,d3bb8b0180feaee725f7be4a67478c5c1d66b21a9821adcf92c6bc479d8e992c,False
