method,architecture_id,energy_kev,mean_of_training_seed_context_means,sd_across_training_seed_context_means,mean_context_sd_within_training_seed,training_seed_count,context_draws_per_seed,mc_passes_per_cell
Density-guided CNP (ours),cell17,972.0,0.5210325522224108,0.02284347099647545,0.0015947096391981882,3,10,50
Density-guided CNP (ours),cell17,973.0,0.5013510133226713,0.019571072012082982,0.0019816265671641718,3,10,50
Density-guided CNP (ours),cell17,974.0,0.49714888254801437,0.023128301797739132,0.0018771892425715122,3,10,50
Density-guided CNP (ours),cell17,975.0,0.5003440382480622,0.021492393909258518,0.0017888895855704301,3,10,50
Density-guided CNP (ours),cell17,976.0,0.5112304022510846,0.016647435815093814,0.0017769946596392153,3,10,50
Density-guided CNP (ours),cell17,977.0,0.5052386817534765,0.021560821128001548,0.0016298998657018858,3,10,50
Density-guided CNP (ours),cell17,978.0,0.4927536164323489,0.020334629731786534,0.0017816790591590724,3,10,50
Density-guided CNP (ours),cell17,979.0,0.48640808900197346,0.02097070223325981,0.0021510129407747757,3,10,50
Density-guided CNP (ours),cell17,980.0,0.5101142341097196,0.018426929841859032,0.0014372254997773203,3,10,50
Density-guided CNP (ours),cell17,981.0,0.5249947038094203,0.018580114795350246,0.0013162973304339063,3,10,50
Density-guided CNP (ours),cell17,982.0,0.5184557822744053,0.019833610877205126,0.0015668192502012038,3,10,50
Density-guided CNP (ours),cell17,983.0,0.5200892919898034,0.016743080884330415,0.0014269776308276042,3,10,50
Density-guided CNP (ours),cell17,984.0,0.5322299753030141,0.016478838692951366,0.00108245847175464,3,10,50
Density-guided CNP (ours),cell17,985.0,0.5334375507036845,0.016436431932831688,0.000983382528919154,3,10,50
Density-guided CNP (ours),cell17,986.0,0.527486385901769,0.019091182881215436,0.0010624162601590202,3,10,50
Density-guided CNP (ours),cell17,987.0,0.5214265124003093,0.019365044271116294,0.001218195068717163,3,10,50
Density-guided CNP (ours),cell17,988.0,0.5192619327108066,0.02290266553197922,0.0013886845501383473,3,10,50
Density-guided CNP (ours),cell17,989.0,0.5148421110113462,0.016644995470600592,0.0014969604980330595,3,10,50
Density-guided CNP (ours),cell17,990.0,0.5166502112150193,0.016563127519281223,0.001303491888259358,3,10,50
Density-guided CNP (ours),cell17,991.0,0.5147768411238989,0.019069083188223694,0.0013167952387309666,3,10,50
Density-guided CNP (ours),cell17,992.0,0.5061129589676857,0.01792587750687263,0.0016264586088686414,3,10,50
Density-guided CNP (ours),cell17,993.0,0.4999415179491044,0.017695820287525876,0.0018732950417244144,3,10,50
Density-guided CNP (ours),cell17,994.0,0.5095233746568363,0.021703274371664125,0.0014769301940520032,3,10,50
Density-guided CNP (ours),cell17,995.0,0.5244378281831742,0.019094684974494673,0.0012577530333111734,3,10,50
Density-guided CNP (ours),cell17,996.0,0.5251138379573822,0.015283643443435812,0.0012523393115843572,3,10,50
Density-guided CNP (ours),cell17,997.0,0.515404059946537,0.018376379749483196,0.0015257466697387821,3,10,50
Density-guided CNP (ours),cell17,998.0,0.5044972543716432,0.023455652720649436,0.0016649541049675585,3,10,50
Density-guided CNP (ours),cell17,999.0,0.5066282323400179,0.020555564303815183,0.0015529955056176041,3,10,50
Density-guided CNP (ours),cell17,1000.0,0.5172053155899049,0.017713527568186865,0.0014538404212996944,3,10,50
Density-guided CNP (ours),cell17,1001.0,0.5256332707007726,0.021243169372710466,0.0011835468684546502,3,10,50
Density-guided CNP (ours),cell17,1002.0,0.5259062607884408,0.019520341258384866,0.0012439333908544363,3,10,50
Density-guided CNP (ours),cell17,1003.0,0.515578162630399,0.02018400834492568,0.0013165772873900102,3,10,50
Density-guided CNP (ours),cell17,1004.0,0.5090959067145984,0.019570125756159188,0.001694472498210778,3,10,50
Density-guided CNP (ours),cell17,1005.0,0.518841663678487,0.024497283106415125,0.0013088962872670167,3,10,50
Density-guided CNP (ours),cell17,1006.0,0.5209362945954005,0.017021923612384058,0.001088605779320322,3,10,50
Density-guided CNP (ours),cell17,1007.0,0.5163399988810222,0.01833887649560715,0.0013093170009978658,3,10,50
Density-guided CNP (ours),cell17,1008.0,0.501838815331459,0.020164578694519132,0.001747257814620453,3,10,50
Density-guided CNP (ours),cell17,1009.0,0.4981405092477799,0.01841613865785361,0.0016337004161131026,3,10,50
Density-guided CNP (ours),cell17,1010.0,0.5059753137429555,0.021207579993517633,0.0014935903773058248,3,10,50
Density-guided CNP (ours),cell17,1011.0,0.5080846670269966,0.01979945827619073,0.0013658043206869865,3,10,50
Density-guided CNP (ours),cell17,1012.0,0.5131398844718933,0.016982055646591068,0.0014873033291458847,3,10,50
Density-guided CNP (ours),cell17,1013.0,0.5222805688381195,0.019306359507874557,0.0011488753992859731,3,10,50
Density-guided CNP (ours),cell17,1014.0,0.5232422672112783,0.022624555606392097,0.0011871126127266452,3,10,50
Density-guided CNP (ours),cell17,1015.0,0.5232956613699594,0.01639105103189708,0.0011221853348809486,3,10,50
Density-guided CNP (ours),cell17,1016.0,0.5224559599757194,0.016770655753672804,0.00127596506786391,3,10,50
Density-guided CNP (ours),cell17,1017.0,0.524634255150954,0.021983503254844345,0.0010965290231566345,3,10,50
Density-guided CNP (ours),cell17,1018.0,0.5216971422433855,0.01863674570063985,0.0012047829096238196,3,10,50
Density-guided CNP (ours),cell17,1019.0,0.5089514841238657,0.018193099023283983,0.0013672531515534177,3,10,50
Density-guided CNP (ours),cell17,1020.0,0.5039282107750575,0.019088212577020484,0.0016547182807971504,3,10,50
Density-guided CNP (ours),cell17,1021.0,0.5011990715662639,0.02185034047382661,0.0013509097131698875,3,10,50
Density-guided CNP (ours),cell17,1022.0,0.5114883180658022,0.016714556076923733,0.0013149291228278122,3,10,50
Density-guided CNP (ours),cell17,1023.0,0.5181991634964943,0.01903426457620369,0.001375900406274103,3,10,50
Density-guided CNP (ours),cell17,1024.0,0.5096290756861368,0.018435837686837403,0.0013859916709135888,3,10,50
Density-guided CNP (ours),cell17,1025.0,0.5013947203358015,0.020135941173445124,0.0016181649126709794,3,10,50
Density-guided CNP (ours),cell17,1026.0,0.4982586084405581,0.01864912530452324,0.0016958916196991042,3,10,50
Density-guided CNP (ours),cell17,1027.0,0.5071599166790645,0.020450028140336297,0.0015111593229565994,3,10,50
Density-guided CNP (ours),cell17,1028.0,0.5117014575600624,0.017953926450402002,0.0014429313254631787,3,10,50
Density-guided CNP (ours),cell17,1029.0,0.5107043270866076,0.017056743569407014,0.0011340951560182676,3,10,50
Density-guided CNP (ours),cell17,1030.0,0.5198340286413828,0.02036912542010188,0.0012605735532587048,3,10,50
Density-guided CNP (ours),cell17,1031.0,0.5218375581701596,0.01941180457730125,0.001164012357080076,3,10,50
Density-guided CNP (ours),cell17,1032.0,0.5251297519008319,0.01870439723967076,0.0010416828243285123,3,10,50
Density-guided CNP (ours),cell17,1033.0,0.52446577556928,0.018292385557300988,0.0009108459415813476,3,10,50
Density-guided CNP (ours),cell17,1034.0,0.5173888912995656,0.020025579784545163,0.0013410875901151377,3,10,50
Density-guided CNP (ours),cell17,1035.0,0.5136357955535252,0.014690473820429198,0.0012396489387799898,3,10,50
Density-guided CNP (ours),cell17,1036.0,0.5138373141487439,0.020205016495363746,0.0014134702347487276,3,10,50
Density-guided CNP (ours),cell17,1037.0,0.5147020763158798,0.021786742973575145,0.0011835192766008666,3,10,50
Density-guided CNP (ours),cell17,1038.0,0.5192210524876912,0.01639095637183415,0.0011324490036242931,3,10,50
Density-guided CNP (ours),cell17,1039.0,0.5240502399206162,0.02064276333405337,0.001097396176672307,3,10,50
Density-guided CNP (ours),cell17,1040.0,0.5192976695696513,0.017669119071533675,0.0010753655596359112,3,10,50
Density-guided CNP (ours),cell17,1041.0,0.5153472392360369,0.013343382475792276,0.0011516032307622773,3,10,50
Density-guided CNP (ours),cell17,1042.0,0.5166592788696289,0.019519817302760988,0.0012269646789737465,3,10,50
Density-guided CNP (ours),cell17,1043.0,0.5153924473126729,0.019592982356743255,0.0012279485625129806,3,10,50
Density-guided CNP (ours),cell17,1044.0,0.5202965599497159,0.019010477484037388,0.0011495330529586467,3,10,50
Density-guided CNP (ours),cell17,1045.0,0.5260505431493123,0.018654097291224466,0.0008525128719221596,3,10,50
Density-guided CNP (ours),cell17,1046.0,0.5226163510084152,0.014761677512376073,0.0008655021292957886,3,10,50
Density-guided CNP (ours),cell17,1047.0,0.520317621588707,0.01964356788981064,0.0010852553128386769,3,10,50
Density-guided CNP (ours),cell17,1048.0,0.5111336117784182,0.016119513461858512,0.0013098050123408356,3,10,50
Density-guided CNP (ours),cell17,1049.0,0.5042284456888835,0.01676582298471332,0.0012871056098099412,3,10,50
Density-guided CNP (ours),cell17,1050.0,0.5076421187520027,0.01769899335173013,0.0013632986501933148,3,10,50
Density-guided CNP (ours),cell17,1051.0,0.5139449654420217,0.01832368997695603,0.0011553137993699223,3,10,50
Density-guided CNP (ours),cell17,1052.0,0.5236932806173961,0.018952796352981822,0.0008937323593433316,3,10,50
Density-guided CNP (ours),cell17,1053.0,0.5234298342665036,0.020260483058243618,0.0009760543542214357,3,10,50
Density-guided CNP (ours),cell17,1054.0,0.5174890103936195,0.018174585864635003,0.0010883640403048578,3,10,50
Density-guided CNP (ours),cell17,1055.0,0.5204375408490499,0.016828106578819287,0.0010160576671742842,3,10,50
Density-guided CNP (ours),cell17,1056.0,0.5244061832229296,0.013741104665855153,0.0008511970048201083,3,10,50
Density-guided CNP (ours),cell17,1057.0,0.5255798809130986,0.01770046449383004,0.0009473203229329874,3,10,50
Density-guided CNP (ours),cell17,1058.0,0.5250172232190768,0.01796615578278864,0.0008715635343995142,3,10,50
Density-guided CNP (ours),cell17,1059.0,0.5285986503561338,0.02121539375711369,0.0007489349379146571,3,10,50
Density-guided CNP (ours),cell17,1060.0,0.5250081235965093,0.019760999749770067,0.0008548698745402487,3,10,50
Density-guided CNP (ours),cell17,1061.0,0.5290450980861982,0.016535557575636215,0.0007682139251017158,3,10,50
Density-guided CNP (ours),cell17,1062.0,0.5211631972193718,0.021163368400700676,0.0007606205579828193,3,10,50
Density-guided CNP (ours),cell17,1063.0,0.5210931001504262,0.015006318985423978,0.0008906863861651938,3,10,50
Density-guided CNP (ours),cell17,1064.0,0.5152886790831884,0.01674188970759592,0.00108125505028089,3,10,50
Density-guided CNP (ours),cell17,1065.0,0.5113892730673154,0.017814453184836803,0.0010535131075843907,3,10,50
Density-guided CNP (ours),cell17,1066.0,0.5174226449131967,0.017852467272264323,0.0008488788392836171,3,10,50
Density-guided CNP (ours),cell17,1067.0,0.5210331797003747,0.015495143163640986,0.000921817847590681,3,10,50
Density-guided CNP (ours),cell17,1068.0,0.5218029719392459,0.01933004232743344,0.0008914356995339557,3,10,50
Density-guided CNP (ours),cell17,1069.0,0.5233849693338076,0.01841368641195104,0.0009194538468958038,3,10,50
Density-guided CNP (ours),cell17,1070.0,0.5244236781597137,0.01836206122231634,0.0009526528060772047,3,10,50
Density-guided CNP (ours),cell17,1071.0,0.5207856312195459,0.017192136623168857,0.0008276326804478492,3,10,50
Density-guided CNP (ours),cell17,1072.0,0.5198019155661265,0.018831939770167814,0.0008489951181897211,3,10,50
Density-guided CNP (ours),cell17,1073.0,0.5164703140457471,0.015845348633734217,0.001099177533906776,3,10,50
Density-guided CNP (ours),cell17,1074.0,0.5164635877211889,0.01577750985930592,0.000986137049382184,3,10,50
Density-guided CNP (ours),cell17,1075.0,0.5180207946499188,0.011199905366864788,0.0010742055901274946,3,10,50
Density-guided CNP (ours),cell17,1076.0,0.5109189561009407,0.011943066899904648,0.001132668253661179,3,10,50
Density-guided CNP (ours),cell17,1077.0,0.49003342493375146,0.013087354465563224,0.0015136757601929521,3,10,50
Density-guided CNP (ours),cell17,1078.0,0.2709755944212278,0.018394007366589527,0.004231684868481374,3,10,50
Density-guided CNP (ours),cell17,1079.0,0.1914595928390821,0.019798639972447542,0.004712540753084249,3,10,50
Density-guided CNP (ours),cell17,1080.0,0.48697396828730904,0.01165921446719748,0.0016178954958655835,3,10,50
Density-guided CNP (ours),cell17,1081.0,0.5088128878672917,0.01732651948426315,0.001256782748641031,3,10,50
Density-guided CNP (ours),cell17,1082.0,0.5159269391099612,0.013213470689915288,0.0010925478654341078,3,10,50
Density-guided CNP (ours),cell17,1083.0,0.5230199960867564,0.01626886424607607,0.0008464540434444731,3,10,50
Density-guided CNP (ours),cell17,1084.0,0.5297900977929433,0.01967338575052813,0.000631851153465174,3,10,50
Density-guided CNP (ours),cell17,1085.0,0.5318353508512179,0.018525506611795153,0.0004848444814300799,3,10,50
Density-guided CNP (ours),cell17,1086.0,0.5338562313318252,0.01841093328877576,0.0006775689352790723,3,10,50
Density-guided CNP (ours),cell17,1087.0,0.5353793465892475,0.01853537774945895,0.0005553681940454717,3,10,50
Density-guided CNP (ours),cell17,1088.0,0.5288862090706824,0.014852989851476447,0.0006380389437125395,3,10,50
Density-guided CNP (ours),cell17,1089.0,0.5221476607720058,0.017793384723851672,0.0008273878385491824,3,10,50
Density-guided CNP (ours),cell17,1090.0,0.5162588232358297,0.01567694791356769,0.001032639487142351,3,10,50
Density-guided CNP (ours),cell17,1091.0,0.5194707795580229,0.012948032647118355,0.0008538759668171456,3,10,50
Density-guided CNP (ours),cell17,1092.0,0.5197358548839887,0.017286429574069777,0.0008344920244717878,3,10,50
Density-guided CNP (ours),cell17,1093.0,0.5117643746932348,0.019050928335541402,0.0010278223548170205,3,10,50
Density-guided CNP (ours),cell17,1094.0,0.5070528623064359,0.015559446783436702,0.0010678137464475224,3,10,50
Density-guided CNP (ours),cell17,1095.0,0.51355367598931,0.017328545873003184,0.0010578054385740462,3,10,50
Density-guided CNP (ours),cell17,1096.0,0.5158370802402495,0.018674551581894808,0.0009217469436966433,3,10,50
Density-guided CNP (ours),cell17,1097.0,0.520736887852351,0.01604410734545577,0.000903167635985299,3,10,50
Density-guided CNP (ours),cell17,1098.0,0.5202021705706913,0.015007446446827447,0.0007375336605735958,3,10,50
Density-guided CNP (ours),cell17,1099.0,0.5149118847846985,0.012699327336933297,0.0010058214700925602,3,10,50
Density-guided CNP (ours),cell17,1100.0,0.5128759792645773,0.015245401886418678,0.0009152022927566301,3,10,50
Density-guided CNP (ours),cell17,1101.0,0.5155223980347315,0.014418648648167932,0.0009578615514434437,3,10,50
Density-guided CNP (ours),cell17,1102.0,0.5153126843571663,0.015964559605797415,0.0009334460500695614,3,10,50
Density-guided CNP (ours),cell17,1103.0,0.5185428171157836,0.016341282672627355,0.0008359866108883597,3,10,50
Density-guided CNP (ours),cell17,1104.0,0.5218323596318564,0.01298183738595977,0.000679441819490785,3,10,50
Density-guided CNP (ours),cell17,1105.0,0.5237557045618693,0.013401188388407646,0.0006909810060835088,3,10,50
Density-guided CNP (ours),cell17,1106.0,0.5239097406466802,0.014387142497873116,0.0007871738467047214,3,10,50
Density-guided CNP (ours),cell17,1107.0,0.52172351338466,0.016470525052573952,0.0007004812596426538,3,10,50
Density-guided CNP (ours),cell17,1108.0,0.5216482762296994,0.01757886850093763,0.0006756134437050466,3,10,50
Density-guided CNP (ours),cell17,1109.0,0.5195619837443034,0.01809975938942702,0.0008013074370894811,3,10,50
Density-guided CNP (ours),cell17,1110.0,0.5244509380658468,0.014619390536637815,0.0006336762669497584,3,10,50
Density-guided CNP (ours),cell17,1111.0,0.5277509310245514,0.014322848008746102,0.0005952299558900242,3,10,50
Density-guided CNP (ours),cell17,1112.0,0.5288152681787809,0.016710390638566015,0.0005743271543414316,3,10,50
Density-guided CNP (ours),cell17,1113.0,0.5270859452684721,0.014931651343661987,0.0007122766552616895,3,10,50
Density-guided CNP (ours),cell17,1114.0,0.5222245853741964,0.012974617116045601,0.000727572902720164,3,10,50
Density-guided CNP (ours),cell17,1115.0,0.5198754252592723,0.014089137601440394,0.0008131904129359799,3,10,50
Density-guided CNP (ours),cell17,1116.0,0.5180802801648775,0.010368693325128527,0.000865013709601496,3,10,50
Density-guided CNP (ours),cell17,1117.0,0.5200750940442086,0.012472088720125143,0.0006765924647487067,3,10,50
Density-guided CNP (ours),cell17,1118.0,0.5237864892482756,0.013944299853849358,0.0006931631528862703,3,10,50
Density-guided CNP (ours),cell17,1119.0,0.5238269342184066,0.0131886267059813,0.0006310428994524195,3,10,50
Density-guided CNP (ours),cell17,1120.0,0.5244474732677141,0.010871930140420882,0.0006281552723712002,3,10,50
Density-guided CNP (ours),cell17,1121.0,0.5230050408045451,0.013698370934378442,0.0005962265235925047,3,10,50
Density-guided CNP (ours),cell17,1122.0,0.5205781873663267,0.013008933990726165,0.0007927685105751153,3,10,50
Density-guided CNP (ours),cell17,1123.0,0.52800818947951,0.012408282721194869,0.0006192028555033285,3,10,50
Density-guided CNP (ours),cell17,1124.0,0.5305016012191772,0.014291618874829212,0.0004829418058011177,3,10,50
Density-guided CNP (ours),cell17,1125.0,0.531522997577985,0.015503087237491001,0.0005182748757825285,3,10,50
Density-guided CNP (ours),cell17,1126.0,0.5246039469440779,0.013037795690530507,0.0005084170103490603,3,10,50
Density-guided CNP (ours),cell17,1127.0,0.5263204982876778,0.015556446507166954,0.0006815221980494103,3,10,50
Density-guided CNP (ours),cell17,1128.0,0.5286833416819573,0.015057908660057495,0.0006000380597038177,3,10,50
Density-guided CNP (ours),cell17,1129.0,0.5287070181369782,0.00938348834554691,0.0004356071951217161,3,10,50
Density-guided CNP (ours),cell17,1130.0,0.5296478946407636,0.012675891612710448,0.000503237655111693,3,10,50
Density-guided CNP (ours),cell17,1131.0,0.5263089378674825,0.014524966940044267,0.0005959319932768511,3,10,50
Density-guided CNP (ours),cell17,1132.0,0.5224727944135666,0.01000453249801435,0.0007563107060884139,3,10,50
Density-guided CNP (ours),cell17,1133.0,0.5264072764515877,0.012382694644464615,0.0006352399633279454,3,10,50
Density-guided CNP (ours),cell17,1134.0,0.532954147676627,0.014948217114560812,0.0005553471315591602,3,10,50
Density-guided CNP (ours),cell17,1135.0,0.5285144084890684,0.017340290803953547,0.0005830097394790494,3,10,50
Density-guided CNP (ours),cell17,1136.0,0.5197573488354682,0.01001962471309159,0.0008526854132265338,3,10,50
Density-guided CNP (ours),cell17,1137.0,0.5194612933794657,0.010850352218634493,0.0007742735031376324,3,10,50
Density-guided CNP (ours),cell17,1138.0,0.5242229622006417,0.014035234684749114,0.000630638950722439,3,10,50
Density-guided CNP (ours),cell17,1139.0,0.5275908732016882,0.0125134456600269,0.0007307749333943557,3,10,50
Density-guided CNP (ours),cell17,1140.0,0.5308588883479436,0.015412086240436301,0.000513515665445114,3,10,50
Density-guided CNP (ours),cell17,1141.0,0.5283043277462323,0.011216989273274539,0.0004356096529562756,3,10,50
Density-guided CNP (ours),cell17,1142.0,0.5317175379991531,0.011715747860610418,0.00048316737876439713,3,10,50
Density-guided CNP (ours),cell17,1143.0,0.5326670042276382,0.01348648044975158,0.0004596778302396291,3,10,50
Density-guided CNP (ours),cell17,1144.0,0.5337680475711822,0.014719552611265181,0.0004445369959239057,3,10,50
Density-guided CNP (ours),cell17,1145.0,0.533139947672685,0.012663110920060835,0.00039037434631868567,3,10,50
Density-guided CNP (ours),cell17,1146.0,0.5336663488348327,0.01627790949376666,0.00041787877451492957,3,10,50
Density-guided CNP (ours),cell17,1147.0,0.5343601799805958,0.012864672597611886,0.0004595785591512387,3,10,50
Density-guided CNP (ours),cell17,1148.0,0.5353037986159325,0.011871011899631108,0.00030400839545754505,3,10,50
Density-guided CNP (ours),cell17,1149.0,0.5340257163445155,0.010661817761701144,0.00036297372334093136,3,10,50
Density-guided CNP (ours),cell17,1150.0,0.5321936695575714,0.01401404202857449,0.0005505552268701427,3,10,50
Density-guided CNP (ours),cell17,1151.0,0.5296258381207785,0.010690840731508831,0.0006186181226850437,3,10,50
Density-guided CNP (ours),cell17,1152.0,0.5289794473052024,0.013437074407284425,0.0004940104582223244,3,10,50
Density-guided CNP (ours),cell17,1153.0,0.5285223514437676,0.01086048810467457,0.0005630184567815466,3,10,50
Density-guided CNP (ours),cell17,1154.0,0.529139928539594,0.01456678371701028,0.0005073044180996909,3,10,50
Density-guided CNP (ours),cell17,1155.0,0.5306433735092481,0.014932162500359447,0.0005136623279589613,3,10,50
Density-guided CNP (ours),cell17,1156.0,0.5288843660553296,0.010303251161882396,0.0004870618608115148,3,10,50
Density-guided CNP (ours),cell17,1157.0,0.5320756496191025,0.016574876196839044,0.00047732505044766624,3,10,50
Density-guided CNP (ours),cell17,1158.0,0.5301103873650234,0.009702690316238738,0.0005518655386303483,3,10,50
Density-guided CNP (ours),cell17,1159.0,0.5295904806653658,0.012068746367576622,0.0005288898086055028,3,10,50
Density-guided CNP (ours),cell17,1160.0,0.5310874371329942,0.015163961601987937,0.0005324820557884764,3,10,50
Density-guided CNP (ours),cell17,1161.0,0.531020111600558,0.014672213466813189,0.0004723644751213154,3,10,50
Density-guided CNP (ours),cell17,1162.0,0.5295513835946719,0.01281373650822318,0.0007291544894601027,3,10,50
Density-guided CNP (ours),cell17,1163.0,0.5264112300872803,0.011256858237706422,0.0005375639981901353,3,10,50
Density-guided CNP (ours),cell17,1164.0,0.5303616867860158,0.011324435553214366,0.00043105379693404136,3,10,50
Density-guided CNP (ours),cell17,1165.0,0.53397336435318,0.012900958699446016,0.00042088574895987764,3,10,50
Density-guided CNP (ours),cell17,1166.0,0.5294652977585792,0.01153041473543978,0.0006130067209445957,3,10,50
Density-guided CNP (ours),cell17,1167.0,0.5263983103632927,0.010328324200621177,0.0006516184698543677,3,10,50
Density-guided CNP (ours),cell17,1168.0,0.5322489959597588,0.012722036677738347,0.0005098922937045591,3,10,50
Density-guided CNP (ours),cell17,1169.0,0.534482085108757,0.007575377714422949,0.0004400894087567216,3,10,50
Density-guided CNP (ours),cell17,1170.0,0.5354109998941422,0.013309110608670231,0.00044355960116660527,3,10,50
Density-guided CNP (ours),cell17,1171.0,0.5330614113012949,0.0154646334040281,0.0003313535274098429,3,10,50
Density-guided CNP (ours),cell17,1172.0,0.5364817794164022,0.013883604633589426,0.0003750004057897077,3,10,50
Density-guided CNP (ours),cell17,1173.0,0.5343132658998171,0.008279425555183309,0.00042384279904049996,3,10,50
Density-guided CNP (ours),cell17,1174.0,0.5330839355190595,0.011768497519167854,0.0003668262217273905,3,10,50
Density-guided CNP (ours),cell17,1175.0,0.5385013452967008,0.010399518131615567,0.00033245380221458396,3,10,50
Density-guided CNP (ours),cell17,1176.0,0.537809384862582,0.013583762342798907,0.00029621532516310993,3,10,50
Density-guided CNP (ours),cell17,1177.0,0.5318239216208457,0.010544878120471642,0.0004498763983556983,3,10,50
Density-guided CNP (ours),cell17,1178.0,0.5303758338491121,0.008996645531681524,0.0006144910409886208,3,10,50
Density-guided CNP (ours),cell17,1179.0,0.5318047273953755,0.012604006574125439,0.00064691549132565,3,10,50
Density-guided CNP (ours),cell17,1180.0,0.5335859630107881,0.012102890523917626,0.00033850350713417,3,10,50
Density-guided CNP (ours),cell17,1181.0,0.5353521302143732,0.01472641912311778,0.00040232127495940006,3,10,50
Density-guided CNP (ours),cell17,1182.0,0.5334380540649096,0.01547048507087006,0.00034028126039095923,3,10,50
Density-guided CNP (ours),cell17,1183.0,0.5362215378085772,0.011707087007312633,0.0003823400126881721,3,10,50
Density-guided CNP (ours),cell17,1184.0,0.5346630916794141,0.011776582628838845,0.0004304986810779272,3,10,50
Density-guided CNP (ours),cell17,1185.0,0.5358093973000844,0.01408164823072995,0.0003444917689360397,3,10,50
Density-guided CNP (ours),cell17,1186.0,0.5333029544552167,0.014343598587639525,0.0004275530688139393,3,10,50
Density-guided CNP (ours),cell17,1187.0,0.5332438528140387,0.013012905417241092,0.0004428673036227591,3,10,50
Density-guided CNP (ours),cell17,1188.0,0.5302160043716431,0.011616782876406578,0.000656814321398993,3,10,50
Density-guided CNP (ours),cell17,1189.0,0.5341955947677294,0.009551383001936888,0.0003672891059835707,3,10,50
Density-guided CNP (ours),cell17,1190.0,0.5366910489400228,0.010041010020915756,0.000378201286221431,3,10,50
Density-guided CNP (ours),cell17,1191.0,0.5380654925704002,0.01302979668642121,0.0002597450221826848,3,10,50
Density-guided CNP (ours),cell17,1192.0,0.5402552573482194,0.011890301880828512,0.00032545916122619407,3,10,50
Density-guided CNP (ours),cell17,1193.0,0.5386533018946648,0.013491263876516401,0.00026239676337455874,3,10,50
Density-guided CNP (ours),cell17,1194.0,0.5409862130085626,0.010232017633117698,0.00031028052889902003,3,10,50
Density-guided CNP (ours),cell17,1195.0,0.537311727543672,0.012959434561676194,0.00038151495203899794,3,10,50
Density-guided CNP (ours),cell17,1196.0,0.5335098364154497,0.011257547839824878,0.00040922259817547166,3,10,50
Density-guided CNP (ours),cell17,1197.0,0.5360713211894036,0.0102612714704767,0.000386547875595854,3,10,50
Density-guided CNP (ours),cell17,1198.0,0.5332814430991808,0.007563278830528283,0.0005229135692568879,3,10,50
Density-guided CNP (ours),cell17,1199.0,0.5299569699962934,0.008629130915106127,0.0007039144556470423,3,10,50
Density-guided CNP (ours),cell17,1200.0,0.5277356148759523,0.01224082187716402,0.0006293584575529629,3,10,50
Density-guided CNP (ours),cell17,1201.0,0.5363101200262705,0.0083780323224184,0.00030426970852966985,3,10,50
Density-guided CNP (ours),cell17,1202.0,0.5382461768984795,0.013778932777373472,0.00044517316151501386,3,10,50
Density-guided CNP (ours),cell17,1203.0,0.5401357422073682,0.017855362539250522,0.0003236935587665535,3,10,50
Density-guided CNP (ours),cell17,1204.0,0.5410601227283478,0.011911897974689743,0.0003092149957920305,3,10,50
Density-guided CNP (ours),cell17,1205.0,0.5352302265763282,0.013914469246555157,0.00032582706135721406,3,10,50
Density-guided CNP (ours),cell17,1206.0,0.5349948915044466,0.010831475749590215,0.00045462798639099323,3,10,50
Density-guided CNP (ours),cell17,1207.0,0.538011325677236,0.011355896690660039,0.000490428256719009,3,10,50
Density-guided CNP (ours),cell17,1208.0,0.5358275795578956,0.00845856303224914,0.000529628473469081,3,10,50
Density-guided CNP (ours),cell17,1209.0,0.5369542870322864,0.010477841516267607,0.00045341624735850027,3,10,50
Density-guided CNP (ours),cell17,1210.0,0.536059719045957,0.009630442602530095,0.0005360247918108584,3,10,50
Density-guided CNP (ours),cell17,1211.0,0.53805653043588,0.010735073402039918,0.0003671124053338398,3,10,50
Density-guided CNP (ours),cell17,1212.0,0.5414809972047807,0.010147839199614393,0.0004595958662073424,3,10,50
Density-guided CNP (ours),cell17,1213.0,0.5369529552062353,0.012408016038976507,0.0005564137706744345,3,10,50
Density-guided CNP (ours),cell17,1214.0,0.537521318256855,0.009957372713089578,0.0004134399573124589,3,10,50
Density-guided CNP (ours),cell17,1215.0,0.5393200992941856,0.009769304914185881,0.0003187589154814602,3,10,50
Density-guided CNP (ours),cell17,1216.0,0.5383522042433421,0.014229540979649132,0.0004374737144611217,3,10,50
Density-guided CNP (ours),cell17,1217.0,0.5405575676163037,0.014326139778177564,0.0003487479503665124,3,10,50
Density-guided CNP (ours),cell17,1218.0,0.5394425016442935,0.012439238038043381,0.0002568054701769049,3,10,50
Density-guided CNP (ours),cell17,1219.0,0.5413350818951924,0.010913690093683488,0.0003317776104047015,3,10,50
Density-guided CNP (ours),cell17,1220.0,0.5410585543115934,0.013681021525745272,0.00033835993777205786,3,10,50
Density-guided CNP (ours),cell17,1221.0,0.5396800279021262,0.015470796942662736,0.000362509237203144,3,10,50
Density-guided CNP (ours),cell17,1222.0,0.5431983333627383,0.008034974218497384,0.0002934166372485753,3,10,50
Density-guided CNP (ours),cell17,1223.0,0.5407319209376971,0.013002024549753641,0.00036828255700476923,3,10,50
Density-guided CNP (ours),cell17,1224.0,0.539010223309199,0.00807451986839756,0.00040603805511644684,3,10,50
Density-guided CNP (ours),cell17,1225.0,0.5358291150331497,0.008354833619471863,0.0004570014553315764,3,10,50
