method,architecture_id,training_seed,context_seed,context_size,feature_id,feature,status,center_event_count,sideband_event_count,empirical_contrast_percentage_points,predicted_contrast_percentage_points,absolute_contrast_error_percentage_points
Density-guided CNP (ours),ours,0,106,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-23.980823654848727,1.566334678289627
Density-guided CNP (ours),ours,0,106,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-23.127309223417804,5.345839036977395
Density-guided CNP (ours),ours,0,106,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.16707116783814258,2.3165414271693052
Density-guided CNP (ours),ours,0,107,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,19.717267102889412,1.3013902351082574
Density-guided CNP (ours),ours,0,107,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-23.323983260003793,2.223175073134559
Density-guided CNP (ours),ours,0,107,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-23.239449765116046,5.233698495279151
Density-guided CNP (ours),ours,0,107,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.41787746736333675,2.065735127644111
Density-guided CNP (ours),ours,0,108,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,19.515819580441416,1.5028377575562524
Density-guided CNP (ours),ours,0,108,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-23.836169825760084,1.7109885073782694
Density-guided CNP (ours),ours,0,108,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-23.211907280794893,5.261240979600304
Density-guided CNP (ours),ours,0,108,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5437915938643123,1.9398210011431356
Density-guided CNP (ours),ours,0,109,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,19.415854695543345,1.6028026424543262
Density-guided CNP (ours),ours,0,109,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-24.049601827260066,1.4975565058782891
Density-guided CNP (ours),ours,0,109,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-23.164170167005043,5.308978093390154
Density-guided CNP (ours),ours,0,109,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,0.06971928905789015,2.553331884065338
Density-guided CNP (ours),ours,0,100,1000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,19.273370497346953,1.7452868406507172
Density-guided CNP (ours),ours,0,100,1000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-24.272353334619286,1.274804998519069
Density-guided CNP (ours),ours,0,100,1000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-23.37293974179548,5.100208518599716
Density-guided CNP (ours),ours,0,100,1000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,0.055750553937622405,2.5393631489450703
Density-guided CNP (ours),ours,0,101,1000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,19.564228361607483,1.4544289763901874
Density-guided CNP (ours),ours,0,101,1000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-23.795500661803903,1.75165767133445
Density-guided CNP (ours),ours,0,101,1000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-23.419311142419303,5.053837117975895
Density-guided CNP (ours),ours,0,101,1000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5104072521672609,1.973205342840187
Density-guided CNP (ours),ours,0,102,1000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,19.39078226396711,1.6278750740305603
Density-guided CNP (ours),ours,0,102,1000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-24.108922979867554,1.4382353532708003
Density-guided CNP (ours),ours,0,102,1000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-23.33541861988843,5.137729640506769
Density-guided CNP (ours),ours,0,102,1000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5226216661210453,1.9609909288864025
Density-guided CNP (ours),ours,0,103,1000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,19.362697257182347,1.6559600808153219
Density-guided CNP (ours),ours,0,103,1000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-24.1556772643082,1.3914810688301527
Density-guided CNP (ours),ours,0,103,1000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-23.321913801886385,5.151234458508814
Density-guided CNP (ours),ours,0,103,1000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.08813680415327152,2.395475790854176
Density-guided CNP (ours),ours,0,104,1000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,19.8780945652977,1.1405627726999712
Density-guided CNP (ours),ours,0,104,1000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-23.087648622265526,2.459509710872826
Density-guided CNP (ours),ours,0,104,1000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-23.302969594550078,5.170178665845121
Density-guided CNP (ours),ours,0,104,1000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.3544565965766494,2.1291559984307984
Density-guided CNP (ours),ours,0,105,1000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,19.454005423486443,1.564651914511228
Density-guided CNP (ours),ours,0,105,1000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-23.992879050868943,1.5542792822694107
Density-guided CNP (ours),ours,0,105,1000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-23.311529628443306,5.161618631951892
Density-guided CNP (ours),ours,0,105,1000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.0030377416511490063,2.480574853356299
Density-guided CNP (ours),ours,0,106,1000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,19.392504777525986,1.626152560471683
Density-guided CNP (ours),ours,0,106,1000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-24.11973056232729,1.4274277708110628
Density-guided CNP (ours),ours,0,106,1000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-23.247548187634692,5.225600072760505
Density-guided CNP (ours),ours,0,106,1000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.17668517513536597,2.306927419872082
Density-guided CNP (ours),ours,0,107,1000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,19.593074038325653,1.4255832996720175
Density-guided CNP (ours),ours,0,107,1000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-23.664563847325038,1.882594485813316
Density-guided CNP (ours),ours,0,107,1000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-23.265198390346722,5.207949870048475
Density-guided CNP (ours),ours,0,107,1000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5537775066822792,1.9298350883251687
Density-guided CNP (ours),ours,0,108,1000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,19.376633921137643,1.6420234168600278
Density-guided CNP (ours),ours,0,108,1000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-24.14568621625413,1.4014721168842226
Density-guided CNP (ours),ours,0,108,1000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-23.28415070874011,5.188997551655087
Density-guided CNP (ours),ours,0,108,1000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5583882540271645,1.9252243409802832
Density-guided CNP (ours),ours,0,109,1000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,19.456795604394074,1.5618617336035978
Density-guided CNP (ours),ours,0,109,1000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-24.009215025997044,1.5379433071413096
Density-guided CNP (ours),ours,0,109,1000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-23.35033793240953,5.122810327985669
Density-guided CNP (ours),ours,0,109,1000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.24587880830755915,2.2377337866998888
Density-guided CNP (ours),ours,0,100,2000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,19.41540721071755,1.6032501272801203
Density-guided CNP (ours),ours,0,100,2000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-24.072963122428554,1.4741952107098
Density-guided CNP (ours),ours,0,100,2000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-23.268711213271246,5.204437047123952
Density-guided CNP (ours),ours,0,100,2000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.062305066203638404,2.4213075288038093
Density-guided CNP (ours),ours,0,101,2000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,19.50477721251319,1.5138801254844791
Density-guided CNP (ours),ours,0,101,2000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-23.929724343087873,1.617433990050482
Density-guided CNP (ours),ours,0,101,2000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-23.373517252683026,5.099631007712172
Density-guided CNP (ours),ours,0,101,2000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.27146597586225896,2.212146619145189
Density-guided CNP (ours),ours,0,102,2000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,19.43249859573425,1.5861587422634216
Density-guided CNP (ours),ours,0,102,2000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-24.056513695207805,1.4906446379305494
Density-guided CNP (ours),ours,0,102,2000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-23.333032680273735,5.140115580121463
Density-guided CNP (ours),ours,0,102,2000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.4547918654276478,2.0288207295797998
Density-guided CNP (ours),ours,0,103,2000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,19.419551526404977,1.5991058115926937
Density-guided CNP (ours),ours,0,103,2000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-24.084964948814513,1.46219338432384
Density-guided CNP (ours),ours,0,103,2000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-23.30096469687582,5.172183563519378
Density-guided CNP (ours),ours,0,103,2000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.17960742930484552,2.3040051657026024
Density-guided CNP (ours),ours,0,104,2000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,19.677665593120885,1.340991744876785
Density-guided CNP (ours),ours,0,104,2000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-23.523214849687708,2.0239434834506467
Density-guided CNP (ours),ours,0,104,2000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-23.29644104035365,5.176707220041549
Density-guided CNP (ours),ours,0,104,2000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.24405156865839606,2.239561026349052
Density-guided CNP (ours),ours,0,105,2000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,19.468897715124644,1.549759622873026
Density-guided CNP (ours),ours,0,105,2000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-23.986799949655534,1.5603583834828183
Density-guided CNP (ours),ours,0,105,2000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-23.27044947568191,5.202698784713286
Density-guided CNP (ours),ours,0,105,2000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.16859554566285295,2.3150170493445947
Density-guided CNP (ours),ours,0,106,2000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,19.507459968031217,1.511197369966455
Density-guided CNP (ours),ours,0,106,2000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-23.9175135515193,1.6296447816190551
Density-guided CNP (ours),ours,0,106,2000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-23.282822242207722,5.190326018187474
Density-guided CNP (ours),ours,0,106,2000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.18296416032101137,2.3006484346864364
Density-guided CNP (ours),ours,0,107,2000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,19.44970219673481,1.5689551412628622
Density-guided CNP (ours),ours,0,107,2000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-24.009291695781986,1.5378666373563665
Density-guided CNP (ours),ours,0,107,2000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-23.301823137109988,5.171325123285212
Density-guided CNP (ours),ours,0,107,2000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.4272900583130873,2.0563225366943607
Density-guided CNP (ours),ours,0,108,2000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,19.36774575069683,1.6509115873008406
Density-guided CNP (ours),ours,0,108,2000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-24.176260932631134,1.3708974005072205
Density-guided CNP (ours),ours,0,108,2000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-23.323364287523415,5.1497839728717825
Density-guided CNP (ours),ours,0,108,2000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.47177663293803407,2.011835962069414
Density-guided CNP (ours),ours,0,109,2000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,19.47283574129487,1.545821596702801
Density-guided CNP (ours),ours,0,109,2000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-23.991983006637646,1.5551753265007073
Density-guided CNP (ours),ours,0,109,2000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-23.308989255134378,5.164159005260821
Density-guided CNP (ours),ours,0,109,2000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.24246972349901974,2.241142871508428
Density-guided CNP (ours),ours,1,100,250,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,18.10137570791247,2.9172816300852
Density-guided CNP (ours),ours,1,100,250,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-21.22397356724319,4.323184765895166
Density-guided CNP (ours),ours,1,100,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-24.371112342467207,4.102035917927993
Density-guided CNP (ours),ours,1,100,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,3.480467492709438,5.964080087716886
Density-guided CNP (ours),ours,1,101,250,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,18.88635660362229,2.132300734375381
Density-guided CNP (ours),ours,1,101,250,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-19.53961950271486,6.007538830423492
Density-guided CNP (ours),ours,1,101,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-23.918757624807157,4.554390635588041
Density-guided CNP (ours),ours,1,101,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.7685795152008124,1.7150330798066356
Density-guided CNP (ours),ours,1,102,250,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,18.30389334221326,2.7147639957844083
Density-guided CNP (ours),ours,1,102,250,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-20.432892101852445,5.1142662312859075
Density-guided CNP (ours),ours,1,102,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-24.72099928687621,3.7521489735189872
Density-guided CNP (ours),ours,1,102,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,2.130595536962038,4.614208131969486
Density-guided CNP (ours),ours,1,103,250,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,17.976479500206967,3.042177837790705
Density-guided CNP (ours),ours,1,103,250,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-21.247568773604996,4.299589559533357
Density-guided CNP (ours),ours,1,103,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-23.543282276769595,4.929865983625604
Density-guided CNP (ours),ours,1,103,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,2.4839407534512525,4.967553348458701
Density-guided CNP (ours),ours,1,104,250,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,19.011144790850555,2.0075125471471167
Density-guided CNP (ours),ours,1,104,250,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-19.24326634837365,6.303891984764704
Density-guided CNP (ours),ours,1,104,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-23.547009237329743,4.926139023065456
Density-guided CNP (ours),ours,1,104,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,1.269220734819232,3.7528333298266796
Density-guided CNP (ours),ours,1,105,250,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,18.16260698412805,2.8560503538696214
Density-guided CNP (ours),ours,1,105,250,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-20.7032969374257,4.843861395712651
Density-guided CNP (ours),ours,1,105,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-24.045580481504903,4.427567778890296
Density-guided CNP (ours),ours,1,105,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,4.879352104288784,7.362964699296231
Density-guided CNP (ours),ours,1,106,250,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,18.216327454329427,2.802329883668242
Density-guided CNP (ours),ours,1,106,250,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-20.633322754043203,4.913835579095149
Density-guided CNP (ours),ours,1,106,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-23.66421482594753,4.80893343444767
Density-guided CNP (ours),ours,1,106,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,1.6283645088612464,4.1119771038686945
Density-guided CNP (ours),ours,1,107,250,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,18.53737765459762,2.4812796834000506
Density-guided CNP (ours),ours,1,107,250,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-19.98565880030874,5.561499532829611
Density-guided CNP (ours),ours,1,107,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-23.621394431665614,4.851753828729582
Density-guided CNP (ours),ours,1,107,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,2.323960747560366,4.807573342567814
Density-guided CNP (ours),ours,1,108,250,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,18.47300493543186,2.5456524025658123
Density-guided CNP (ours),ours,1,108,250,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-20.17296154856844,5.374196784569913
Density-guided CNP (ours),ours,1,108,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-23.460592752334573,5.012555508060624
Density-guided CNP (ours),ours,1,108,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,1.0615531455832772,3.545165740590725
Density-guided CNP (ours),ours,1,109,250,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,18.210888231869127,2.8077691061285437
Density-guided CNP (ours),ours,1,109,250,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-20.70195843848718,4.845199894651175
Density-guided CNP (ours),ours,1,109,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-24.423134120991854,4.050014139403343
Density-guided CNP (ours),ours,1,109,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,2.191842780274486,4.675455375281934
Density-guided CNP (ours),ours,1,100,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,17.943263312085257,3.0753940259124146
Density-guided CNP (ours),ours,1,100,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-21.206785696317354,4.340372636821
Density-guided CNP (ours),ours,1,100,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-24.299626706504977,4.173521553890222
Density-guided CNP (ours),ours,1,100,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,3.470568462745333,5.9541810577527805
Density-guided CNP (ours),ours,1,101,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,18.69411142531413,2.32454591268354
Density-guided CNP (ours),ours,1,101,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-19.74240130687092,5.804757026267432
Density-guided CNP (ours),ours,1,101,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-24.290367015971263,4.182781244423933
Density-guided CNP (ours),ours,1,101,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,0.20952029761240887,2.6931328926198566
Density-guided CNP (ours),ours,1,102,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,18.12042156794387,2.898235770053803
Density-guided CNP (ours),ours,1,102,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-20.730663608240533,4.816494724897819
Density-guided CNP (ours),ours,1,102,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-24.391548907737164,4.081599352658033
Density-guided CNP (ours),ours,1,102,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,1.1825865481554565,3.6661991431629044
Density-guided CNP (ours),ours,1,103,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,17.957959771004262,3.060697566993409
Density-guided CNP (ours),ours,1,103,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-21.156483828734874,4.39067450440348
Density-guided CNP (ours),ours,1,103,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-23.764850942300793,4.708297318094407
Density-guided CNP (ours),ours,1,103,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,3.15985468951262,5.643467284520068
Density-guided CNP (ours),ours,1,104,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,18.83396341187057,2.1846939261271014
Density-guided CNP (ours),ours,1,104,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-19.515265234691636,6.031893098446717
Density-guided CNP (ours),ours,1,104,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-24.263647530372683,4.209500730022514
Density-guided CNP (ours),ours,1,104,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,1.4663476171708574,3.949960212178305
Density-guided CNP (ours),ours,1,105,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,18.05996663528787,2.9586907027097986
Density-guided CNP (ours),ours,1,105,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-20.854097338613126,4.6930609945252275
Density-guided CNP (ours),ours,1,105,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-23.9872165887549,4.485931671640298
Density-guided CNP (ours),ours,1,105,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,4.323462776666681,6.807075371674129
Density-guided CNP (ours),ours,1,106,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,18.118053997293238,2.900603340704433
Density-guided CNP (ours),ours,1,106,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-20.735985652012562,4.811172681125791
Density-guided CNP (ours),ours,1,106,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-23.84296814876637,4.630180111628829
Density-guided CNP (ours),ours,1,106,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,2.7053496917922,5.188962286799647
Density-guided CNP (ours),ours,1,107,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,18.53467014031499,2.48398719768268
Density-guided CNP (ours),ours,1,107,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-19.928806375834814,5.618351957303541
Density-guided CNP (ours),ours,1,107,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-24.121157965058902,4.351990295336295
Density-guided CNP (ours),ours,1,107,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,1.8165312328450423,4.30014382785249
Density-guided CNP (ours),ours,1,108,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,18.232923810473455,2.7857335275242145
Density-guided CNP (ours),ours,1,108,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-20.540993464788148,5.006164868350204
Density-guided CNP (ours),ours,1,108,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-24.083928075753825,4.389220184641374
Density-guided CNP (ours),ours,1,108,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,0.8768242981813335,3.360436893188781
Density-guided CNP (ours),ours,1,109,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,18.091170335878882,2.9274870021187893
Density-guided CNP (ours),ours,1,109,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-20.825085471773907,4.722072861364445
Density-guided CNP (ours),ours,1,109,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-23.89739905474655,4.575749205648649
Density-guided CNP (ours),ours,1,109,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,3.255429941698962,5.7390425367064095
Density-guided CNP (ours),ours,1,100,1000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,17.969250352702893,3.049406985294778
Density-guided CNP (ours),ours,1,100,1000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-21.2296671133541,4.317491219784253
Density-guided CNP (ours),ours,1,100,1000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-24.493052686442056,3.9800955739531405
Density-guided CNP (ours),ours,1,100,1000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,3.419245226169379,5.902857821176827
Density-guided CNP (ours),ours,1,101,1000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,18.296986695645867,2.7216706423518033
Density-guided CNP (ours),ours,1,101,1000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-20.56222029372371,4.984938039414644
Density-guided CNP (ours),ours,1,101,1000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-24.666965996547844,3.806182263847355
Density-guided CNP (ours),ours,1,101,1000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,0.8085277940106966,3.2921403890181447
Density-guided CNP (ours),ours,1,102,1000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,18.069432295199817,2.949225042797854
Density-guided CNP (ours),ours,1,102,1000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-20.969513313910245,4.57764501922811
Density-guided CNP (ours),ours,1,102,1000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-24.387188758616016,4.0859595017791825
