method,architecture_id,training_budget,training_seed,context_seed,context_size,feature_id,feature,status,center_event_count,sideband_event_count,empirical_contrast_percentage_points,predicted_contrast_percentage_points,absolute_contrast_error_percentage_points
Attentive CNP + PE,m2,2000,0,106,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-25.753597608078966,2.719550652316233
Attentive CNP + PE,m2,2000,0,106,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-20.68687203119816,18.203259436190713
Attentive CNP + PE,m2,2000,0,107,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-6.961248891248816,27.979906229246488
Attentive CNP + PE,m2,2000,0,107,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-13.691965900133651,11.855192433004703
Attentive CNP + PE,m2,2000,0,107,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-25.91309605383909,2.560052206556107
Attentive CNP + PE,m2,2000,0,107,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-20.828383648211716,18.34477105320427
Attentive CNP + PE,m2,2000,0,108,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-6.42136751382486,27.440024851822532
Attentive CNP + PE,m2,2000,0,108,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-15.082242897056938,10.464915436081416
Attentive CNP + PE,m2,2000,0,108,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-24.43072668481421,4.042421575580987
Attentive CNP + PE,m2,2000,0,108,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-20.871809563515857,18.388196968508407
Attentive CNP + PE,m2,2000,0,109,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-7.12695016364715,28.14560750164482
Attentive CNP + PE,m2,2000,0,109,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-14.757856503916123,10.78930182922223
Attentive CNP + PE,m2,2000,0,109,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-25.64384391763045,2.829304342764749
Attentive CNP + PE,m2,2000,0,109,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-20.898482360513405,18.414869765505955
Attentive CNP + PE,m2,2000,1,100,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,18.073342899907573,2.9453144380900964
Attentive CNP + PE,m2,2000,1,100,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-14.53107778362378,11.016080549514573
Attentive CNP + PE,m2,2000,1,100,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-17.903960561337527,10.56918769905767
Attentive CNP + PE,m2,2000,1,100,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-18.162750412735654,15.679137817728206
Attentive CNP + PE,m2,2000,1,101,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,15.369276868991355,5.649380469006315
Attentive CNP + PE,m2,2000,1,101,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-15.67651884716527,9.870639485973085
Attentive CNP + PE,m2,2000,1,101,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-19.669799801371152,8.803348459024047
Attentive CNP + PE,m2,2000,1,101,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-18.25128870517137,15.767676110163922
Attentive CNP + PE,m2,2000,1,102,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,17.671278267759938,3.3473790702377326
Attentive CNP + PE,m2,2000,1,102,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-16.228677616028975,9.318480717109379
Attentive CNP + PE,m2,2000,1,102,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-19.309959640012732,9.163188620382467
Attentive CNP + PE,m2,2000,1,102,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-19.340091081822962,16.856478486815515
Attentive CNP + PE,m2,2000,1,103,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,18.255530501606632,2.763126836391039
Attentive CNP + PE,m2,2000,1,103,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-13.489007391552432,12.058150941585922
Attentive CNP + PE,m2,2000,1,103,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-17.89106952000516,10.582078740390036
Attentive CNP + PE,m2,2000,1,103,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-20.34823566233234,17.864623067324892
Attentive CNP + PE,m2,2000,1,104,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,17.45148411291647,3.5671732250811994
Attentive CNP + PE,m2,2000,1,104,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-12.125010084567382,13.42214824857097
Attentive CNP + PE,m2,2000,1,104,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-16.32733285984004,12.145815400555158
Attentive CNP + PE,m2,2000,1,104,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-19.611684648991094,17.128072053983644
Attentive CNP + PE,m2,2000,1,105,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,17.69800332493052,3.320654013067148
Attentive CNP + PE,m2,2000,1,105,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-13.640478541951321,11.906679791187033
Attentive CNP + PE,m2,2000,1,105,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-18.24011576561439,10.233032494780808
Attentive CNP + PE,m2,2000,1,105,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-20.926384124580665,18.442771529573214
Attentive CNP + PE,m2,2000,1,106,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,16.53100929580952,4.487648042188153
Attentive CNP + PE,m2,2000,1,106,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-15.06603487704042,10.481123456097933
Attentive CNP + PE,m2,2000,1,106,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-17.837238465150836,10.63590979524436
Attentive CNP + PE,m2,2000,1,106,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-18.756021521930332,16.272408926922886
Attentive CNP + PE,m2,2000,1,107,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,14.216379490397458,6.802277847600213
Attentive CNP + PE,m2,2000,1,107,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-15.795993820940613,9.751164512197741
Attentive CNP + PE,m2,2000,1,107,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-21.508759778343524,6.9643884820516755
Attentive CNP + PE,m2,2000,1,107,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-20.362347329604468,17.87873473459702
Attentive CNP + PE,m2,2000,1,108,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,14.727506962154957,6.291150375842713
Attentive CNP + PE,m2,2000,1,108,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-16.189740721354514,9.35741761178384
Attentive CNP + PE,m2,2000,1,108,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-20.107326433859924,8.365821826535274
Attentive CNP + PE,m2,2000,1,108,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-19.45302915187888,16.96941655687143
Attentive CNP + PE,m2,2000,1,109,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,15.138314519061202,5.880342818936468
Attentive CNP + PE,m2,2000,1,109,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-17.2906998351177,8.256458498020653
Attentive CNP + PE,m2,2000,1,109,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-21.27883397054112,7.194314289854079
Attentive CNP + PE,m2,2000,1,109,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-19.48837866575706,17.004766070749614
Attentive CNP + PE,m2,2000,2,100,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,7.198267768488886,13.820389569508784
Attentive CNP + PE,m2,2000,2,100,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-15.529114830789245,10.018043502349109
Attentive CNP + PE,m2,2000,2,100,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-14.021639164871424,14.451509095523773
Attentive CNP + PE,m2,2000,2,100,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-24.295110025312393,21.811497430304946
Attentive CNP + PE,m2,2000,2,101,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,7.601293749848248,13.417363588149422
Attentive CNP + PE,m2,2000,2,101,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-18.22214224604844,7.325016087089914
Attentive CNP + PE,m2,2000,2,101,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-14.420423739376535,14.052724521018664
Attentive CNP + PE,m2,2000,2,101,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-23.608955623763546,21.1253430287561
Attentive CNP + PE,m2,2000,2,102,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,5.946236944319772,15.072420393677898
Attentive CNP + PE,m2,2000,2,102,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-16.025289169782226,9.521869163356127
Attentive CNP + PE,m2,2000,2,102,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-13.98961663947069,14.48353162092451
Attentive CNP + PE,m2,2000,2,102,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-24.677805754642666,22.194193159635216
Attentive CNP + PE,m2,2000,2,103,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,5.704063178101048,15.314594159896622
Attentive CNP + PE,m2,2000,2,103,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-14.305405353781852,11.241752979356502
Attentive CNP + PE,m2,2000,2,103,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-14.699873648402919,13.773274611992278
Attentive CNP + PE,m2,2000,2,103,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-26.192780024517027,23.709167429509577
Attentive CNP + PE,m2,2000,2,104,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,5.304942151084136,15.713715186913536
Attentive CNP + PE,m2,2000,2,104,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-15.751376103064887,9.795782230073465
Attentive CNP + PE,m2,2000,2,104,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-14.06958661617834,14.40356164421686
Attentive CNP + PE,m2,2000,2,104,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-26.03389072648417,23.550278131476723
Attentive CNP + PE,m2,2000,2,105,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,5.839796402462638,15.178860935535033
Attentive CNP + PE,m2,2000,2,105,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-14.799362102731145,10.747796230407209
Attentive CNP + PE,m2,2000,2,105,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-16.220781785641954,12.252366474753243
Attentive CNP + PE,m2,2000,2,105,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-27.572016959586044,25.088404364578597
Attentive CNP + PE,m2,2000,2,106,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,5.277652991174087,15.741004346823583
Attentive CNP + PE,m2,2000,2,106,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-14.766843234299238,10.780315098839116
Attentive CNP + PE,m2,2000,2,106,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-14.001649282616423,14.471498977778774
Attentive CNP + PE,m2,2000,2,106,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-26.043185893472582,23.559573298465132
Attentive CNP + PE,m2,2000,2,107,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,4.955087392138047,16.063569945859623
Attentive CNP + PE,m2,2000,2,107,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-16.09473193100765,9.452426402130703
Attentive CNP + PE,m2,2000,2,107,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-15.555016829722677,12.918131430672522
Attentive CNP + PE,m2,2000,2,107,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-26.864303970885572,24.380691375878126
Attentive CNP + PE,m2,2000,2,108,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,6.425462038564755,14.593195299432915
Attentive CNP + PE,m2,2000,2,108,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-16.048484069792206,9.498674263346146
Attentive CNP + PE,m2,2000,2,108,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-15.6808393083026,12.792308952092599
Attentive CNP + PE,m2,2000,2,108,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-25.44832448570752,22.96471189070007
Attentive CNP + PE,m2,2000,2,109,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,6.4728180258448065,14.545839312152864
Attentive CNP + PE,m2,2000,2,109,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-16.840407368355173,8.706750964783181
Attentive CNP + PE,m2,2000,2,109,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-15.294533752370112,13.178614508025085
Attentive CNP + PE,m2,2000,2,109,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-25.760343178127965,23.276730583120518
Density-guided CNP (ours),ours,2000,0,100,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,22.98379781230687,1.9651404743092016
Density-guided CNP (ours),ours,2000,0,100,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-16.020558606092067,9.526599727046287
Density-guided CNP (ours),ours,2000,0,100,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-19.193570026179998,9.2795782342152
Density-guided CNP (ours),ours,2000,0,100,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-7.453701462306774,4.970088867299325
Density-guided CNP (ours),ours,2000,0,101,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,21.61519257933232,0.5965352413346503
Density-guided CNP (ours),ours,2000,0,101,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-12.163690867011583,13.383467466126769
Density-guided CNP (ours),ours,2000,0,101,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-19.223998159244214,9.249150101150983
Density-guided CNP (ours),ours,2000,0,101,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-8.297663668964866,5.814051073957419
Density-guided CNP (ours),ours,2000,0,102,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,22.062630073861953,1.0439727358642847
Density-guided CNP (ours),ours,2000,0,102,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-14.352437454300897,11.194720878837455
Density-guided CNP (ours),ours,2000,0,102,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-19.26929263902048,9.203855621374716
Density-guided CNP (ours),ours,2000,0,102,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-8.397068996446313,5.913456401438866
Density-guided CNP (ours),ours,2000,0,103,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,22.690394990550157,1.6717376525524852
Density-guided CNP (ours),ours,2000,0,103,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-15.660099729069387,9.887058604068965
Density-guided CNP (ours),ours,2000,0,103,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-18.819124147087948,9.65402411330725
Density-guided CNP (ours),ours,2000,0,103,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-7.740180755276294,5.256568160268846
Density-guided CNP (ours),ours,2000,0,104,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,21.599285748515285,0.580628410517614
Density-guided CNP (ours),ours,2000,0,104,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-11.828856486019735,13.718301847118619
Density-guided CNP (ours),ours,2000,0,104,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-19.202270081717938,9.270878178677261
Density-guided CNP (ours),ours,2000,0,104,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-8.284807284657415,5.801194689649967
Density-guided CNP (ours),ours,2000,0,105,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,22.18750313378084,1.1688457957831688
Density-guided CNP (ours),ours,2000,0,105,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-14.68671198227206,10.860446350866294
Density-guided CNP (ours),ours,2000,0,105,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-19.10520151899884,9.36794674139636
Density-guided CNP (ours),ours,2000,0,105,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-7.013624133730198,4.53001153872275
Density-guided CNP (ours),ours,2000,0,106,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,22.121614737134877,1.1029573991372055
Density-guided CNP (ours),ours,2000,0,106,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-14.395041261890778,11.152117071247575
Density-guided CNP (ours),ours,2000,0,106,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-18.926793690937057,9.54635456945814
Density-guided CNP (ours),ours,2000,0,106,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-7.846796674733129,5.363184079725682
Density-guided CNP (ours),ours,2000,0,107,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,21.575973570623617,0.5573162326259484
Density-guided CNP (ours),ours,2000,0,107,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-12.52244546114068,13.024712871997673
Density-guided CNP (ours),ours,2000,0,107,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-19.162517364103294,9.310630896291904
Density-guided CNP (ours),ours,2000,0,107,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-8.14754927981707,5.663936684809623
Density-guided CNP (ours),ours,2000,0,108,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,22.007318978946422,0.9886616409487514
Density-guided CNP (ours),ours,2000,0,108,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-13.722591962754688,11.824566370383666
Density-guided CNP (ours),ours,2000,0,108,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-19.15183690509382,9.321311355301379
Density-guided CNP (ours),ours,2000,0,108,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-8.373681287618357,5.8900686926109085
Density-guided CNP (ours),ours,2000,0,109,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,22.232334442313828,1.2136771043161576
Density-guided CNP (ours),ours,2000,0,109,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-14.619873232129393,10.92728510100896
Density-guided CNP (ours),ours,2000,0,109,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-18.9837318515386,9.489416408856599
Density-guided CNP (ours),ours,2000,0,109,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-7.5493263427178405,5.065713747710393
Density-guided CNP (ours),ours,2000,1,100,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,23.837954736703125,2.819297398705456
Density-guided CNP (ours),ours,2000,1,100,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-4.80094494996493,20.746213383173423
Density-guided CNP (ours),ours,2000,1,100,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-22.18244775231656,6.29070050807864
Density-guided CNP (ours),ours,2000,1,100,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-10.207910544407298,7.724297949399849
Density-guided CNP (ours),ours,2000,1,101,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,23.58854217752231,2.5698848395246388
Density-guided CNP (ours),ours,2000,1,101,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.16673503443980775,25.713893367578162
Density-guided CNP (ours),ours,2000,1,101,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-22.140938499660635,6.332209760734564
Density-guided CNP (ours),ours,2000,1,101,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-11.60095210557348,9.117339510566033
Density-guided CNP (ours),ours,2000,1,102,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,23.7966584692615,2.7780011312638297
Density-guided CNP (ours),ours,2000,1,102,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-2.655094483594578,22.892063849543774
Density-guided CNP (ours),ours,2000,1,102,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-22.121535805994917,6.351612454400279
Density-guided CNP (ours),ours,2000,1,102,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-11.330573704752615,8.846961109745168
Density-guided CNP (ours),ours,2000,1,103,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,23.875992743783392,2.8573354057857214
Density-guided CNP (ours),ours,2000,1,103,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-4.145626694624605,21.40153163851375
Density-guided CNP (ours),ours,2000,1,103,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-22.38861748450997,6.084530775885227
Density-guided CNP (ours),ours,2000,1,103,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-10.617586324067846,8.133973729060399
Density-guided CNP (ours),ours,2000,1,104,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,23.50627068280131,2.487613344803641
Density-guided CNP (ours),ours,2000,1,104,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.469738786075552,26.016897119213905
Density-guided CNP (ours),ours,2000,1,104,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-22.175673406740774,6.297474853654422
Density-guided CNP (ours),ours,2000,1,104,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-11.426080295988235,8.942467700980787
Density-guided CNP (ours),ours,2000,1,105,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,23.828166728868304,2.809509390870635
Density-guided CNP (ours),ours,2000,1,105,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-2.872603256598599,22.674555076539754
Density-guided CNP (ours),ours,2000,1,105,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-22.323474154397438,6.14967410599776
Density-guided CNP (ours),ours,2000,1,105,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-9.865870354729442,7.382257759721994
Density-guided CNP (ours),ours,2000,1,106,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,23.808212812516306,2.7895554745186346
Density-guided CNP (ours),ours,2000,1,106,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-2.6675216720365045,22.87963666110185
Density-guided CNP (ours),ours,2000,1,106,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-22.37912104945703,6.094027210938169
Density-guided CNP (ours),ours,2000,1,106,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-10.810962410266848,8.3273498152594
Density-guided CNP (ours),ours,2000,1,107,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,23.600060275030067,2.5814029370323954
Density-guided CNP (ours),ours,2000,1,107,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.13591380062035752,25.411244532517998
Density-guided CNP (ours),ours,2000,1,107,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-22.26118587715661,6.211962383238586
Density-guided CNP (ours),ours,2000,1,107,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-11.26741996814405,8.783807373136602
Density-guided CNP (ours),ours,2000,1,108,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,23.76348569907103,2.7448283610733593
Density-guided CNP (ours),ours,2000,1,108,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-2.015046760835876,23.532111572302476
Density-guided CNP (ours),ours,2000,1,108,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-22.28256140223894,6.190586858156258
Density-guided CNP (ours),ours,2000,1,108,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-11.583186801657451,9.099574206650002
Density-guided CNP (ours),ours,2000,1,109,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,23.8356869300277,2.8170295920300292
Density-guided CNP (ours),ours,2000,1,109,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-2.9444565666753797,22.602701766462975
Density-guided CNP (ours),ours,2000,1,109,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-22.356810915382194,6.116337345013004
Density-guided CNP (ours),ours,2000,1,109,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-10.424682687457654,7.941070092450206
Density-guided CNP (ours),ours,2000,2,100,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,19.353886226155193,1.664771111842478
Density-guided CNP (ours),ours,2000,2,100,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-18.812138849040256,6.735019484098098
Density-guided CNP (ours),ours,2000,2,100,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-22.99104656881887,5.482101691576327
Density-guided CNP (ours),ours,2000,2,100,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-13.21539812145183,10.731785526444382
Density-guided CNP (ours),ours,2000,2,101,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,19.11415503960766,1.9045022983900095
Density-guided CNP (ours),ours,2000,2,101,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-12.662688769194263,12.88446956394409
Density-guided CNP (ours),ours,2000,2,101,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-22.86713561768204,5.606012642713157
Density-guided CNP (ours),ours,2000,2,101,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-12.135423465190998,9.65181087018355
