mode,mode_label,region_id,training_seeds,contexts_per_seed,passing_count_difference_all_events_mean,passing_count_difference_all_events_across_seed_sd,passing_count_difference_all_events_mean_within_seed_context_sd,efficiency_difference_pp_all_events_mean,efficiency_difference_pp_all_events_across_seed_sd,efficiency_difference_pp_all_events_mean_within_seed_context_sd,weighted_bin_MAE_pp_supported_mean,weighted_bin_MAE_pp_supported_across_seed_sd,weighted_bin_MAE_pp_supported_mean_within_seed_context_sd,C1_percent_mean,C1_percent_across_seed_sd,C1_percent_mean_within_seed_context_sd,C2_percent_mean,C2_percent_across_seed_sd,C2_percent_mean_within_seed_context_sd,C3_percent_mean,C3_percent_across_seed_sd,C3_percent_mean_within_seed_context_sd
global_attention,Global attention,feature_1620_broad,3,10,21.758626018027467,2.848305714592749,6.681894466901066,1.6347577774626199,0.2139974240866077,0.5020206211045127,8.484651141935428,0.25437929136994486,0.07143313411658947,38.333333333333336,7.264831572567794,8.114931968579791,50.0,0.0,0.0,83.33333333333334,0.0,1.4979556132593925e-14
global_attention,Global attention,SE_broad,3,10,-43.72579829424715,29.560706060424998,6.109438223672426,-2.1721708044832164,1.468490117259066,0.3034991666007167,4.3496502121019915,1.156531795864825,0.23625866000318618,36.11111111111111,4.811252243246887,2.928034870526281,66.66666666666667,16.66666666666667,9.986370755062616e-15,93.33333333333333,8.819171036881961,2.3424278964210274
global_attention,Global attention,FE_broad,3,10,-292.92510272236564,331.4340676855501,133.5803448425653,-3.357692603420055,3.7991066905725592,1.5311823113544853,4.337560713277494,2.50264450877174,1.1664364892241392,47.333333333333336,4.618802153517007,13.656809862674754,64.0,6.928203230275509,7.166451331820933,68.66666666666667,13.316656236958787,6.324555320336759
global_attention,Global attention,continuum_1700_2000,3,10,57.634890272756515,116.78106974025165,14.237539155642592,0.7003024334478313,1.4189680405862897,0.17299561549990997,4.430143260050756,0.2664617243144763,0.06052464598863938,54.0,4.567396535348239,1.533356006717585,87.94444444444444,1.2509255832441895,1.0360371433079794,99.44444444444446,0.9622504486493708,4.993185377531308e-15
global_attention,Global attention,continuum_2200_2400,3,10,136.19449123070632,93.26915211834206,15.413906780655944,1.4977949107083066,1.025724756607743,0.1695139863703502,3.4768209543995616,0.3718037203351728,0.05753989184050654,49.5,3.526683994916471,1.5063940872125974,89.66666666666667,1.773649721149397,1.2678960022554027,99.58333333333333,0.7216878364870322,0.43920523057894156
global_attention,Global attention,sparse_tail_2700_3000,3,10,47.5782012123863,7.39539273294949,6.076149007715702,31.718800808257527,4.930261821966324,4.050766005143802,31.44606972634792,5.137574553143143,3.773748672455486,7.435897435897435,0.44411559168432746,2.019569966174025,13.333333333333334,4.885271508527603,1.6216808513684,28.461538461538463,10.000000000000004,16.981211961964927
global_both,Global gate + attention,overall,3,10,-1011.3567968480606,716.7687330727006,285.5586741710373,-0.8840531440979552,0.6265460953432698,0.24961422567398361,4.7798915868416705,0.02556349244811954,0.12803969620150477,41.80241327300151,1.4767246376906618,0.6143276954997929,75.85218702865761,0.28288083459293467,0.9346723573831048,90.65610859728507,0.44161134153717835,0.39966930551377927
global_both,Global gate + attention,DEP_core,3,10,-200.0465058161219,3.428557579774423,5.179598728238404,-24.160206016439844,0.4140770023882178,0.6255554019611599,23.67116438056205,0.4254714077499749,0.6255960107395406,46.666666666666664,5.773502691896258,7.027283689263065,50.0,0.0,0.0,50.0,0.0,0.0
global_both,Global gate + attention,feature_1620_core,3,10,148.36154085431497,5.6532273760380205,4.653625528424944,18.779941880293034,0.7155984020301337,0.589066522585436,18.779941880293034,0.7155984020301277,0.5890665225854336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
global_both,Global gate + attention,SE_core,3,10,112.38112406823535,34.55067580060851,1.970384003333816,8.28769351535659,2.547984941047825,0.14530855481812824,7.145376765714175,2.5717238650952545,0.14743130485301745,0.0,0.0,0.0,26.666666666666668,25.16611478423583,8.606629658238704,50.0,0.0,0.0
